time,rate_roll,rate_pitch,rate_yaw,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,R11,R12,R13,R21,R22,R23,R31,R32,R33,current,voltage,energy
1738727026.6462955,-0.01922607421875,0.043792724609375,-0.135650634765625,1.1818714962955534,-0.5833635026298993,0.645995315360163,-0.0107796006639004,0.0107676211133218,0.0006093170937493,-0.9998214814441789,0.017953033795419335,-0.005890146034508535,-0.017733074644915515,-0.9992129668952063,-0.035482176541427525,-0.006522523009170592,-0.03537139191521457,0.9993529513277956,0.000762939453125,11.2298583984375,0.008567702025175095
1738727026.6551318,-0.020294189453125,0.04486083984375,-0.135650634765625,1.1817651986534068,-0.5832573231181009,0.6460013238360245,-0.0107796006639004,0.0107676211133218,0.0006093170937493,-0.9998215425180245,0.017943686345981404,-0.0059082346936502085,-0.017723058621630018,-0.9992129578315964,-0.03548743572768799,-0.0065403600797262875,-0.03537639073944035,0.9993526578081824,0.000762939453125,11.2298583984375,0.008567702025175095
1738727026.6651294,-0.020294189453125,0.045928955078125,-0.135650634765625,1.1821936679444571,-0.5836450302396715,0.645976600837738,-0.0103510763793957,0.0107579428570832,0.0010011291110644,-0.9998238585051386,0.0178026884825374,-0.005942747402540024,-0.0175811396179268,-0.9992166207811969,-0.03545487673566022,-0.006569284103433999,-0.03534415138887375,0.9993536088237079,0.000762939453125,11.2298583984375,0.008567702025175095
1738727026.6749296,-0.01922607421875,0.04486083984375,-0.13458251953125,1.1820895464671568,-0.5835368160924721,0.6459866711954663,-0.0103510763793957,0.0107579428570832,0.0010011291110644,-0.9998240313514617,0.017792676427380173,-0.005943651879262185,-0.017571068459023054,-0.9992166186455468,-0.035459929156274994,-0.006569922778818037,-0.035349253006396984,0.9993534241831415,0.000762939453125,11.21978759765625,0.008560018613934517
1738727026.6846282,-0.020294189453125,0.043792724609375,-0.135650634765625,1.1819867292254802,-0.5834299574460727,0.6459966154109265,-0.0103510763793957,0.0107579428570832,0.0010011291110644,-0.9998242019331354,0.017782789786956743,-0.005944545076096321,-0.017561123447514843,-0.9992166164124062,-0.03546491827994632,-0.006570553403631881,-0.03535429072595055,0.9993532418295519,0.000762939453125,11.2298583984375,0.008567702025175095
1738727026.6952362,-0.020294189453125,0.045928955078125,-0.135650634765625,1.1818829389826242,-0.5833220875530447,0.6460066537325231,-0.0103510763793957,0.0107579428570832,0.0010011291110644,-0.9998243740287515,0.017772809588044693,-0.005945446775677671,-0.017551084317391087,-0.9992166140329156,-0.03546995460779913,-0.0065711899454465586,-0.03535937612490651,0.9993530577242251,0.000762939453125,11.2298583984375,0.008567702025175095
1738727026.705552,-0.01922607421875,0.04486083984375,-0.13671875,1.1821477429743046,-0.5835988071125128,0.6459929926981326,-0.0102874496813274,0.010756140906744,0.0008053889045761,-0.9998244112787978,0.01780281523409161,-0.005848622123729451,-0.017584487246345794,-0.9992159811100725,-0.035471240498725916,-0.006475524634227243,-0.03536216712782387,0.9993535834311775,0.000762939453125,11.2298583984375,0.008567702025175095
1738727026.715404,-0.01922607421875,0.043792724609375,-0.135650634765625,1.1820440866313155,-0.5834904282367365,0.6460011077967351,-0.0102874496813274,0.010756140906744,0.0008053889045761,-0.999824650451539,0.017788972571290265,-0.00584985506792048,-0.017570564131441146,-0.9992159780059405,-0.03547822675578451,-0.0064763898555218365,-0.03536922041111216,0.9993533282187784,0.000762939453125,11.2298583984375,0.008567702025175095
1738727026.7250466,-0.01922607421875,0.04486083984375,-0.135650634765625,1.1819424569159136,-0.5833841683207187,0.6460090642337235,-0.0102874496813274,0.010756140906744,0.0008053889045761,-0.9998248201353227,0.017779144930522503,-0.005850730459446379,-0.01756067936451024,-0.999215975655251,-0.03548318666046935,-0.006477004062564875,-0.03537422791898534,0.9993531469993524,0.000762939453125,11.2298583984375,0.008567702025175095
1738727026.7348702,-0.01922607421875,0.04486083984375,-0.13458251953125,1.1818394795446037,-0.5832764993502423,0.6460171261766583,-0.0102874496813274,0.010756140906744,0.0008053889045761,-0.99982499196951,0.017769186973512516,-0.00585161750881306,-0.01755066351625677,-0.9992159731489703,-0.03548821232600282,-0.006477626363740651,-0.03537930183393502,0.999352963351005,0.000762939453125,11.2298583984375,0.008567702025175095
1738727026.7457595,-0.020294189453125,0.043792724609375,-0.13458251953125,1.1821263466171263,-0.5836064557568471,0.6459707125845732,-0.0103469285939379,0.0108384384256839,0.0003384049329535,-0.9998234501745419,0.017862730648443553,-0.005830208817562832,-0.0176452483265508,-0.9992161779602351,-0.03543550358093232,-0.006458613827253345,-0.03532637196657855,0.9993549588365034,0.000762939453125,11.2298583984375,0.008567702025175095
1738727026.755759,-0.020294189453125,0.043792724609375,-0.135650634765625,1.182269222104081,-0.5837599512240976,0.6459719288182669,-0.0103886708579362,0.0108015503688706,0.0005817917241879,-0.9998229769351692,0.01788169771127223,-0.00585317686890463,-0.01766341655555724,-0.9992159886483511,-0.03543179003498224,-0.006482168470571021,-0.03532213068970899,0.9993549562470074,0.000762939453125,11.2298583984375,0.008567702025175095
1738727026.7659092,-0.0213623046875,0.043792724609375,-0.135650634765625,1.1821802015834997,-0.5836673927389867,0.6459769141915516,-0.0103886708579362,0.0108015503688706,0.0005817917241879,-0.9998230137571118,0.01787441107406058,-0.005869121774302265,-0.017655638426405572,-0.9992164931610968,-0.035421437387489076,-0.006497660609951822,-0.03531154518844054,0.9993552297271489,0.000762939453125,11.21978759765625,0.008560018613934517
1738727026.77489,-0.020294189453125,0.043792724609375,-0.13458251953125,1.1820805015092757,-0.5835637302600967,0.6459824976467285,-0.0103886708579362,0.0108015503688706,0.0005817917241879,-0.9998230546357085,0.017866250076777182,-0.005886979455984898,-0.0176469273652489,-0.9992170580014095,-0.03540984260870832,-0.006515011395750471,-0.035299689902347935,0.9993555355924694,0.000762939453125,11.21978759765625,0.008560018613934517
