time,rate_roll,rate_pitch,rate_yaw,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,R11,R12,R13,R21,R22,R23,R31,R32,R33,current,voltage,energy
1738178868.826755,0.001068115234375,0.003204345703125,-0.001068115234375,1.456935107615908,-0.3200073814346363,0.6077511686155158,0.0021802271770809,-0.0081290830477172,-0.0163373820736751,-0.9996684185555191,0.018363022668701427,0.01805138058920284,-0.017741115264927065,-0.9992633817714464,0.03402861560289253,0.018662951852910715,0.03369708072165313,0.9992578250776796,0.000762939453125,11.29974365234375,0.00862102024257183
1738178868.8574338,-0.001068115234375,0.003204345703125,0.0,1.4569383933333562,-0.3199640267126498,0.6077904639606074,0.0024505682101076,-0.0081819908815469,-0.0162341566097386,-0.9996609352618047,0.018643241914564256,0.018178119881026442,-0.01801781920815558,-0.9992600038332735,0.03398239147129689,0.018798210087031,0.033643339163068914,0.9992571005639552,0.000762939453125,11.309814453125,0.008628703653812408
1738178868.8667903,-0.001068115234375,0.0042724609375,0.0,1.4569633548211445,-0.3200473684717692,0.6076251028413807,0.0024505682101076,-0.0081819908815469,-0.0162341566097386,-0.999660694624316,0.018655977931819227,0.01817828679049728,-0.01803066197942568,-0.9992599845270941,0.03397614680176789,0.018798692821943425,0.0336368519680285,0.9992573098746224,0.000762939453125,11.309814453125,0.008628703653812408
1738178868.8770008,-0.001068115234375,0.0042724609375,-0.00213623046875,1.4569871008271005,-0.3201266519634114,0.6074677938638323,0.0024505682101076,-0.0081819908815469,-0.0162341566097386,-0.999660465552545,0.018668093773962988,0.018178445646302027,-0.0180428793811747,-0.9992599659715706,0.033970206212677496,0.018799151973038934,0.033630680655347675,0.9992575089554007,0.000762939453125,11.309814453125,0.008628703653812408
1738178868.8869927,-0.001068115234375,0.0042724609375,-0.001068115234375,1.4568565418491517,-0.31967043027461,0.6084165711101739,0.0023614553761821,-0.008209318845289,-0.0162170040353245,-0.9996598645606295,0.018551679263880815,0.01833004045587461,-0.017920516816257115,-0.9992605629002024,0.03401738539936744,0.018947566167245636,0.03367733108280622,0.9992531346498128,0.000762939453125,11.309814453125,0.008628703653812408
1738178868.898337,-0.001068115234375,0.003204345703125,0.0,1.456880442139014,-0.3197535167906432,0.6082524388123324,0.0023614553761821,-0.008209318845289,-0.0162170040353245,-0.9996603009249756,0.018544792193163344,0.018313203900454728,-0.017914635796119245,-0.9992614517219903,0.033994366103119254,0.018930097170369867,0.03365474387026127,0.9992542267291881,0.000762939453125,11.309814453125,0.008628703653812408
1738178868.907258,-0.001068115234375,0.00213623046875,-0.001068115234375,1.456904547875494,-0.3198373175174159,0.6080868956351398,0.0023614553761821,-0.008209318845289,-0.0162170040353245,-0.9996607386256837,0.018537879091260503,0.01829630260873183,-0.017908731815702583,-0.9992623433881203,0.03397125860541089,0.018912561304744595,0.03363206989289045,0.9992553221772772,0.000762939453125,11.29974365234375,0.00862102024257183
1738178868.9167051,-0.001068115234375,0.003204345703125,-0.001068115234375,1.4569279404524504,-0.3199186390298973,0.6079262499931659,0.0023614553761821,-0.008209318845289,-0.0162170040353245,-0.9996611630541961,0.018531170876910984,0.018279901177601265,-0.017903002114019694,-0.9992632081339431,0.03394883481307411,0.018895544354094383,0.03361006658414578,0.9992563844318292,0.000762939453125,11.309814453125,0.008628703653812408
1738178868.9262462,-0.001068115234375,0.003204345703125,-0.001068115234375,1.456957583166972,-0.3200206158532289,0.6077287699634794,0.0024038299469687,-0.0083290207535107,-0.016358012307299,-0.9996615408196002,0.018535561881430657,0.01825477340101881,-0.0179060100281655,-0.9992591425536755,0.034066711431605605,0.01887269485405107,0.03372831108479501,0.9992528320802064,0.000762939453125,11.309814453125,0.008628703653812408
1738178868.9364548,-0.001068115234375,0.003204345703125,0.0,1.4569818041575175,-0.3201045390663413,0.6075639466314711,0.0024038299469687,-0.0083290207535107,-0.016358012307299,-0.9996619355490439,0.01853171390443042,0.018237055521747432,-0.017902525778245193,-0.9992587791839774,0.034079198853647116,0.018855083799819733,0.03374118853140026,0.9992527297993187,0.000762939453125,11.309814453125,0.008628703653812408
1738178868.9470496,0.0,0.003204345703125,0.0,1.4570056405352718,-0.3201871296361331,0.6074017405814319,0.0024038299469687,-0.0083290207535107,-0.016358012307299,-0.9996623164376793,0.01852799762398134,0.018219945073979806,-0.017899161181478534,-0.9992584281057157,0.03409125824450854,0.018838076426550325,0.03375362445338369,0.9992526305758758,0.000762939453125,11.309814453125,0.008628703653812408
1738178868.9568257,-0.00213623046875,0.00213623046875,-0.001068115234375,1.457029702873041,-0.3202705031338757,0.6072379968782359,0.0024038299469687,-0.0083290207535107,-0.016358012307299,-0.9996627006290703,0.018524245898360322,0.01820267246562678,-0.01789576489753912,-0.9992580735345931,0.03410343200714015,0.01882090778166167,0.03376617819402583,0.9992525299644948,0.000762939453125,11.309814453125,0.008628703653812408
1738178868.967564,-0.001068115234375,0.00213623046875,0.0,1.4568547802641445,-0.3197110192933373,0.6082016083044305,0.0021592389865915,-0.0080413734026002,-0.0181991009917439,-0.9996883330098515,0.01824617816200314,0.017038598136723596,-0.01765850656947411,-0.9992649192615871,0.03402643500089002,0.01764692578666779,0.033714953887175846,0.9992756816287813,0.000762939453125,11.309814453125,0.008628703653812408
1738178868.977841,-0.001068115234375,0.003204345703125,-0.001068115234375,1.4568784368864816,-0.3197991205803361,0.6080022189539649,0.0021592389865915,-0.0080413734026002,-0.0181991009917439,-0.9996937451337151,0.018178210998678324,0.016791920242016464,-0.01759898963643502,-0.9992661675586728,0.034020610464526604,0.017398031621518706,0.033714670656702764,0.9992800555791187,0.000762939453125,11.309814453125,0.008628703653812408
1738178868.9884882,-0.001068115234375,0.00213623046875,-0.001068115234375,1.4568979672031153,-0.3198718548027626,0.6078376080854946,0.0021592389865915,-0.0080413734026002,-0.0181991009917439,-0.9996981638927745,0.018122099004476033,0.016588268055683284,-0.017549852797001563,-0.9992671950668912,0.03401581293973678,0.017192550020831993,0.033714424076640506,0.9992836203165554,0.000762939453125,11.309814453125,0.008628703653812408
