time,rate_roll,rate_pitch,rate_yaw,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,R11,R12,R13,R21,R22,R23,R31,R32,R33,current,voltage,energy
1738726176.0873637,0.01068115234375,0.041656494140625,0.048065185546875,1.1638852527353567,-0.6527670717726567,0.6600543372492832,0.0137680517186667,-0.0161041316090452,-0.0360905409106817,-0.9994635382213117,0.032306330276491435,0.0053792927232859675,-0.03238738095490846,-0.9993515789524655,-0.015731471644301855,0.004867578557987265,-0.015897253513739197,0.9998617824528058,0.000762939453125,11.259765625,8.590519428253174e-05
1738726176.0985346,0.011749267578125,0.039520263671875,0.048065185546875,1.164022217313854,-0.6529272756739035,0.6596953085483036,0.0137680517186667,-0.0161041316090452,-0.0360905409106817,-0.9994626630787533,0.03230417262942772,0.0055520754907107984,-0.03238796539605225,-0.9993515771266207,-0.01573038435767186,0.0050403183461504115,-0.015901752270240495,0.9998608550521945,0.000762939453125,11.24969482421875,8.582836017012596e-05
1738726176.1075294,0.011749267578125,0.04058837890625,0.048065185546875,1.1641599666712994,-0.653088397510652,0.6593342226864923,0.0137680517186667,-0.0161041316090452,-0.0360905409106817,-0.9994617528154457,0.03230200183545255,0.0057258481030696496,-0.03238855299649493,-0.9993515752965179,-0.01572929073930089,0.005214047743379969,-0.015906276427581578,0.999859892223075,0.000762939453125,11.24969482421875,8.582836017012596e-05
1738726176.1178927,0.009613037109375,0.041656494140625,0.048065185546875,1.1643044623740868,-0.6532574103718889,0.6589554524596347,0.0137680517186667,-0.0161041316090452,-0.0360905409106817,-0.9994607655249494,0.032299723880820454,0.005908131134702017,-0.032389169170797,-0.999351573383471,-0.01572814345072038,0.005396285454604129,-0.015911021752348323,0.9998588497833525,0.000762939453125,11.24969482421875,8.582836017012596e-05
1738726176.1292803,0.011749267578125,0.04058837890625,0.048065185546875,1.1642222432385354,-0.6531156607630687,0.6592097645042676,0.0136882898762082,-0.0158010464553784,-0.036356898985071,-0.9994676840751688,0.03206551228165674,0.006012604388565518,-0.03215613233153411,-0.9993605613365847,-0.015634947985303967,0.005507417080205819,-0.015819967355883358,0.9998596886513444,0.000762939453125,11.24969482421875,8.582836017012596e-05
1738726176.139408,0.0128173828125,0.04058837890625,0.04913330078125,1.16436106987446,-0.6532759149762193,0.6588410328347609,0.0136882898762082,-0.0158010464553784,-0.036356898985071,-0.9994679707863686,0.032030145459051564,0.0061518415170124675,-0.03212286101427379,-0.9993619396334049,-0.015615230142918308,0.005647758177904648,-0.015804537134337528,0.9998591497973768,0.000762939453125,11.24969482421875,8.582836017012596e-05
1738726176.1481106,0.011749267578125,0.041656494140625,0.04913330078125,1.1644960227243497,-0.6534316974932228,0.6584825901676672,0.0136882898762082,-0.0158010464553784,-0.036356898985071,-0.9994682296363553,0.031995767527852395,0.006287193958632665,-0.03209051540329297,-0.9993632780511396,-0.015596066941119632,0.005784182632045572,-0.015789532709503916,0.9998586069480498,0.000762939453125,11.24969482421875,8.582836017012596e-05
1738726176.1607475,0.011749267578125,0.04058837890625,0.048065185546875,1.1646327687402127,-0.653589549947312,0.6581193847468062,0.0136882898762082,-0.0158010464553784,-0.036356898985071,-0.9994684719539184,0.03196093484085254,0.006424345429547871,-0.03205773730166015,-0.9993646328255306,-0.015576653574827563,0.005922419201400887,-0.015774324124704014,0.9998580377479653,0.000762939453125,11.24969482421875,8.582836017012596e-05
1738726176.1688027,0.011749267578125,0.041656494140625,0.04913330078125,1.1636933951103134,-0.6525104665233357,0.6606053970106132,0.0135815940610629,-0.0165909726148197,-0.0376330922218702,-0.9994650787758408,0.03225773771436738,0.005384669456288749,-0.03233885547415103,-0.9993532273784417,-0.01572658115785981,0.004873882869374326,-0.015892302723138005,0.9998618304445528,0.000762939453125,11.259765625,8.590519428253174e-05
1738726176.177856,0.011749267578125,0.042724609375,0.048065185546875,1.1638293332852705,-0.6526765255682374,0.6602287273905645,0.0135815940610629,-0.0165909726148197,-0.0376330922218702,-0.9994630810935676,0.03232518098069781,0.005350906980842083,-0.03240580089039317,-0.9993509083002979,-0.015736141459126794,0.0048387601309308045,-0.01590109285346728,0.9998618612820777,0.000762939453125,11.259765625,8.590519428253174e-05
