acc_x,acc_y,acc_z,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,dt
-0.064896,-2.73258,0.667264,0.524024,1.41669,0.955063,0.607427,0.748381,-1.0431,0.01
-0.0756682,-2.77664,0.694872,0.530094,1.42404,0.944666,0.606724,0.720834,-1.03628,0.01
-0.0864201,-2.8199,0.722384,0.536158,1.4311,0.934338,0.605913,0.692851,-1.0292,0.01
-0.097149,-2.86232,0.749791,0.542212,1.43789,0.924083,0.604995,0.664439,-1.02184,0.01
-0.107852,-2.9039,0.777086,0.548257,1.44439,0.913903,0.60397,0.635607,-1.0142,0.01
-0.118526,-2.94461,0.804263,0.554291,1.4506,0.9038,0.602838,0.606364,-1.0063,0.01
-0.129168,-2.98442,0.831312,0.560314,1.45652,0.893778,0.6016,0.576718,-0.998118,0.01
-0.139776,-3.02332,0.858227,0.566323,1.46213,0.883838,0.600255,0.546678,-0.98967,0.01
-0.150345,-3.06128,0.885001,0.572318,1.46745,0.873985,0.598805,0.516254,-0.980954,0.01
-0.160875,-3.09829,0.911625,0.578299,1.47246,0.86422,0.597248,0.485456,-0.97197,0.01
-0.171361,-3.13431,0.938093,0.584263,1.47716,0.854547,0.595587,0.454292,-0.962722,0.01
-0.181801,-3.16933,0.964396,0.59021,1.48154,0.844967,0.593821,0.422773,-0.953209,0.01
-0.192192,-3.20333,0.990528,0.596139,1.48561,0.835483,0.591951,0.390909,-0.943434,0.01
-0.202531,-3.23629,1.01648,0.602049,1.48936,0.826099,0.589978,0.35871,-0.933399,0.01
-0.212815,-3.26818,1.04225,0.607938,1.49278,0.816816,0.587901,0.326186,-0.923105,0.01
-0.223041,-3.29898,1.06782,0.613806,1.49588,0.807638,0.585722,0.29335,-0.912555,0.01
-0.233207,-3.32866,1.09319,0.619652,1.49865,0.798566,0.58344,0.260211,-0.90175,0.01
-0.243308,-3.35722,1.11835,0.625475,1.50109,0.789603,0.581058,0.22678,-0.890692,0.01
-0.253344,-3.38462,1.1433,0.631273,1.50319,0.780753,0.578574,0.19307,-0.879383,0.01
-0.26331,-3.41085,1.16802,0.637046,1.50495,0.772017,0.575991,0.159092,-0.867826,0.01
-0.273204,-3.43588,1.19251,0.642793,1.50637,0.763397,0.573308,0.124857,-0.856024,0.01
-0.283023,-3.4597,1.21676,0.648512,1.50744,0.754897,0.570527,0.0903781,-0.843977,0.01
-0.292764,-3.48227,1.24076,0.654203,1.50817,0.746518,0.567648,0.0556672,-0.831689,0.01
-0.302424,-3.50358,1.26451,0.659865,1.50856,0.738264,0.564672,0.020737,-0.819163,0.01
-0.312,-3.5236,1.288,0.665496,1.50859,0.730136,0.5616,-0.0144,-0.8064,0.01
-0.32149,-3.54232,1.31122,0.671096,1.50827,0.722137,0.558432,-0.0497307,-0.793404,0.01
-0.330889,-3.55971,1.33416,0.676664,1.50759,0.714269,0.555171,-0.085242,-0.780177,0.01
-0.340197,-3.57575,1.35682,0.682199,1.50656,0.706534,0.551815,-0.12092,-0.766721,0.01
-0.349409,-3.59042,1.37919,0.6877,1.50517,0.698935,0.548367,-0.156752,-0.753041,0.01
-0.358523,-3.6037,1.40126,0.693166,1.50343,0.691474,0.544827,-0.192724,-0.739139,0.01
-0.367536,-3.61557,1.42302,0.698597,1.50132,0.684153,0.541197,-0.228822,-0.725017,0.01
-0.376445,-3.626,1.44447,0.70399,1.49885,0.676974,0.537477,-0.265031,-0.710679,0.01
-0.385247,-3.63497,1.4656,0.709346,1.49602,0.66994,0.533668,-0.301337,-0.696128,0.01
-0.393939,-3.64246,1.4864,0.714663,1.49282,0.663052,0.529772,-0.337725,-0.681368,0.01
-0.402519,-3.64845,1.50686,0.719941,1.48926,0.656313,0.52579,-0.374181,-0.666402,0.01
-0.410982,-3.65291,1.52698,0.725179,1.48534,0.649725,0.521722,-0.410689,-0.651232,0.01
-0.419328,-3.65583,1.54675,0.730375,1.48105,0.643289,0.517571,-0.447234,-0.635863,0.01
-0.427552,-3.65719,1.56616,0.73553,1.47639,0.637008,0.513336,-0.4838,-0.620298,0.01
-0.435652,-3.65696,1.58521,0.740642,1.47137,0.630884,0.50902,-0.520373,-0.604541,0.01
-0.443625,-3.65511,1.60388,0.74571,1.46599,0.624918,0.504623,-0.556934,-0.588595,0.01
-0.451468,-3.65164,1.62216,0.750734,1.46023,0.619113,0.500148,-0.593469,-0.572465,0.01
-0.459178,-3.64651,1.64006,0.755713,1.45412,0.61347,0.495595,-0.629961,-0.556153,0.01
-0.466752,-3.63971,1.65757,0.760645,1.44763,0.60799,0.490965,-0.666394,-0.539665,0.01
-0.474188,-3.63121,1.67467,0.765532,1.44079,0.602677,0.48626,-0.70275,-0.523003,0.01
-0.481481,-3.62099,1.69136,0.77037,1.43358,0.597531,0.481481,-0.739012,-0.506173,0.01
-0.488631,-3.60903,1.70763,0.775161,1.42601,0.592554,0.476631,-0.775164,-0.489178,0.01
