acc_x,acc_y,acc_z,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,dt
0.275766,-0.946768,-0.256414,0.318117,1.07584,1.31048,0.555898,1.41571,-1.12569,0.01
0.266199,-1.006,-0.229556,0.323689,1.08995,1.29922,0.558608,1.40594,-1.12812,0.01
0.256559,-1.06514,-0.202546,0.329288,1.10396,1.28792,0.561222,1.39559,-1.13028,0.01
0.246848,-1.12418,-0.175392,0.334913,1.11786,1.27661,0.563739,1.38464,-1.13217,0.01
0.23707,-1.1831,-0.148101,0.340563,1.13165,1.26528,0.566159,1.3731,-1.13379,0.01
0.227227,-1.24186,-0.12068,0.346236,1.14532,1.25394,0.56848,1.36098,-1.13513,0.01
0.217322,-1.30045,-0.093138,0.351932,1.15887,1.24258,0.570703,1.34827,-1.1362,0.01
0.207358,-1.35885,-0.0654815,0.35765,1.17229,1.23121,0.572827,1.33497,-1.13699,0.01
0.197338,-1.41704,-0.0377183,0.363388,1.18557,1.21984,0.57485,1.32109,-1.13751,0.01
0.187264,-1.47499,-0.009856,0.369147,1.19871,1.20846,0.576773,1.30663,-1.13775,0.01
0.17714,-1.53267,0.0180979,0.374923,1.2117,1.19709,0.578595,1.29159,-1.13771,0.01
0.166967,-1.59008,0.0461357,0.380718,1.22454,1.18571,0.580316,1.27598,-1.13739,0.01
0.15675,-1.64719,0.07425,0.386529,1.23721,1.17434,0.581934,1.25979,-1.13678,0.01
0.14649,-1.70397,0.102433,0.392356,1.24973,1.16298,0.583451,1.24303,-1.1359,0.01
0.136192,-1.7604,0.130678,0.398198,1.26207,1.15162,0.584864,1.22571,-1.13474,0.01
0.125856,-1.81647,0.158976,0.404053,1.27424,1.14028,0.586174,1.20783,-1.13329,0.01
0.115487,-1.87214,0.187321,0.409921,1.28623,1.12896,0.587381,1.18938,-1.13156,0.01
0.105086,-1.9274,0.215704,0.415801,1.29803,1.11765,0.588484,1.17039,-1.12954,0.01
0.094658,-1.98223,0.244118,0.421691,1.30963,1.10637,0.589483,1.15084,-1.12724,0.01
0.0842042,-2.0366,0.272556,0.42759,1.32104,1.09511,0.590377,1.13074,-1.12466,0.01
0.073728,-2.09049,0.30101,0.433498,1.33225,1.08388,0.591167,1.11011,-1.12179,0.01
0.063232,-2.14388,0.329472,0.439413,1.34324,1.07267,0.591852,1.08893,-1.11864,0.01
0.0527191,-2.19675,0.357935,0.445334,1.35402,1.0615,0.592431,1.06723,-1.1152,0.01
0.0421922,-2.24908,0.386392,0.451261,1.36459,1.05037,0.592906,1.045,-1.11148,0.01
0.031654,-2.30084,0.414834,0.457192,1.37492,1.03927,0.593275,1.02225,-1.10747,0.01
0.0211074,-2.35201,0.443255,0.463126,1.38503,1.02822,0.593539,0.998987,-1.10318,0.01
0.0105551,-2.40257,0.471646,0.469063,1.3949,1.01721,0.593697,0.975213,-1.09861,0.01
-1.11022e-15,-2.4525,0.5,0.475,1.40453,1.00625,0.59375,0.950937,-1.09375,0.01
-0.0105551,-2.50177,0.52831,0.480937,1.41392,0.995338,0.593697,0.926166,-1.08861,0.01
-0.0211074,-2.55037,0.556568,0.486874,1.42305,0.984479,0.593539,0.900904,-1.08318,0.01
-0.031654,-2.59827,0.584766,0.492808,1.43193,0.973675,0.593275,0.87516,-1.07748,0.01
-0.0421922,-2.64546,0.612897,0.498739,1.44055,0.96293,0.592906,0.848941,-1.07149,0.01
-0.0527191,-2.6919,0.640954,0.504666,1.44891,0.952246,0.592431,0.822254,-1.06522,0.01
-0.063232,-2.73757,0.668928,0.510587,1.457,0.941627,0.591852,0.795106,-1.05867,0.01
-0.073728,-2.78246,0.696813,0.516502,1.46481,0.931074,0.591167,0.767505,-1.05184,0.01
-0.0842042,-2.82654,0.7246,0.52241,1.47235,0.920591,0.590377,0.739459,-1.04473,0.01
-0.094658,-2.8698,0.752282,0.528309,1.4796,0.91018,0.589483,0.710977,-1.03735,0.01
-0.105086,-2.9122,0.779852,0.534199,1.48656,0.899845,0.588484,0.682066,-1.02969,0.01
-0.115487,-2.95373,0.807302,0.540079,1.49324,0.889587,0.587381,0.652736,-1.02175,0.01
-0.125856,-2.99436,0.834624,0.545947,1.49962,0.879411,0.586174,0.622995,-1.01354,0.01
-0.136192,-3.03407,0.861811,0.551802,1.5057,0.869317,0.584864,0.592852,-1.00506,0.01
-0.14649,-3.07285,0.888856,0.557644,1.51147,0.85931,0.583451,0.562316,-0.996308,0.01
-0.15675,-3.11066,0.91575,0.563471,1.51694,0.849392,0.581934,0.531398,-0.987284,0.01
-0.166967,-3.14749,0.942487,0.569282,1.5221,0.839565,0.580316,0.500106,-0.977993,0.01
-0.17714,-3.18332,0.969058,0.575077,1.52694,0.829833,0.578595,0.468451,-0.968435,0.01
-0.187264,-3.21812,0.995456,0.580853,1.53147,0.820198,0.576773,0.436443,-0.958612,0.01
-0.197338,-3.25187,1.02167,0.586612,1.53567,0.810662,0.57485,0.404093,-0.948527,0.01
-0.207358,-3.28455,1.0477,0.59235,1.53955,0.801228,0.572827,0.37141,-0.93818,0.01
-0.217322,-3.31613,1.07354,0.598068,1.5431,0.791899,0.570703,0.338405,-0.927573,0.01
-0.227227,-3.3466,1.09917,0.603764,1.54632,0.782677,0.56848,0.305091,-0.91671,0.01
-0.23707,-3.37594,1.12459,0.609437,1.5492,0.773566,0.566159,0.271477,-0.905591,0.01
-0.246848,-3.40411,1.14979,0.615087,1.55174,0.764566,0.563739,0.237576,-0.894218,0.01
-0.256559,-3.43111,1.17477,0.620712,1.55395,0.755682,0.561222,0.203399,-0.882595,0.01
-0.266199,-3.4569,1.19951,0.626311,1.55581,0.746915,0.558608,0.168958,-0.870724,0.01
-0.275766,-3.48147,1.22401,0.631883,1.55733,0.738268,0.555898,0.134265,-0.858606,0.01
-0.285257,-3.50479,1.24827,0.637428,1.5585,0.729744,0.553093,0.0993325,-0.846244,0.01
-0.294669,-3.52684,1.27227,0.642945,1.55931,0.721344,0.550193,0.0641733,-0.833642,0.01
-0.304,-3.5476,1.296,0.648432,1.55978,0.713072,0.5472,0.0288,-0.8208,0.01
-0.313246,-3.56705,1.31946,0.653889,1.55989,0.704929,0.544114,-0.00677435,-0.807722,0.01
-0.322405,-3.58516,1.34265,0.659314,1.55964,0.696918,0.540935,-0.0425365,-0.794412,0.01
-0.331474,-3.60192,1.36555,0.664707,1.55904,0.689042,0.537666,-0.0784731,-0.78087,0.01
-0.34045,-3.6173,1.38815,0.670067,1.55807,0.681302,0.534306,-0.11457,-0.767102,0.01
-0.34933,-3.63128,1.41045,0.675393,1.55675,0.6737,0.530857,-0.150814,-0.753108,0.01
-0.358112,-3.64384,1.43245,0.680684,1.55506,0.66624,0.52732,-0.187191,-0.738894,0.01
-0.366792,-3.65495,1.45413,0.685939,1.553,0.658923,0.523695,-0.223686,-0.724461,0.01
-0.375369,-3.6646,1.47548,0.691157,1.55058,0.651752,0.519984,-0.260285,-0.709812,0.01
-0.383838,-3.67276,1.4965,0.696338,1.5478,0.644728,0.516188,-0.296973,-0.694952,0.01
-0.392198,-3.67941,1.51719,0.701481,1.54464,0.637853,0.512308,-0.333736,-0.679883,0.01
-0.400444,-3.68453,1.53752,0.706584,1.54112,0.631131,0.508345,-0.370557,-0.66461,0.01
-0.408576,-3.68809,1.5575,0.711648,1.53723,0.624562,0.5043,-0.407421,-0.649134,0.01
-0.416589,-3.69008,1.57712,0.71667,1.53297,0.618149,0.500174,-0.444313,-0.633461,0.01
-0.424482,-3.69047,1.59638,0.721651,1.52834,0.611893,0.495968,-0.481217,-0.617593,0.01
-0.43225,-3.68924,1.61525,0.726589,1.52335,0.605798,0.491684,-0.518117,-0.601534,0.01
-0.439892,-3.68637,1.63374,0.731484,1.51798,0.599863,0.487324,-0.554996,-0.585289,0.01
-0.447404,-3.68183,1.65184,0.736335,1.51225,0.594092,0.482887,-0.591839,-0.568861,0.01
-0.454784,-3.67561,1.66954,0.741142,1.50615,0.588487,0.478376,-0.628627,-0.552254,0.01
-0.462029,-3.66768,1.68683,0.745903,1.49968,0.583048,0.473792,-0.665345,-0.535472,0.01
-0.469136,-3.65802,1.7037,0.750617,1.49284,0.577778,0.469136,-0.701975,-0.518519,0.01
-0.476102,-3.64662,1.72016,0.755285,1.48564,0.572678,0.464409,-0.7385,-0.501399,0.01
-0.482925,-3.63343,1.73618,0.759905,1.47807,0.56775,0.459614,-0.774902,-0.484117,0.01
-0.489601,-3.61846,1.75177,0.764477,1.47014,0.562996,0.454751,-0.811163,-0.466677,0.01
-0.496128,-3.60166,1.76691,0.769,1.46185,0.558417,0.449823,-0.847265,-0.449083,0.01
-0.502503,-3.58303,1.7816,0.773473,1.45319,0.554015,0.444829,-0.88319,-0.43134,0.01
-0.508723,-3.56253,1.79583,0.777896,1.44418,0.549791,0.439773,-0.918919,-0.413452,0.01
-0.514786,-3.54015,1.80959,0.782269,1.43482,0.545747,0.434655,-0.954434,-0.395425,0.01
-0.520688,-3.51587,1.82288,0.786589,1.4251,0.541883,0.429478,-0.989716,-0.377262,0.01
-0.526427,-3.48966,1.83569,0.790858,1.41502,0.538202,0.424242,-1.02475,-0.358969,0.01
-0.532,-3.4615,1.848,0.795074,1.4046,0.534704,0.41895,-1.0595,-0.34055,0.01
-0.537404,-3.43137,1.85982,0.799237,1.39383,0.531391,0.413603,-1.09397,-0.32201,0.01
-0.542636,-3.39925,1.87113,0.803346,1.38272,0.528264,0.408202,-1.12812,-0.303355,0.01
-0.547694,-3.36511,1.88193,0.807401,1.37127,0.525324,0.402751,-1.16195,-0.28459,0.01
-0.552574,-3.32893,1.8922,0.811401,1.35949,0.522573,0.397249,-1.19542,-0.265719,0.01
-0.557275,-3.2907,1.90195,0.815346,1.34737,0.52001,0.3917,-1.22852,-0.246747,0.01
-0.561792,-3.25039,1.91117,0.819235,1.33492,0.517638,0.386104,-1.26123,-0.227681,0.01
-0.566124,-3.20797,1.91984,0.823067,1.32214,0.515457,0.380465,-1.29352,-0.208526,0.01
-0.570266,-3.16343,1.92796,0.826844,1.30905,0.513468,0.374782,-1.32538,-0.189286,0.01
-0.574218,-3.11674,1.93552,0.830563,1.29564,0.511672,0.36906,-1.35678,-0.169968,0.01
-0.577975,-3.06789,1.94252,0.834225,1.28191,0.510069,0.363299,-1.38771,-0.150578,0.01
-0.581536,-3.01684,1.94894,0.837829,1.26788,0.50866,0.357501,-1.41813,-0.13112,0.01
-0.584896,-2.96358,1.95478,0.841375,1.25355,0.507447,0.351669,-1.44804,-0.111601,0.01
-0.588054,-2.90809,1.96004,0.844862,1.23893,0.506428,0.345804,-1.4774,-0.0920263,0.01
-0.591006,-2.85034,1.9647,0.848291,1.22401,0.505606,0.339908,-1.50619,-0.0724021,0.01
-0.59375,-2.79031,1.96875,0.85166,1.2088,0.50498,0.333984,-1.53439,-0.0527344,0.01
-0.596283,-2.72799,1.97219,0.85497,1.19332,0.504552,0.328034,-1.56199,-0.0330291,0.01
-0.598602,-2.66334,1.97502,0.858221,1.17757,0.50432,0.322059,-1.58895,-0.0132926,0.01
-0.600704,-2.59634,1.97722,0.861411,1.16154,0.504286,0.316063,-1.61525,0.00646912,0.01
-0.602587,-2.52698,1.97878,0.864542,1.14526,0.504449,0.310046,-1.64087,0.0262496,0.01
-0.604247,-2.45524,1.9797,0.867612,1.12873,0.504811,0.304012,-1.66578,0.0460426,0.01
-0.605682,-2.38108,1.97998,0.870622,1.11195,0.50537,0.297962,-1.68996,0.0658415,0.01
-0.606889,-2.30449,1.9796,0.873571,1.09493,0.506128,0.291899,-1.71339,0.08564,0.01
-0.607865,-2.22545,1.97855,0.87646,1.07769,0.507083,0.285825,-1.73604,0.105431,0.01
-0.608608,-2.14393,1.97683,0.879288,1.06021,0.508236,0.279742,-1.75789,0.125209,0.01
-0.609114,-2.05991,1.97444,0.882055,1.04253,0.509587,0.273654,-1.77891,0.144966,0.01
-0.609381,-1.97338,1.97135,0.884761,1.02464,0.511136,0.267561,-1.79908,0.164695,0.01
-0.609406,-1.8843,1.96757,0.887406,1.00655,0.512881,0.261467,-1.81837,0.18439,0.01
-0.609186,-1.79266,1.96309,0.88999,0.988275,0.514823,0.255374,-1.83676,0.204044,0.01
-0.608718,-1.69843,1.95791,0.892514,0.969819,0.516962,0.249284,-1.85422,0.22365,0.01
-0.608,-1.6016,1.952,0.894976,0.951194,0.519296,0.2432,-1.87072,0.2432,0.01
-0.607028,-1.50214,1.94537,0.897378,0.932408,0.521825,0.237125,-1.88624,0.262687,0.01
-0.605801,-1.40002,1.93801,0.899719,0.913472,0.52455,0.23106,-1.90075,0.282105,0.01
-0.604314,-1.29524,1.92991,0.901999,0.894396,0.527467,0.225009,-1.91423,0.301445,0.01
-0.602566,-1.18775,1.92106,0.904219,0.875191,0.530578,0.218975,-1.92665,0.320701,0.01
-0.600552,-1.07755,1.91145,0.906378,0.855867,0.533881,0.212959,-1.93798,0.339864,0.01
-0.598272,-0.964615,1.90109,0.908478,0.836435,0.537375,0.206965,-1.94819,0.358927,0.01
-0.595721,-0.848916,1.88995,0.910518,0.816907,0.541059,0.200995,-1.95726,0.377883,0.01
-0.592898,-0.730433,1.87804,0.912498,0.797294,0.544932,0.195051,-1.96516,0.396724,0.01
-0.589798,-0.609145,1.86534,0.914419,0.777608,0.548993,0.189137,-1.97186,0.415441,0.01
-0.58642,-0.485031,1.85185,0.916281,0.757861,0.553241,0.183256,-1.97733,0.434028,0.01
-0.58276,-0.358068,1.83756,0.918084,0.738065,0.557673,0.17741,-1.98155,0.452476,0.01
-0.578816,-0.228234,1.82246,0.919829,0.718234,0.56229,0.171602,-1.98449,0.470776,0.01
-0.574585,-0.0955069,1.80655,0.921516,0.69838,0.567088,0.165835,-1.98611,0.488922,0.01
-0.570064,0.0401345,1.78982,0.923146,0.678516,0.572068,0.160111,-1.98639,0.506905,0.01
-0.56525,0.178712,1.77225,0.924719,0.658657,0.577226,0.154434,-1.98529,0.524716,0.01
-0.560141,0.320249,1.75385,0.926235,0.638815,0.582561,0.148807,-1.9828,0.542347,0.01
-0.554733,0.464766,1.7346,0.927695,0.619005,0.588072,0.143233,-1.97888,0.55979,0.01
-0.549024,0.612286,1.7145,0.9291,0.599242,0.593757,0.137714,-1.9735,0.577036,0.01
-0.543011,0.76283,1.69353,0.93045,0.57954,0.599612,0.132253,-1.96662,0.594077,0.01
-0.536691,0.91642,1.6717,0.931745,0.559915,0.605637,0.126854,-1.95823,0.610904,0.01
-0.530062,1.07308,1.649,0.932987,0.540381,0.61183,0.12152,-1.94829,0.627508,0.01
-0.52312,1.23283,1.62541,0.934176,0.520955,0.618187,0.116254,-1.93676,0.643881,0.01
-0.515863,1.39569,1.60093,0.935312,0.501651,0.624706,0.111059,-1.92362,0.660013,0.01
-0.508288,1.56168,1.57555,0.936397,0.482488,0.631386,0.105938,-1.90883,0.675896,0.01
