acc_x,acc_y,acc_z,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,dt
0.386592,1.54449,-0.811238,0.00352262,0.0147736,1.99251,0.0461796,0.190796,-0.0977954,0.01
0.399564,1.5886,-0.837354,0.00400396,0.0167595,1.99149,0.0501107,0.206463,-0.106039,0.01
0.41216,1.63061,-0.862592,0.00452526,0.0189043,1.99039,0.0541696,0.222561,-0.11454,0.01
0.424383,1.67055,-0.88696,0.00508777,0.0212121,1.9892,0.0583526,0.239068,-0.123288,0.01
0.436235,1.70844,-0.910465,0.00569271,0.0236869,1.98792,0.062656,0.255965,-0.132276,0.01
0.44772,1.7443,-0.933114,0.00634128,0.0263326,1.98655,0.0670761,0.27323,-0.141494,0.01
0.45884,1.77814,-0.954915,0.00703461,0.0291527,1.98509,0.0716092,0.290844,-0.150935,0.01
0.4696,1.81001,-0.975874,0.00777383,0.0321506,1.98353,0.0762517,0.308786,-0.16059,0.01
0.48,1.8399,-0.996,0.00856,0.0353295,1.98188,0.081,0.327038,-0.17045,0.01
0.490045,1.86785,-1.0153,0.00939417,0.0386923,1.98012,0.0858505,0.345578,-0.180507,0.01
0.499737,1.89388,-1.03378,0.0102773,0.0422419,1.97827,0.0907997,0.364388,-0.190753,0.01
0.50908,1.91801,-1.05145,0.0112105,0.0459809,1.97631,0.0958441,0.383449,-0.20118,0.01
0.518076,1.94025,-1.06831,0.0121945,0.0499117,1.97424,0.10098,0.402742,-0.211779,0.01
0.526728,1.96064,-1.08437,0.0132304,0.0540364,1.97207,0.106204,0.422248,-0.222544,0.01
0.53504,1.9792,-1.09965,0.0143189,0.0583573,1.96979,0.111514,0.441949,-0.233464,0.01
0.543014,1.99594,-1.11414,0.0154609,0.062876,1.9674,0.116904,0.461826,-0.244534,0.01
0.550653,2.01088,-1.12786,0.0166572,0.0675943,1.9649,0.122373,0.481861,-0.255745,0.01
0.55796,2.02406,-1.1408,0.0179086,0.0725137,1.96229,0.127916,0.502038,-0.267088,0.01
0.564938,2.03549,-1.15299,0.0192158,0.0776355,1.95956,0.133531,0.522337,-0.278558,0.01
0.571591,2.04519,-1.16442,0.0205795,0.0829608,1.95671,0.139214,0.542742,-0.290146,0.01
0.57792,2.05318,-1.1751,0.0220003,0.0884906,1.95376,0.144962,0.563235,-0.301844,0.01
0.583929,2.05949,-1.18505,0.0234789,0.0942257,1.95068,0.150771,0.5838,-0.313645,0.01
0.589622,2.06413,-1.19426,0.0250159,0.100167,1.94748,0.156639,0.604419,-0.325542,0.01
0.595,2.06714,-1.20275,0.0266119,0.106314,1.94417,0.162563,0.625077,-0.337528,0.01
0.600067,2.06852,-1.21052,0.0282673,0.112668,1.94073,0.168538,0.645756,-0.349595,0.01
0.604826,2.06831,-1.21758,0.0299828,0.119229,1.93717,0.174563,0.666442,-0.361736,0.01
0.60928,2.06652,-1.22394,0.0317587,0.125997,1.9335,0.180634,0.687117,-0.373944,0.01
0.613432,2.06318,-1.2296,0.0335956,0.132972,1.9297,0.186747,0.707767,-0.386213,0.01
0.617284,2.0583,-1.23457,0.0354938,0.140152,1.92577,0.192901,0.728376,-0.398534,0.01
0.62084,2.05192,-1.23886,0.0374538,0.147539,1.92172,0.199092,0.748928,-0.410902,0.01
0.624103,2.04404,-1.24247,0.0394758,0.155131,1.91755,0.205317,0.769409,-0.423309,0.01
0.627075,2.03469,-1.24542,0.0415602,0.162927,1.91326,0.211573,0.789804,-0.435749,0.01
0.62976,2.0239,-1.24771,0.0437073,0.170926,1.90884,0.217858,0.810098,-0.448215,0.01
0.63216,2.01169,-1.24935,0.0459174,0.179128,1.90429,0.224167,0.830277,-0.460701,0.01
0.63428,1.99807,-1.25034,0.0481908,0.187532,1.89962,0.2305,0.850327,-0.4732,0.01
0.63612,1.98307,-1.25069,0.0505275,0.196135,1.89483,0.236852,0.870234,-0.485706,0.01
0.637685,1.96671,-1.25042,0.0529279,0.204936,1.88991,0.243221,0.889984,-0.498212,0.01
0.638977,1.94901,-1.24952,0.055392,0.213934,1.88487,0.249605,0.909564,-0.510712,0.01
0.64,1.93,-1.248,0.05792,0.223126,1.8797,0.256,0.92896,-0.5232,0.01
0.640756,1.90969,-1.24587,0.060512,0.232512,1.8744,0.262404,0.94816,-0.53567,0.01
0.641248,1.88811,-1.24315,0.0631681,0.242089,1.86898,0.268814,0.96715,-0.548115,0.01
0.64148,1.86528,-1.23983,0.0658883,0.251854,1.86344,0.275228,0.985918,-0.560531,0.01
0.641454,1.84122,-1.23592,0.0686727,0.261806,1.85777,0.281643,1.00445,-0.57291,0.01
0.641173,1.81595,-1.23143,0.0715212,0.271943,1.85198,0.288056,1.02274,-0.585247,0.01
0.64064,1.78949,-1.22637,0.0744338,0.28226,1.84607,0.294466,1.04077,-0.597537,0.01
0.639858,1.76187,-1.22074,0.0774105,0.292757,1.84003,0.300868,1.05852,-0.609773,0.01
0.638831,1.7331,-1.21456,0.0804511,0.30343,1.83387,0.307262,1.076,-0.62195,0.01
0.63756,1.70322,-1.20782,0.0835557,0.314276,1.82759,0.313644,1.09318,-0.634062,0.01
0.636049,1.67223,-1.20054,0.086724,0.325293,1.82119,0.320012,1.11006,-0.646104,0.01
0.634302,1.64017,-1.19273,0.0899558,0.336476,1.81467,0.326364,1.12662,-0.658071,0.01
0.63232,1.60705,-1.18438,0.0932512,0.347824,1.80803,0.332698,1.14286,-0.669957,0.01
0.630107,1.57289,-1.17552,0.0966097,0.359332,1.80127,0.33901,1.15876,-0.681757,0.01
0.627666,1.53772,-1.16614,0.100031,0.370998,1.7944,0.345299,1.17431,-0.693466,0.01
0.625,1.50156,-1.15625,0.103516,0.382817,1.7874,0.351563,1.18951,-0.705078,0.01
0.622112,1.46443,-1.14586,0.107062,0.394787,1.78029,0.357798,1.20434,-0.716589,0.01
0.619004,1.42635,-1.13498,0.110671,0.406903,1.77307,0.364004,1.2188,-0.727994,0.01
0.61568,1.38735,-1.12362,0.114342,0.419162,1.76573,0.370178,1.23287,-0.739287,0.01
0.612143,1.34744,-1.11177,0.118075,0.431559,1.75829,0.376317,1.24654,-0.750464,0.01
0.608395,1.30665,-1.09946,0.121869,0.444091,1.75073,0.38242,1.25981,-0.761521,0.01
0.60444,1.26499,-1.08668,0.125723,0.456754,1.74306,0.388484,1.27267,-0.772452,0.01
0.60028,1.2225,-1.07344,0.129638,0.469543,1.73528,0.394508,1.28511,-0.783253,0.01
0.59592,1.17918,-1.05976,0.133613,0.482455,1.72739,0.400489,1.29712,-0.793919,0.01
0.59136,1.13508,-1.04563,0.137648,0.495484,1.7194,0.406426,1.30869,-0.804447,0.01
0.586605,1.09019,-1.03107,0.141742,0.508627,1.7113,0.412316,1.31982,-0.814831,0.01
0.581657,1.04455,-1.01608,0.145894,0.521879,1.7031,0.418157,1.33049,-0.825067,0.01
0.57652,0.998183,-1.00067,0.150105,0.535235,1.6948,0.423948,1.34071,-0.835151,0.01
0.571196,0.951103,-0.984853,0.154373,0.548691,1.6864,0.429687,1.35045,-0.845079,0.01
0.565688,0.903335,-0.968625,0.158698,0.562243,1.6779,0.435371,1.35973,-0.854847,0.01
0.56,0.8549,-0.952,0.16308,0.575884,1.6693,0.441,1.36852,-0.86445,0.01
0.554134,0.80582,-0.934983,0.167518,0.589611,1.66061,0.446571,1.37682,-0.873885,0.01
0.548093,0.756116,-0.917583,0.172011,0.603419,1.65183,0.452082,1.38463,-0.883148,0.01
0.54188,0.705811,-0.899806,0.176559,0.617302,1.64295,0.457532,1.39194,-0.892236,0.01
0.535498,0.654926,-0.88166,0.181162,0.631256,1.63398,0.462919,1.39875,-0.901143,0.01
0.528951,0.603482,-0.863151,0.185818,0.645276,1.62493,0.468242,1.40504,-0.909868,0.01
0.52224,0.551501,-0.844288,0.190526,0.659355,1.61579,0.473498,1.41081,-0.918405,0.01
0.515369,0.499005,-0.825077,0.195287,0.67349,1.60656,0.478686,1.41607,-0.926752,0.01
0.508342,0.446015,-0.805526,0.2001,0.687675,1.59725,0.483804,1.42079,-0.934906,0.01
0.50116,0.392554,-0.785642,0.204963,0.701904,1.58786,0.488852,1.42499,-0.942862,0.01
0.493827,0.338642,-0.765432,0.209877,0.716173,1.5784,0.493827,1.42864,-0.950617,0.01
0.486346,0.284302,-0.744904,0.214839,0.730475,1.56885,0.498728,1.43176,-0.958169,0.01
0.47872,0.229554,-0.724064,0.219851,0.744806,1.55923,0.503554,1.43433,-0.965514,0.01
0.470952,0.174422,-0.70292,0.22491,0.75916,1.54954,0.508302,1.43635,-0.972649,0.01
0.463044,0.118926,-0.68148,0.230017,0.773531,1.53978,0.512972,1.43781,-0.979572,0.01
0.455,0.0630875,-0.65975,0.235169,0.787914,1.52995,0.517563,1.43872,-0.986278,0.01
0.446823,0.006929,-0.637738,0.240368,0.802304,1.52006,0.522072,1.43907,-0.992766,0.01
0.438515,-0.0495282,-0.615451,0.245611,0.816694,1.5101,0.526499,1.43886,-0.999032,0.01
0.43008,-0.106262,-0.592896,0.250897,0.831079,1.50008,0.530842,1.43808,-1.00507,0.01
0.42152,-0.163252,-0.570081,0.256227,0.845454,1.49,0.5351,1.43674,-1.01089,0.01
0.41284,-0.220475,-0.547012,0.261599,0.859812,1.47986,0.539272,1.43482,-1.01647,0.01
0.40404,-0.277911,-0.523698,0.267012,0.874148,1.46967,0.543356,1.43233,-1.02183,0.01
0.395125,-0.335537,-0.500145,0.272466,0.888457,1.45942,0.547352,1.42926,-1.02695,0.01
0.386097,-0.393331,-0.476361,0.277959,0.902731,1.44913,0.551258,1.42561,-1.03183,0.01
0.37696,-0.451273,-0.452352,0.283491,0.916967,1.43879,0.555074,1.42139,-1.03647,0.01
0.367716,-0.50934,-0.428127,0.28906,0.931157,1.4284,0.558797,1.41659,-1.04088,0.01
0.358368,-0.567511,-0.403691,0.294666,0.945297,1.41797,0.562428,1.4112,-1.04504,0.01
0.34892,-0.625764,-0.379054,0.300308,0.95938,1.4075,0.565964,1.40524,-1.04895,0.01
0.339374,-0.684078,-0.354221,0.305985,0.9734,1.39699,0.569406,1.39869,-1.05262,0.01
0.329733,-0.74243,-0.329201,0.311696,0.987351,1.38645,0.572751,1.39156,-1.05603,0.01
0.32,-0.8008,-0.304,0.31744,1.00123,1.37587,0.576,1.38384,-1.0592,0.01
0.310178,-0.859165,-0.278626,0.323216,1.01503,1.36527,0.579151,1.37554,-1.06211,0.01
0.300271,-0.917504,-0.253085,0.329023,1.02874,1.35463,0.582203,1.36666,-1.06477,0.01
0.29028,-0.975796,-0.227386,0.33486,1.04236,1.34397,0.585156,1.35719,-1.06717,0.01
0.280209,-1.03402,-0.201535,0.340725,1.05588,1.33329,0.588009,1.34714,-1.06932,0.01
0.270062,-1.09215,-0.17554,0.346619,1.0693,1.32259,0.59076,1.33651,-1.0712,0.01
0.25984,-1.15017,-0.149408,0.35254,1.08261,1.31186,0.59341,1.3253,-1.07283,0.01
0.249547,-1.20805,-0.123146,0.358487,1.0958,1.30113,0.595957,1.31351,-1.07419,0.01
0.239186,-1.26578,-0.0967617,0.364459,1.10888,1.29038,0.5984,1.30114,-1.07529,0.01
0.22876,-1.32333,-0.070262,0.370455,1.12182,1.27962,0.60074,1.28819,-1.07613,0.01
0.218272,-1.38068,-0.0436543,0.376474,1.13464,1.26886,0.602975,1.27467,-1.0767,0.01
0.207724,-1.43781,-0.0169459,0.382514,1.14731,1.25809,0.605105,1.26058,-1.077,0.01
0.19712,-1.4947,0.009856,0.388575,1.15985,1.24732,0.60713,1.24592,-1.07704,0.01
0.186463,-1.55132,0.0367441,0.394656,1.17223,1.23655,0.609048,1.23069,-1.0768,0.01
0.175755,-1.60766,0.0637112,0.400756,1.18446,1.22579,0.610859,1.21489,-1.0763,0.01
0.165,-1.66369,0.09075,0.406873,1.19653,1.21503,0.612563,1.19853,-1.07553,0.01
0.1542,-1.71939,0.117853,0.413007,1.20843,1.20428,0.614159,1.18162,-1.07449,0.01
0.14336,-1.77474,0.145014,0.419156,1.22016,1.19354,0.615646,1.16415,-1.07317,0.01
0.13248,-1.82971,0.172224,0.425319,1.23171,1.18281,0.617026,1.14613,-1.07158,0.01
0.121565,-1.8843,0.199477,0.431496,1.24308,1.17211,0.618296,1.12755,-1.06973,0.01
0.110617,-1.93846,0.226765,0.437685,1.25426,1.16142,0.619457,1.10844,-1.0676,0.01
0.09964,-1.99219,0.254082,0.443885,1.26525,1.15076,0.620508,1.08879,-1.06519,0.01
0.088636,-2.04546,0.281419,0.450095,1.27603,1.14012,0.62145,1.0686,-1.06251,0.01
0.0776084,-2.09825,0.308771,0.456313,1.28662,1.12951,0.622281,1.04788,-1.05956,0.01
0.06656,-2.15054,0.336128,0.46254,1.29699,1.11893,0.623002,1.02663,-1.05634,0.01
0.0554938,-2.2023,0.363485,0.468773,1.30715,1.10838,0.623612,1.00487,-1.05284,0.01
0.0444128,-2.25352,0.390833,0.475012,1.31708,1.09787,0.624111,0.98259,-1.04907,0.01
0.03332,-2.30417,0.418166,0.481255,1.3268,1.0874,0.6245,0.959802,-1.04502,0.01
0.0222183,-2.35423,0.445476,0.487501,1.33628,1.07697,0.624778,0.936509,-1.04071,0.01
0.0111106,-2.40368,0.472757,0.49375,1.34553,1.06659,0.624944,0.912719,-1.03611,0.01
-1.55431e-15,-2.4525,0.5,0.5,1.35453,1.05625,0.625,0.888437,-1.03125,0.01
-0.0111106,-2.50066,0.527199,0.50625,1.36329,1.04596,0.624944,0.863671,-1.02611,0.01
-0.0222183,-2.54815,0.554346,0.512499,1.3718,1.03573,0.624778,0.838426,-1.02071,0.01
-0.03332,-2.59494,0.581434,0.518745,1.38006,1.02555,0.6245,0.81271,-1.01503,0.01
-0.0444128,-2.64101,0.608456,0.524988,1.38806,1.01543,0.624111,0.78653,-1.00908,0.01
-0.0554938,-2.68635,0.635404,0.531227,1.39579,1.00537,0.623612,0.759893,-1.00286,0.01
-0.06656,-2.73092,0.662272,0.53746,1.40325,0.995373,0.623002,0.732806,-0.99637,0.01
-0.0776084,-2.7747,0.689052,0.543687,1.41044,0.985443,0.622281,0.705277,-0.989613,0.01
-0.088636,-2.81768,0.715736,0.549905,1.41736,0.975581,0.62145,0.677314,-0.982589,0.01
-0.09964,-2.85983,0.742318,0.556115,1.42399,0.965792,0.620508,0.648926,-0.975299,0.01
-0.110617,-2.90114,0.76879,0.562315,1.43033,0.956076,0.619457,0.62012,-0.967743,0.01
-0.121565,-2.94157,0.795145,0.568504,1.43639,0.946438,0.618296,0.590906,-0.959923,0.01
-0.13248,-2.98111,0.821376,0.574681,1.44215,0.936879,0.617026,0.561292,-0.951841,0.01
-0.14336,-3.01974,0.847475,0.580844,1.44761,0.927402,0.615646,0.531287,-0.943496,0.01
-0.1542,-3.05743,0.873436,0.586993,1.45277,0.91801,0.614159,0.5009,-0.934892,0.01
-0.165,-3.09416,0.89925,0.593127,1.45763,0.908705,0.612563,0.470142,-0.926028,0.01
-0.175755,-3.12992,0.924911,0.599244,1.46218,0.89949,0.610859,0.43902,-0.916907,0.01
-0.186463,-3.16467,0.950411,0.605344,1.46641,0.890367,0.609048,0.407547,-0.90753,0.01
-0.19712,-3.19841,0.975744,0.611425,1.47033,0.88134,0.60713,0.37573,-0.8979,0.01
-0.207724,-3.2311,1.0009,0.617486,1.47392,0.87241,0.605105,0.343582,-0.888016,0.01
-0.218272,-3.26272,1.02588,0.623526,1.4772,0.863581,0.602975,0.311112,-0.877882,0.01
-0.22876,-3.29326,1.05066,0.629545,1.48014,0.854854,0.60074,0.278331,-0.867499,0.01
-0.239186,-3.32268,1.07525,0.635541,1.48276,0.846231,0.5984,0.245251,-0.85687,0.01
-0.249547,-3.35098,1.09963,0.641513,1.48505,0.837717,0.595957,0.211881,-0.845995,0.01
-0.25984,-3.37813,1.12381,0.64746,1.487,0.829312,0.59341,0.178235,-0.834878,0.01
-0.270062,-3.4041,1.14776,0.653381,1.48861,0.82102,0.59076,0.144323,-0.823519,0.01
-0.280209,-3.42888,1.17149,0.659275,1.48988,0.812843,0.588009,0.110157,-0.811923,0.01
-0.29028,-3.45244,1.19499,0.66514,1.49081,0.804783,0.585156,0.0757492,-0.80009,0.01
-0.300271,-3.47476,1.21824,0.670977,1.4914,0.796842,0.582203,0.0411121,-0.788024,0.01
-0.310178,-3.49582,1.24125,0.676784,1.49164,0.789023,0.579151,0.00625818,-0.775726,0.01
-0.32,-3.5156,1.264,0.68256,1.49152,0.781328,0.576,-0.0288,-0.7632,0.01
-0.329733,-3.53408,1.28649,0.688304,1.49106,0.77376,0.572751,-0.0640495,-0.750447,0.01
-0.339374,-3.55123,1.30871,0.694015,1.49024,0.76632,0.569406,-0.0994771,-0.737471,0.01
-0.34892,-3.56703,1.33065,0.699692,1.48907,0.759011,0.565964,-0.13507,-0.724274,0.01
-0.358368,-3.58147,1.35231,0.705334,1.48754,0.751835,0.562428,-0.170813,-0.710859,0.01
-0.367716,-3.59451,1.37368,0.71094,1.48565,0.744794,0.558797,-0.206694,-0.697229,0.01
-0.37696,-3.60614,1.39475,0.716509,1.48341,0.737891,0.555074,-0.242699,-0.683386,0.01
-0.386097,-3.61634,1.41552,0.722041,1.4808,0.731127,0.551258,-0.278812,-0.669335,0.01
-0.395125,-3.62509,1.43597,0.727534,1.47783,0.724505,0.547352,-0.315021,-0.655077,0.01
-0.40404,-3.63236,1.4561,0.732988,1.4745,0.718027,0.543356,-0.351309,-0.640616,0.01
-0.41284,-3.63812,1.4759,0.738401,1.4708,0.711694,0.539272,-0.387663,-0.625956,0.01
-0.42152,-3.64237,1.49537,0.743773,1.46674,0.705508,0.5351,-0.424067,-0.6111,0.01
-0.43008,-3.64508,1.5145,0.749103,1.46232,0.699472,0.530842,-0.460505,-0.59605,0.01
-0.438515,-3.64623,1.53327,0.754389,1.45753,0.693588,0.526499,-0.496963,-0.580811,0.01
-0.446823,-3.64578,1.55169,0.759632,1.45238,0.687857,0.522072,-0.533424,-0.565386,0.01
-0.455,-3.64374,1.56975,0.764831,1.44687,0.682281,0.517563,-0.569873,-0.549778,0.01
-0.463044,-3.64006,1.58744,0.769983,1.44098,0.676862,0.512972,-0.606294,-0.533992,0.01
-0.470952,-3.63474,1.60474,0.77509,1.43474,0.671601,0.508302,-0.642669,-0.518031,0.01
-0.47872,-3.62774,1.62166,0.780149,1.42813,0.666502,0.503554,-0.678983,-0.501898,0.01
-0.486346,-3.61905,1.63819,0.785161,1.42116,0.661564,0.498728,-0.715218,-0.485599,0.01
-0.493827,-3.60864,1.65432,0.790123,1.41383,0.65679,0.493827,-0.751358,-0.469136,0.01
-0.50116,-3.5965,1.67004,0.795037,1.40613,0.652182,0.488852,-0.787385,-0.452514,0.01
-0.508342,-3.5826,1.68535,0.7999,1.39808,0.64774,0.483804,-0.823282,-0.435736,0.01
-0.515369,-3.56692,1.70023,0.804713,1.38967,0.643468,0.478686,-0.859031,-0.418808,0.01
-0.52224,-3.54944,1.71469,0.809474,1.3809,0.639365,0.473498,-0.894615,-0.401733,0.01
-0.528951,-3.53013,1.72871,0.814182,1.37178,0.635433,0.468242,-0.930014,-0.384516,0.01
-0.535498,-3.50898,1.74228,0.818838,1.3623,0.631675,0.462919,-0.965211,-0.36716,0.01
-0.54188,-3.48597,1.75541,0.823441,1.35247,0.628091,0.457532,-1.00019,-0.349672,0.01
-0.548093,-3.46106,1.76807,0.827989,1.3423,0.624682,0.452082,-1.03492,-0.332054,0.01
-0.554134,-3.43425,1.78027,0.832482,1.33178,0.62145,0.446571,-1.0694,-0.314312,0.01
-0.56,-3.4055,1.792,0.83692,1.32091,0.618396,0.441,-1.1036,-0.29645,0.01
-0.565688,-3.3748,1.80325,0.841302,1.3097,0.615521,0.435371,-1.13751,-0.278473,0.01
-0.571196,-3.34213,1.81401,0.845627,1.29816,0.612827,0.429687,-1.17109,-0.260387,0.01
-0.57652,-3.30746,1.82427,0.849895,1.28628,0.610314,0.423948,-1.20434,-0.242195,0.01
-0.581657,-3.27077,1.83404,0.854106,1.27408,0.607983,0.418157,-1.23723,-0.223903,0.01
-0.586605,-3.23204,1.84329,0.858258,1.26154,0.605836,0.412316,-1.26975,-0.205516,0.01
-0.59136,-3.19125,1.85203,0.862352,1.24868,0.603873,0.406426,-1.30187,-0.187039,0.01
-0.59592,-3.14838,1.86025,0.866387,1.2355,0.602096,0.400489,-1.33357,-0.168477,0.01
-0.60028,-3.1034,1.86793,0.870362,1.22201,0.600504,0.394508,-1.36483,-0.149836,0.01
-0.60444,-3.0563,1.87508,0.874277,1.20821,0.599099,0.388484,-1.39563,-0.13112,0.01
-0.608395,-3.00705,1.88168,0.878131,1.1941,0.597882,0.38242,-1.42595,-0.112336,0.01
-0.612143,-2.95563,1.88773,0.881925,1.17969,0.596853,0.376317,-1.45576,-0.0934883,0.01
-0.61568,-2.90201,1.89322,0.885658,1.16499,0.596012,0.370178,-1.48505,-0.0745831,0.01
-0.619004,-2.84619,1.89814,0.889329,1.14999,0.595361,0.364004,-1.5138,-0.0556259,0.01
-0.622112,-2.78813,1.90248,0.892938,1.13471,0.5949,0.357798,-1.54197,-0.0366223,0.01
-0.625,-2.72781,1.90625,0.896484,1.11916,0.594629,0.351563,-1.56955,-0.0175781,0.01
-0.627666,-2.66522,1.90943,0.899969,1.10332,0.594548,0.345299,-1.59652,0.00150075,0.01
-0.630107,-2.60033,1.91201,0.90339,1.08723,0.594659,0.33901,-1.62285,0.0206084,0.01
-0.63232,-2.53311,1.91398,0.906749,1.07087,0.594961,0.332698,-1.64852,0.0397389,0.01
-0.634302,-2.46355,1.91535,0.910044,1.05426,0.595454,0.326364,-1.6735,0.0588861,0.01
-0.636049,-2.39163,1.9161,0.913276,1.0374,0.596138,0.320012,-1.69778,0.0780438,0.01
-0.63756,-2.31732,1.91622,0.916444,1.02031,0.597015,0.313644,-1.72133,0.097206,0.01
-0.638831,-2.24061,1.91571,0.919549,1.00298,0.598083,0.307262,-1.74412,0.116366,0.01
-0.639858,-2.16146,1.91456,0.92259,0.985426,0.599342,0.300868,-1.76613,0.135518,0.01
-0.64064,-2.07986,1.91277,0.925566,0.967658,0.600793,0.294466,-1.78734,0.154655,0.01
-0.641173,-1.9958,1.91032,0.928479,0.949682,0.602435,0.288056,-1.80772,0.173771,0.01
-0.641454,-1.90923,1.90721,0.931327,0.931506,0.604268,0.281643,-1.82725,0.192859,0.01
-0.64148,-1.82015,1.90343,0.934112,0.91314,0.606292,0.275228,-1.8459,0.211913,0.01
-0.641248,-1.72853,1.89897,0.936832,0.894592,0.608506,0.268814,-1.86364,0.230926,0.01
-0.640756,-1.63436,1.89383,0.939488,0.87587,0.610911,0.262404,-1.88046,0.24989,0.01
-0.64,-1.5376,1.888,0.94208,0.856986,0.613504,0.256,-1.89632,0.2688,0.01
-0.638977,-1.43824,1.88147,0.944608,0.837947,0.616286,0.249605,-1.9112,0.287648,0.01
-0.637685,-1.33625,1.87424,0.947072,0.818765,0.619257,0.243221,-1.92508,0.306427,0.01
-0.63612,-1.23162,1.86629,0.949472,0.799449,0.622415,0.236852,-1.93792,0.32513,0.01
-0.63428,-1.12433,1.85763,0.951809,0.78001,0.625759,0.2305,-1.9497,0.343751,0.01
-0.63216,-1.01434,1.84824,0.954083,0.760459,0.629289,0.224167,-1.9604,0.362281,0.01
-0.62976,-0.901639,1.83811,0.956293,0.740806,0.633004,0.217858,-1.96998,0.380713,0.01
-0.627075,-0.786208,1.82725,0.95844,0.721063,0.636903,0.211573,-1.97842,0.39904,0.01
-0.624103,-0.668023,1.81563,0.960524,0.701241,0.640985,0.205317,-1.98569,0.417255,0.01
-0.62084,-0.547061,1.80326,0.962546,0.681353,0.645248,0.199092,-1.99177,0.43535,0.01
-0.617284,-0.423302,1.79012,0.964506,0.66141,0.649691,0.192901,-1.99662,0.453318,0.01
-0.613432,-0.296724,1.77622,0.966404,0.641425,0.654314,0.186747,-2.00023,0.47115,0.01
-0.60928,-0.167306,1.76154,0.968241,0.62141,0.659114,0.180634,-2.00255,0.48884,0.01
-0.604826,-0.0350243,1.74607,0.970017,0.601378,0.66409,0.174563,-2.00356,0.506378,0.01
-0.600067,0.100141,1.72981,0.971733,0.581343,0.669241,0.168538,-2.00324,0.523758,0.01
-0.595,0.238212,1.71275,0.973388,0.561318,0.674565,0.162563,-2.00155,0.540972,0.01
-0.589622,0.379211,1.69488,0.974984,0.541317,0.68006,0.156639,-1.99847,0.558011,0.01
-0.583929,0.523159,1.6762,0.976521,0.521353,0.685724,0.150771,-1.99396,0.574867,0.01
-0.57792,0.670078,1.6567,0.978,0.501442,0.691556,0.144962,-1.98799,0.591532,0.01
-0.571591,0.819989,1.63637,0.979421,0.481598,0.697554,0.139214,-1.98055,0.607998,0.01
-0.564938,0.972914,1.61521,0.980784,0.461837,0.703716,0.133531,-1.97158,0.624257,0.01
-0.55796,1.12887,1.5932,0.982091,0.442172,0.710039,0.127916,-1.96108,0.6403,0.01
-0.550653,1.28789,1.57034,0.983343,0.42262,0.716521,0.122373,-1.949,0.656118,0.01
-0.543014,1.44999,1.54663,0.984539,0.403197,0.72316,0.116904,-1.93531,0.671704,0.01
-0.53504,1.61519,1.52205,0.985681,0.38392,0.729954,0.111514,-1.91999,0.687048,0.01
