acc_x,acc_y,acc_z,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,dt
0.642752,2.05037,-1.27678,0.0425992,0.163966,1.91118,0.216863,0.795093,-0.446328,0.01
0.645504,2.03965,-1.2792,0.0448,0.172019,1.90665,0.223304,0.815545,-0.459108,0.01
0.647965,2.02749,-1.28096,0.0470654,0.180276,1.902,0.229772,0.835881,-0.471909,0.01
0.650136,2.01393,-1.28205,0.0493955,0.188736,1.89721,0.236262,0.85609,-0.484725,0.01
0.652023,1.99897,-1.2825,0.0517907,0.197398,1.8923,0.242773,0.876155,-0.497548,0.01
0.653627,1.98265,-1.2823,0.0542511,0.206259,1.88726,0.249302,0.896065,-0.510373,0.01
0.654952,1.96499,-1.28147,0.0567768,0.215318,1.8821,0.255845,0.915804,-0.523192,0.01
0.656,1.946,-1.28,0.059368,0.224574,1.8768,0.2624,0.93536,-0.536,0.01
0.656775,1.92571,-1.27791,0.0620248,0.234025,1.87138,0.268964,0.95472,-0.54879,0.01
0.65728,1.90414,-1.27521,0.0647473,0.243668,1.86582,0.275535,0.97387,-0.561556,0.01
0.657517,1.88132,-1.2719,0.0675355,0.253502,1.86015,0.282109,0.992798,-0.574292,0.01
0.65749,1.85725,-1.26799,0.0703895,0.263523,1.85434,0.288684,1.01149,-0.586992,0.01
0.657202,1.83197,-1.26349,0.0733092,0.273731,1.84841,0.295258,1.02994,-0.59965,0.01
0.656656,1.8055,-1.2584,0.0762946,0.284121,1.84235,0.301827,1.04813,-0.61226,0.01
0.655855,1.77786,-1.25273,0.0793457,0.294692,1.83616,0.30839,1.06605,-0.624816,0.01
0.654801,1.74907,-1.2465,0.0824624,0.305441,1.82985,0.314943,1.08368,-0.637313,0.01
0.653499,1.71916,-1.2397,0.0856445,0.316365,1.82341,0.321485,1.10102,-0.649744,0.01
0.651951,1.68813,-1.23235,0.088892,0.327461,1.81685,0.328013,1.11806,-0.662105,0.01
0.650159,1.65602,-1.22444,0.0922047,0.338725,1.81017,0.334523,1.13478,-0.674389,0.01
0.648128,1.62285,-1.216,0.0955825,0.350155,1.80337,0.341015,1.15118,-0.686592,0.01
0.64586,1.58864,-1.20702,0.099025,0.361748,1.79644,0.347485,1.16724,-0.698708,0.01
0.643358,1.55341,-1.19752,0.102532,0.373499,1.78939,0.353931,1.18295,-0.710731,0.01
0.640625,1.51719,-1.1875,0.106104,0.385405,1.78223,0.360352,1.1983,-0.722656,0.01
0.637664,1.47999,-1.17697,0.109739,0.397464,1.77494,0.366743,1.21329,-0.734479,0.01
0.634479,1.44183,-1.16593,0.113438,0.40967,1.76754,0.373104,1.2279,-0.746194,0.01
0.631072,1.40274,-1.1544,0.117201,0.42202,1.76002,0.379432,1.24212,-0.757796,0.01
0.627446,1.36274,-1.14238,0.121027,0.434511,1.75238,0.385725,1.25595,-0.76928,0.01
0.623605,1.32186,-1.12988,0.124915,0.447138,1.74463,0.39198,1.26937,-0.780642,0.01
0.619551,1.2801,-1.1169,0.128866,0.459897,1.73677,0.398196,1.28238,-0.791876,0.01
0.615288,1.2375,-1.10346,0.132879,0.472784,1.7288,0.404371,1.29497,-0.802978,0.01
0.610817,1.19408,-1.08955,0.136954,0.485795,1.72071,0.410501,1.30713,-0.813944,0.01
0.606144,1.14986,-1.0752,0.141089,0.498925,1.71252,0.416586,1.31885,-0.824768,0.01
0.60127,1.10486,-1.0604,0.145285,0.51217,1.70422,0.422623,1.33013,-0.835446,0.01
0.596199,1.05909,-1.04517,0.149541,0.525526,1.69581,0.428611,1.34095,-0.845975,0.01
0.590933,1.0126,-1.0295,0.153857,0.538988,1.6873,0.434547,1.3513,-0.856348,0.01
0.585476,0.965383,-1.01341,0.158232,0.552551,1.67868,0.440429,1.3612,-0.866563,0.01
0.579831,0.917477,-0.99691,0.162666,0.56621,1.66997,0.446256,1.37061,-0.876615,0.01
0.574,0.8689,-0.98,0.167157,0.579961,1.66115,0.452025,1.37954,-0.8865,0.01
0.567987,0.819673,-0.96269,0.171706,0.593799,1.65224,0.457735,1.38799,-0.896214,0.01
0.561795,0.769819,-0.944988,0.176311,0.607719,1.64323,0.463384,1.39593,-0.905752,0.01
0.555427,0.719358,-0.9269,0.180973,0.621716,1.63412,0.46897,1.40338,-0.915112,0.01
0.548886,0.668313,-0.908435,0.185691,0.635785,1.62492,0.474492,1.41032,-0.924289,0.01
0.542174,0.616705,-0.889599,0.190463,0.649921,1.61564,0.479948,1.41674,-0.93328,0.01
0.535296,0.564557,-0.8704,0.195289,0.664118,1.60626,0.485335,1.42265,-0.94208,0.01
0.528254,0.511889,-0.850846,0.200169,0.678372,1.5968,0.490653,1.42803,-0.950687,0.01
0.52105,0.458724,-0.830943,0.205102,0.692677,1.58725,0.4959,1.43289,-0.959096,0.01
0.513689,0.405083,-0.8107,0.210087,0.707028,1.57761,0.501073,1.43721,-0.967304,0.01
0.506173,0.350988,-0.790123,0.215123,0.72142,1.5679,0.506173,1.44099,-0.975309,0.01
0.498505,0.29646,-0.769221,0.22021,0.735846,1.55811,0.511196,1.44423,-0.983106,0.01
0.490688,0.241522,-0.748,0.225347,0.750302,1.54824,0.516142,1.44692,-0.990692,0.01
0.482725,0.186196,-0.726468,0.230533,0.764783,1.5383,0.52101,1.44905,-0.998065,0.01
0.47462,0.130502,-0.704632,0.235767,0.779282,1.52828,0.525796,1.45064,-1.00522,0.01
0.466375,0.0744625,-0.6825,0.241049,0.793794,1.51819,0.530502,1.45166,-1.01216,0.01
0.457993,0.0180996,-0.660079,0.246377,0.808313,1.50804,0.535124,1.45213,-1.01887,0.01
0.449478,-0.0385653,-0.637377,0.251751,0.822834,1.49782,0.539661,1.45202,-1.02536,0.01
0.440832,-0.0955104,-0.6144,0.25717,0.837352,1.48753,0.544113,1.45135,-1.03162,0.01
0.432059,-0.152714,-0.591157,0.262633,0.851859,1.47718,0.548477,1.45011,-1.03764,0.01
0.42316,-0.210154,-0.567654,0.268139,0.866352,1.46678,0.552753,1.4483,-1.04344,0.01
0.414141,-0.26781,-0.5439,0.273688,0.880824,1.45632,0.55694,1.44591,-1.049,0.01
0.405003,-0.325658,-0.519901,0.279277,0.895268,1.4458,0.561036,1.44294,-1.05432,0.01
0.39575,-0.383679,-0.495665,0.284908,0.90968,1.43523,0.56504,1.4394,-1.05939,0.01
0.386384,-0.441849,-0.4712,0.290578,0.924054,1.42461,0.56895,1.43527,-1.06423,0.01
0.376909,-0.500147,-0.446512,0.296287,0.938384,1.41395,0.572767,1.43056,-1.06882,0.01
0.367328,-0.558552,-0.42161,0.302033,0.952663,1.40324,0.576488,1.42526,-1.07316,0.01
0.357643,-0.617041,-0.3965,0.307816,0.966887,1.39248,0.580113,1.41939,-1.07725,0.01
0.347858,-0.675593,-0.37119,0.313635,0.981049,1.38169,0.583641,1.41292,-1.08109,0.01
0.337976,-0.734187,-0.345688,0.319489,0.995144,1.37086,0.58707,1.40587,-1.08467,0.01
0.328,-0.7928,-0.32,0.325376,1.00916,1.36,0.5904,1.39824,-1.088,0.01
0.317933,-0.851411,-0.294135,0.331296,1.02311,1.3491,0.59363,1.39002,-1.09107,0.01
0.307777,-0.909998,-0.268099,0.337248,1.03696,1.33818,0.596758,1.38121,-1.09388,0.01
0.297537,-0.968539,-0.2419,0.343231,1.05073,1.32723,0.599785,1.37182,-1.09643,0.01
0.287215,-1.02701,-0.215546,0.349244,1.0644,1.31625,0.602709,1.36184,-1.09872,0.01
0.276813,-1.0854,-0.189043,0.355285,1.07796,1.30525,0.605529,1.35128,-1.10074,0.01
0.266336,-1.14367,-0.1624,0.361354,1.09142,1.29424,0.608245,1.34013,-1.1025,0.01
0.255786,-1.20181,-0.135623,0.367449,1.10476,1.28321,0.610856,1.32841,-1.10399,0.01
0.245166,-1.2598,-0.108721,0.373571,1.11799,1.27216,0.61336,1.3161,-1.10521,0.01
0.234479,-1.31761,-0.0817,0.379716,1.13108,1.2611,0.615759,1.30321,-1.10616,0.01
0.223728,-1.37522,-0.0545679,0.385885,1.14405,1.25004,0.61805,1.28975,-1.10685,0.01
0.212917,-1.43262,-0.0273321,0.392077,1.15688,1.23897,0.620233,1.27571,-1.10726,0.01
0.202048,-1.48977,1.33227e-15,0.39829,1.16956,1.22789,0.622308,1.26109,-1.10739,0.01
0.191124,-1.54666,0.027421,0.404523,1.1821,1.21682,0.624274,1.24591,-1.10725,0.01
0.180149,-1.60326,0.0549235,0.410775,1.19448,1.20575,0.62613,1.23016,-1.10684,0.01
0.169125,-1.65956,0.0825,0.417045,1.2067,1.19468,0.627877,1.21385,-1.10616,0.01
0.158056,-1.71553,0.110143,0.423332,1.21875,1.18363,0.629513,1.19697,-1.10519,0.01
0.146943,-1.77115,0.137846,0.429635,1.23064,1.17258,0.631038,1.17954,-1.10395,0.01
0.135792,-1.8264,0.1656,0.435952,1.24234,1.16155,0.632451,1.16155,-1.10244,0.01
0.124604,-1.88126,0.193399,0.442283,1.25387,1.15053,0.633753,1.14301,-1.10064,0.01
0.113383,-1.9357,0.221235,0.448627,1.2652,1.13954,0.634943,1.12393,-1.09857,0.01
0.102131,-1.9897,0.2491,0.454982,1.27634,1.12856,0.636021,1.1043,-1.09622,0.01
0.090852,-2.04325,0.276988,0.461347,1.28729,1.11761,0.636986,1.08413,-1.09359,0.01
0.0795486,-2.09631,0.30489,0.467721,1.29802,1.10669,0.637838,1.06344,-1.09068,0.01
0.068224,-2.14888,0.3328,0.474103,1.30855,1.0958,0.638577,1.04221,-1.08749,0.01
0.0568812,-2.20092,0.36071,0.480492,1.31887,1.08494,0.639202,1.02046,-1.08402,0.01
0.0455232,-2.25241,0.388612,0.486887,1.32896,1.07412,0.639714,0.998193,-1.08027,0.01
0.034153,-2.30334,0.4165,0.493286,1.33883,1.06334,0.640113,0.975414,-1.07625,0.01
0.0227737,-2.35368,0.444365,0.499689,1.34847,1.0526,0.640397,0.952128,-1.07194,0.01
0.0113884,-2.4034,0.472201,0.506094,1.35787,1.0419,0.640568,0.928343,-1.06736,0.01
-1.9984e-15,-2.4525,0.5,0.5125,1.36703,1.03125,0.640625,0.904062,-1.0625,0.01
-0.0113884,-2.50094,0.527754,0.518906,1.37595,1.02065,0.640568,0.879295,-1.05736,0.01
-0.0227737,-2.54871,0.555457,0.525311,1.38462,1.0101,0.640397,0.854046,-1.05195,0.01
-0.034153,-2.59578,0.5831,0.531714,1.39303,0.999612,0.640113,0.828323,-1.04625,0.01
-0.0455232,-2.64213,0.610677,0.538113,1.40118,0.98918,0.639714,0.802133,-1.04028,0.01
-0.0568812,-2.68773,0.638179,0.544508,1.40907,0.978808,0.639202,0.775483,-1.03404,0.01
-0.068224,-2.73258,0.6656,0.550897,1.41669,0.9685,0.638577,0.748381,-1.02752,0.01
-0.0795486,-2.77664,0.692932,0.557279,1.42404,0.958258,0.637838,0.720834,-1.02073,0.01
-0.090852,-2.8199,0.720168,0.563653,1.4311,0.948086,0.636986,0.692851,-1.01366,0.01
-0.102131,-2.86232,0.7473,0.570018,1.43789,0.937986,0.636021,0.664439,-1.00632,0.01
-0.113383,-2.9039,0.774321,0.576373,1.44439,0.92796,0.634943,0.635607,-0.998716,0.01
-0.124604,-2.94461,0.801223,0.582717,1.4506,0.918012,0.633753,0.606364,-0.990838,0.01
-0.135792,-2.98442,0.828,0.589048,1.45652,0.908145,0.632451,0.576718,-0.982692,0.01
-0.146943,-3.02332,0.854643,0.595365,1.46213,0.89836,0.631038,0.546678,-0.974279,0.01
-0.158056,-3.06128,0.881146,0.601668,1.46745,0.88866,0.629513,0.516254,-0.9656,0.01
-0.169125,-3.09829,0.9075,0.607955,1.47246,0.879048,0.627877,0.485456,-0.956656,0.01
-0.180149,-3.13431,0.933699,0.614225,1.47716,0.869528,0.62613,0.454292,-0.94745,0.01
-0.191124,-3.16933,0.959735,0.620477,1.48154,0.8601,0.624274,0.422773,-0.937983,0.01
-0.202048,-3.20333,0.9856,0.62671,1.48561,0.850769,0.622308,0.390909,-0.928256,0.01
-0.212917,-3.23629,1.01129,0.632923,1.48936,0.841536,0.620233,0.35871,-0.918271,0.01
-0.223728,-3.26818,1.03679,0.639115,1.49278,0.832404,0.61805,0.326186,-0.908031,0.01
-0.234479,-3.29898,1.0621,0.645284,1.49588,0.823376,0.615759,0.29335,-0.897536,0.01
-0.245166,-3.32866,1.08721,0.651429,1.49865,0.814454,0.61336,0.260211,-0.88679,0.01
-0.255786,-3.35722,1.11211,0.657551,1.50109,0.805641,0.610856,0.22678,-0.875793,0.01
-0.266336,-3.38462,1.1368,0.663646,1.50319,0.796939,0.608245,0.19307,-0.864548,0.01
-0.276813,-3.41085,1.16127,0.669715,1.50495,0.788351,0.605529,0.159092,-0.853057,0.01
-0.287215,-3.43588,1.1855,0.675756,1.50637,0.779879,0.602709,0.124857,-0.841323,0.01
-0.297537,-3.4597,1.2095,0.681769,1.50744,0.771526,0.599785,0.0903781,-0.829348,0.01
-0.307777,-3.48227,1.23325,0.687752,1.50817,0.763293,0.596758,0.0556672,-0.817134,0.01
-0.317933,-3.50358,1.25676,0.693704,1.50856,0.755184,0.59363,0.020737,-0.804684,0.01
-0.328,-3.5236,1.28,0.699624,1.50859,0.7472,0.5904,-0.0144,-0.792,0.01
-0.337976,-3.54232,1.30298,0.705511,1.50827,0.739344,0.58707,-0.0497307,-0.779085,0.01
-0.347858,-3.55971,1.32568,0.711365,1.50759,0.731619,0.583641,-0.085242,-0.765941,0.01
-0.357643,-3.57575,1.3481,0.717184,1.50656,0.724026,0.580113,-0.12092,-0.752572,0.01
-0.367328,-3.59042,1.37023,0.722967,1.50517,0.716568,0.576488,-0.156752,-0.73898,0.01
-0.376909,-3.6037,1.39207,0.728713,1.50343,0.709247,0.572767,-0.192724,-0.725169,0.01
-0.386384,-3.61557,1.4136,0.734422,1.50132,0.702066,0.56895,-0.228822,-0.71114,0.01
-0.39575,-3.626,1.43482,0.740092,1.49885,0.695025,0.56504,-0.265031,-0.696898,0.01
-0.405003,-3.63497,1.45572,0.745723,1.49602,0.688128,0.561036,-0.301337,-0.682445,0.01
-0.414141,-3.64246,1.4763,0.751312,1.49282,0.681377,0.55694,-0.337725,-0.667784,0.01
-0.42316,-3.64845,1.49654,0.756861,1.48926,0.674773,0.552753,-0.374181,-0.65292,0.01
-0.432059,-3.65291,1.51645,0.762367,1.48534,0.668319,0.548477,-0.410689,-0.637855,0.01
-0.440832,-3.65583,1.536,0.76783,1.48105,0.662017,0.544113,-0.447234,-0.622592,0.01
-0.449478,-3.65719,1.5552,0.773249,1.47639,0.655868,0.539661,-0.4838,-0.607136,0.01
-0.457993,-3.65696,1.57403,0.778623,1.47137,0.649875,0.535124,-0.520373,-0.591489,0.01
-0.466375,-3.65511,1.5925,0.783951,1.46599,0.644039,0.530502,-0.556934,-0.575656,0.01
-0.47462,-3.65164,1.61059,0.789233,1.46023,0.638362,0.525796,-0.593469,-0.55964,0.01
-0.482725,-3.64651,1.62829,0.794467,1.45412,0.632847,0.52101,-0.629961,-0.543446,0.01
-0.490688,-3.63971,1.6456,0.799653,1.44763,0.627494,0.516142,-0.666394,-0.527076,0.01
-0.498505,-3.63121,1.66251,0.80479,1.44079,0.622306,0.511196,-0.70275,-0.510535,0.01
-0.506173,-3.62099,1.67901,0.809877,1.43358,0.617284,0.506173,-0.739012,-0.493827,0.01
-0.513689,-3.60903,1.6951,0.814913,1.42601,0.61243,0.501073,-0.775164,-0.476956,0.01
-0.52105,-3.59531,1.71077,0.819898,1.41808,0.607745,0.4959,-0.811187,-0.459927,0.01
-0.528254,-3.5798,1.726,0.824831,1.40979,0.603232,0.490653,-0.847064,-0.442742,0.01
-0.535296,-3.56249,1.7408,0.829711,1.40114,0.598891,0.485335,-0.882777,-0.425408,0.01
-0.542174,-3.54336,1.75515,0.834537,1.39213,0.594724,0.479948,-0.918308,-0.407928,0.01
-0.548886,-3.52237,1.76906,0.839309,1.38277,0.590733,0.474492,-0.953638,-0.390306,0.01
-0.555427,-3.49951,1.7825,0.844027,1.37306,0.586919,0.46897,-0.988749,-0.372548,0.01
-0.561795,-3.47476,1.79548,0.848689,1.363,0.583282,0.463384,-1.02362,-0.354658,0.01
-0.567987,-3.4481,1.80798,0.853294,1.35259,0.579826,0.457735,-1.05824,-0.33664,0.01
-0.574,-3.4195,1.82,0.857843,1.34183,0.57655,0.452025,-1.09258,-0.3185,0.01
-0.579831,-3.38894,1.83153,0.862334,1.33074,0.573456,0.446256,-1.12662,-0.300242,0.01
-0.585476,-3.35641,1.84257,0.866768,1.3193,0.570546,0.440429,-1.16035,-0.281871,0.01
-0.590933,-3.32187,1.8531,0.871143,1.30753,0.567819,0.434547,-1.19374,-0.263392,0.01
-0.596199,-3.28531,1.86312,0.875459,1.29543,0.565278,0.428611,-1.22678,-0.244811,0.01
-0.60127,-3.24671,1.87262,0.879715,1.283,0.562923,0.422623,-1.25944,-0.226132,0.01
-0.606144,-3.20604,1.8816,0.883911,1.27024,0.560756,0.416586,-1.29171,-0.20736,0.01
-0.610817,-3.16328,1.89004,0.888046,1.25716,0.558776,0.410501,-1.32356,-0.188501,0.01
-0.615288,-3.11841,1.89795,0.892121,1.24377,0.556986,0.404371,-1.35497,-0.169561,0.01
-0.619551,-3.07141,1.9053,0.896134,1.23007,0.555385,0.398196,-1.38592,-0.150544,0.01
-0.623605,-3.02226,1.9121,0.900085,1.21605,0.553975,0.39198,-1.41639,-0.131457,0.01
-0.627446,-2.97093,1.91833,0.903973,1.20174,0.552756,0.385725,-1.44635,-0.112304,0.01
-0.631072,-2.91741,1.924,0.907799,1.18713,0.551729,0.379432,-1.4758,-0.093092,0.01
-0.634479,-2.86166,1.92909,0.911562,1.17223,0.550895,0.373104,-1.5047,-0.0738261,0.01
-0.637664,-2.80368,1.93359,0.915261,1.15704,0.550253,0.366743,-1.53302,-0.0545122,0.01
-0.640625,-2.74344,1.9375,0.918896,1.14157,0.549805,0.360352,-1.56076,-0.0351563,0.01
-0.643358,-2.68091,1.94081,0.922468,1.12582,0.54955,0.353931,-1.58789,-0.0157642,0.01
-0.64586,-2.61608,1.94351,0.925975,1.10981,0.54949,0.347485,-1.61437,0.00365792,0.01
-0.648128,-2.54892,1.9456,0.929418,1.09354,0.549623,0.341015,-1.6402,0.023104,0.01
-0.650159,-2.47941,1.94707,0.932795,1.07701,0.549952,0.334523,-1.66534,0.0425678,0.01
-0.651951,-2.40753,1.9479,0.936108,1.06023,0.550475,0.328013,-1.68978,0.0620432,0.01
-0.653499,-2.33326,1.9481,0.939355,1.04322,0.551193,0.321485,-1.71349,0.0815237,0.01
-0.654801,-2.25658,1.94765,0.942538,1.02597,0.552105,0.314943,-1.73644,0.101003,0.01
-0.655855,-2.17746,1.94656,0.945654,1.00849,0.553213,0.30839,-1.75861,0.120475,0.01
-0.656656,-2.09588,1.9448,0.948705,0.990797,0.554515,0.301827,-1.77998,0.139932,0.01
-0.657202,-2.01182,1.94238,0.951691,0.972894,0.556011,0.295258,-1.80052,0.159368,0.01
-0.65749,-1.92527,1.93928,0.954611,0.95479,0.557702,0.288684,-1.82021,0.178777,0.01
-0.657517,-1.83619,1.9355,0.957464,0.936493,0.559587,0.282109,-1.83902,0.198152,0.01
-0.65728,-1.74457,1.93103,0.960253,0.918012,0.561665,0.275535,-1.85692,0.217485,0.01
-0.656775,-1.65038,1.92587,0.962975,0.899357,0.563936,0.268964,-1.8739,0.23677,0.01
-0.656,-1.5536,1.92,0.965632,0.880538,0.5664,0.2624,-1.88992,0.256,0.01
-0.654952,-1.45421,1.91342,0.968223,0.861562,0.569056,0.255845,-1.90496,0.275168,0.01
-0.653627,-1.3522,1.90612,0.970749,0.842442,0.571903,0.249302,-1.919,0.294266,0.01
-0.652023,-1.24753,1.8981,0.973209,0.823186,0.574941,0.242773,-1.932,0.313288,0.01
-0.650136,-1.14018,1.88934,0.975604,0.803805,0.578169,0.236262,-1.94394,0.332226,0.01
-0.647965,-1.03014,1.87985,0.977935,0.784311,0.581585,0.229772,-1.95479,0.351072,0.01
-0.645504,-0.917383,1.8696,0.9802,0.764713,0.58519,0.223304,-1.96453,0.36982,0.01
-0.642752,-0.801885,1.8586,0.982401,0.745024,0.588981,0.216863,-1.97313,0.388462,0.01
-0.639705,-0.683625,1.84683,0.984537,0.725255,0.592959,0.21045,-1.98056,0.406989,0.01
-0.636361,-0.562582,1.8343,0.98661,0.705417,0.597121,0.204069,-1.98679,0.425396,0.01
-0.632716,-0.438735,1.82099,0.988619,0.685523,0.601466,0.197724,-1.9918,0.443673,0.01
-0.628767,-0.31206,1.80689,0.990564,0.665585,0.605994,0.191416,-1.99556,0.461813,0.01
-0.624512,-0.182538,1.792,0.992447,0.645616,0.610702,0.185149,-1.99803,0.479808,0.01
-0.619947,-0.0501449,1.77631,0.994268,0.625629,0.615589,0.178927,-1.9992,0.49765,0.01
-0.615069,0.0851395,1.75981,0.996026,0.605636,0.620654,0.172752,-1.99903,0.515332,0.01
-0.609875,0.223337,1.7425,0.997723,0.585653,0.625895,0.166627,-1.99749,0.532844,0.01
-0.604362,0.364471,1.72437,0.999359,0.565691,0.631311,0.160555,-1.99455,0.550179,0.01
-0.598528,0.508561,1.7054,1.00093,0.545766,0.636898,0.15454,-1.99019,0.567328,0.01
-0.592368,0.65563,1.6856,1.00245,0.525892,0.642656,0.148586,-1.98437,0.584284,0.01
-0.58588,0.805699,1.66495,1.00391,0.506084,0.648583,0.142694,-1.97706,0.601037,0.01
-0.579062,0.95879,1.64346,1.0053,0.486356,0.654677,0.136869,-1.96824,0.61758,0.01
-0.571909,1.11493,1.6211,1.00664,0.466724,0.660934,0.131114,-1.95788,0.633904,0.01
-0.564419,1.27413,1.59788,1.00793,0.447204,0.667354,0.125432,-1.94594,0.649999,0.01
-0.556589,1.43641,1.57378,1.00915,0.427811,0.673933,0.119827,-1.93239,0.665858,0.01
-0.548416,1.60181,1.5488,1.01032,0.408562,0.68067,0.114301,-1.9172,0.681472,0.01
