acc_x,acc_y,acc_z,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,dt
0.481339,1.83349,-0.999354,0.00796817,0.0325393,1.98314,0.078158,0.312599,-0.164403,0.01
0.492,1.8639,-1.02,0.008774,0.0357575,1.98145,0.083025,0.331088,-0.1745,0.01
0.502296,1.89235,-1.0398,0.00962902,0.039162,1.97965,0.0879968,0.34987,-0.1848,0.01
0.512231,1.91887,-1.05877,0.0105343,0.0427558,1.97775,0.0930697,0.368928,-0.195293,0.01
0.521807,1.94346,-1.0769,0.0114907,0.0465414,1.97575,0.0982402,0.388241,-0.205972,0.01
0.531028,1.96616,-1.09421,0.0124994,0.0505214,1.97363,0.103505,0.407791,-0.216828,0.01
0.539897,1.98698,-1.11071,0.0135611,0.054698,1.97141,0.10886,0.427558,-0.227854,0.01
0.548416,2.00595,-1.1264,0.0146769,0.0590732,1.96908,0.114301,0.447524,-0.23904,0.01
0.556589,2.02309,-1.14129,0.0158474,0.063649,1.96663,0.119827,0.467671,-0.250379,0.01
0.564419,2.03842,-1.15539,0.0170737,0.0684272,1.96407,0.125432,0.48798,-0.261863,0.01
0.571909,2.05196,-1.1687,0.0183563,0.0734091,1.96139,0.131114,0.508433,-0.273484,0.01
0.579062,2.06373,-1.18123,0.0196962,0.0785963,1.9586,0.136869,0.529013,-0.285235,0.01
0.58588,2.07376,-1.193,0.021094,0.0839898,1.95569,0.142694,0.549702,-0.297106,0.01
0.592368,2.08207,-1.204,0.0225503,0.0895906,1.95266,0.148586,0.570483,-0.309092,0.01
0.598528,2.08868,-1.21425,0.0240659,0.0953997,1.9495,0.15454,0.591338,-0.321184,0.01
0.604362,2.09361,-1.22374,0.0256413,0.101418,1.94623,0.160555,0.612251,-0.333374,0.01
0.609875,2.09689,-1.2325,0.0272772,0.107645,1.94284,0.166627,0.633205,-0.345656,0.01
0.615069,2.09853,-1.24052,0.028974,0.114082,1.93932,0.172752,0.654183,-0.358022,0.01
0.619947,2.09855,-1.24782,0.0307324,0.120729,1.93568,0.178927,0.67517,-0.370464,0.01
0.624512,2.09699,-1.2544,0.0325527,0.127585,1.93191,0.185149,0.696149,-0.382976,0.01
0.628767,2.09385,-1.26027,0.0344355,0.134651,1.92802,0.191416,0.717104,-0.39555,0.01
0.632716,2.08917,-1.26543,0.0363812,0.141927,1.924,0.197724,0.738021,-0.408179,0.01
0.636361,2.08296,-1.2699,0.0383901,0.149412,1.91985,0.204069,0.758883,-0.420856,0.01
0.639705,2.07524,-1.27368,0.0404627,0.157105,1.91558,0.21045,0.779675,-0.433575,0.01
0.642752,2.06605,-1.27678,0.0425992,0.165005,1.91118,0.216863,0.800383,-0.446328,0.01
0.645504,2.05539,-1.2792,0.0448,0.173112,1.90665,0.223304,0.820991,-0.459108,0.01
0.647965,2.0433,-1.28096,0.0470654,0.181424,1.902,0.229772,0.841486,-0.471909,0.01
0.650136,2.02978,-1.28205,0.0493955,0.189941,1.89721,0.236262,0.861852,-0.484725,0.01
0.652023,2.01488,-1.2825,0.0517907,0.198661,1.8923,0.242773,0.882077,-0.497548,0.01
0.653627,1.99859,-1.2823,0.0542511,0.207582,1.88726,0.249302,0.902145,-0.510373,0.01
0.654952,1.98096,-1.28147,0.0567768,0.216703,1.8821,0.255845,0.922044,-0.523192,0.01
0.656,1.962,-1.28,0.059368,0.226022,1.8768,0.2624,0.94176,-0.536,0.01
0.656775,1.94173,-1.27791,0.0620248,0.235538,1.87138,0.268964,0.96128,-0.54879,0.01
0.65728,1.92017,-1.27521,0.0647473,0.245247,1.86582,0.275535,0.98059,-0.561556,0.01
0.657517,1.89735,-1.2719,0.0675355,0.255149,1.86015,0.282109,0.999679,-0.574292,0.01
0.65749,1.87329,-1.26799,0.0703895,0.26524,1.85434,0.288684,1.01853,-0.586992,0.01
0.657202,1.848,-1.26349,0.0733092,0.275519,1.84841,0.295258,1.03714,-0.59965,0.01
0.656656,1.82152,-1.2584,0.0762946,0.285982,1.84235,0.301827,1.05549,-0.61226,0.01
0.655855,1.79386,-1.25273,0.0793457,0.296628,1.83616,0.30839,1.07357,-0.624816,0.01
0.654801,1.76504,-1.2465,0.0824624,0.307452,1.82985,0.314943,1.09136,-0.637313,0.01
0.653499,1.73509,-1.2397,0.0856445,0.318454,1.82341,0.321485,1.10886,-0.649744,0.01
0.651951,1.70403,-1.23235,0.088892,0.329629,1.81685,0.328013,1.12606,-0.662105,0.01
0.650159,1.67188,-1.22444,0.0922047,0.340974,1.81017,0.334523,1.14294,-0.674389,0.01
0.648128,1.63866,-1.216,0.0955825,0.352486,1.80337,0.341015,1.15949,-0.686592,0.01
0.64586,1.6044,-1.20702,0.099025,0.364163,1.79644,0.347485,1.17571,-0.698708,0.01
0.643358,1.56911,-1.19752,0.102532,0.376,1.78939,0.353931,1.19158,-0.710731,0.01
0.640625,1.53281,-1.1875,0.106104,0.387993,1.78223,0.360352,1.20709,-0.722656,0.01
0.637664,1.49554,-1.17697,0.109739,0.40014,1.77494,0.366743,1.22223,-0.734479,0.01
0.634479,1.4573,-1.16593,0.113438,0.412437,1.76754,0.373104,1.237,-0.746194,0.01
0.631072,1.41813,-1.1544,0.117201,0.424879,1.76002,0.379432,1.25138,-0.757796,0.01
0.627446,1.37805,-1.14238,0.121027,0.437463,1.75238,0.385725,1.26536,-0.76928,0.01
0.623605,1.33707,-1.12988,0.124915,0.450185,1.74463,0.39198,1.27893,-0.780642,0.01
0.619551,1.29521,-1.1169,0.128866,0.46304,1.73677,0.398196,1.2921,-0.791876,0.01
0.615288,1.25251,-1.10346,0.132879,0.476025,1.7288,0.404371,1.30483,-0.802978,0.01
0.610817,1.20898,-1.08955,0.136954,0.489135,1.72071,0.410501,1.31714,-0.813944,0.01
0.606144,1.16464,-1.0752,0.141089,0.502366,1.71252,0.416586,1.32901,-0.824768,0.01
0.60127,1.11952,-1.0604,0.145285,0.515714,1.70422,0.422623,1.34043,-0.835446,0.01
0.596199,1.07364,-1.04517,0.149541,0.529174,1.69581,0.428611,1.3514,-0.845975,0.01
0.590933,1.02701,-1.0295,0.153857,0.54274,1.6873,0.434547,1.3619,-0.856348,0.01
0.585476,0.979663,-1.01341,0.158232,0.55641,1.67868,0.440429,1.37194,-0.866563,0.01
0.579831,0.931619,-0.99691,0.162666,0.570178,1.66997,0.446256,1.38149,-0.876615,0.01
0.574,0.8829,-0.98,0.167157,0.584038,1.66115,0.452025,1.39057,-0.8865,0.01
0.567987,0.833527,-0.96269,0.171706,0.597987,1.65224,0.457735,1.39915,-0.896214,0.01
0.561795,0.783521,-0.944988,0.176311,0.61202,1.64323,0.463384,1.40724,-0.905752,0.01
0.555427,0.732905,-0.9269,0.180973,0.62613,1.63412,0.46897,1.41482,-0.915112,0.01
0.548886,0.681701,-0.908435,0.185691,0.640314,1.62492,0.474492,1.42189,-0.924289,0.01
0.542174,0.629929,-0.889599,0.190463,0.654567,1.61564,0.479948,1.42845,-0.93328,0.01
0.535296,0.577613,-0.8704,0.195289,0.668882,1.60626,0.485335,1.43449,-0.94208,0.01
0.528254,0.524773,-0.850846,0.200169,0.683255,1.5968,0.490653,1.44,-0.950687,0.01
0.52105,0.471432,-0.830943,0.205102,0.69768,1.58725,0.4959,1.44498,-0.959096,0.01
0.513689,0.417612,-0.8107,0.210087,0.712152,1.57761,0.501073,1.44943,-0.967304,0.01
0.506173,0.363333,-0.790123,0.215123,0.726667,1.5679,0.506173,1.45333,-0.975309,0.01
0.498505,0.308619,-0.769221,0.22021,0.741217,1.55811,0.511196,1.45669,-0.983106,0.01
0.490688,0.25349,-0.748,0.225347,0.755799,1.54824,0.516142,1.4595,-0.990692,0.01
0.482725,0.197969,-0.726468,0.230533,0.770405,1.5383,0.52101,1.46176,-0.998065,0.01
0.47462,0.142078,-0.704632,0.235767,0.785032,1.52828,0.525796,1.46346,-1.00522,0.01
0.466375,0.0858375,-0.6825,0.241049,0.799673,1.51819,0.530502,1.4646,-1.01216,0.01
0.457993,0.0292701,-0.660079,0.246377,0.814322,1.50804,0.535124,1.46518,-1.01887,0.01
0.449478,-0.0276024,-0.637377,0.251751,0.828975,1.49782,0.539661,1.46519,-1.02536,0.01
0.440832,-0.0847584,-0.6144,0.25717,0.843624,1.48753,0.544113,1.46463,-1.03162,0.01
0.432059,-0.142176,-0.591157,0.262633,0.858265,1.47718,0.548477,1.46349,-1.03764,0.01
0.42316,-0.199833,-0.567654,0.268139,0.872892,1.46678,0.552753,1.46178,-1.04344,0.01
0.414141,-0.257709,-0.5439,0.273688,0.887499,1.45632,0.55694,1.45949,-1.049,0.01
0.405003,-0.31578,-0.519901,0.279277,0.90208,1.4458,0.561036,1.45663,-1.05432,0.01
0.39575,-0.374026,-0.495665,0.284908,0.916629,1.43523,0.56504,1.45318,-1.05939,0.01
0.386384,-0.432425,-0.4712,0.290578,0.931142,1.42461,0.56895,1.44914,-1.06423,0.01
0.376909,-0.490954,-0.446512,0.296287,0.94561,1.41395,0.572767,1.44453,-1.06882,0.01
0.367328,-0.549593,-0.42161,0.302033,0.96003,1.40324,0.576488,1.43933,-1.07316,0.01
0.357643,-0.608318,-0.3965,0.307816,0.974395,1.39248,0.580113,1.43354,-1.07725,0.01
0.347858,-0.667109,-0.37119,0.313635,0.988699,1.38169,0.583641,1.42716,-1.08109,0.01
0.337976,-0.725944,-0.345688,0.319489,1.00294,1.37086,0.58707,1.42019,-1.08467,0.01
0.328,-0.7848,-0.32,0.325376,1.0171,1.36,0.5904,1.41264,-1.088,0.01
0.317933,-0.843656,-0.294135,0.331296,1.03119,1.3491,0.59363,1.4045,-1.09107,0.01
0.307777,-0.902491,-0.268099,0.337248,1.04519,1.33818,0.596758,1.39577,-1.09388,0.01
0.297537,-0.961282,-0.2419,0.343231,1.0591,1.32723,0.599785,1.38645,-1.09643,0.01
0.287215,-1.02001,-0.215546,0.349244,1.07292,1.31625,0.602709,1.37654,-1.09872,0.01
0.276813,-1.07865,-0.189043,0.355285,1.08663,1.30525,0.605529,1.36605,-1.10074,0.01
0.266336,-1.13718,-0.1624,0.361354,1.10023,1.29424,0.608245,1.35497,-1.1025,0.01
0.255786,-1.19557,-0.135623,0.367449,1.11373,1.28321,0.610856,1.34331,-1.10399,0.01
0.245166,-1.25382,-0.108721,0.373571,1.1271,1.27216,0.61336,1.33106,-1.10521,0.01
0.234479,-1.31189,-0.0817,0.379716,1.14035,1.2611,0.615759,1.31823,-1.10616,0.01
0.223728,-1.36977,-0.0545679,0.385885,1.15346,1.25004,0.61805,1.30482,-1.10685,0.01
0.212917,-1.42742,-0.0273321,0.392077,1.16644,1.23897,0.620233,1.29083,-1.10726,0.01
0.202048,-1.48484,1.33227e-15,0.39829,1.17928,1.22789,0.622308,1.27627,-1.10739,0.01
0.191124,-1.542,0.027421,0.404523,1.19196,1.21682,0.624274,1.26114,-1.10725,0.01
0.180149,-1.59887,0.0549235,0.410775,1.2045,1.20575,0.62613,1.24543,-1.10684,0.01
0.169125,-1.65544,0.0825,0.417045,1.21687,1.19468,0.627877,1.22916,-1.10616,0.01
0.158056,-1.71168,0.110143,0.423332,1.22908,1.18363,0.629513,1.21233,-1.10519,0.01
0.146943,-1.76757,0.137846,0.429635,1.24112,1.17258,0.631038,1.19493,-1.10395,0.01
0.135792,-1.82309,0.1656,0.435952,1.25298,1.16155,0.632451,1.17698,-1.10244,0.01
0.124604,-1.87822,0.193399,0.442283,1.26465,1.15053,0.633753,1.15847,-1.10064,0.01
0.113383,-1.93293,0.221235,0.448627,1.27614,1.13954,0.634943,1.13941,-1.09857,0.01
0.102131,-1.98721,0.2491,0.454982,1.28744,1.12856,0.636021,1.11981,-1.09622,0.01
0.090852,-2.04103,0.276988,0.461347,1.29854,1.11761,0.636986,1.09967,-1.09359,0.01
0.0795486,-2.09437,0.30489,0.467721,1.30943,1.10669,0.637838,1.07899,-1.09068,0.01
0.068224,-2.14721,0.3328,0.474103,1.32012,1.0958,0.638577,1.05778,-1.08749,0.01
0.0568812,-2.19953,0.36071,0.480492,1.33059,1.08494,0.639202,1.03605,-1.08402,0.01
0.0455232,-2.2513,0.388612,0.486887,1.34083,1.07412,0.639714,1.0138,-1.08027,0.01
0.034153,-2.30251,0.4165,0.493286,1.35086,1.06334,0.640113,0.991027,-1.07625,0.01
0.0227737,-2.35312,0.444365,0.499689,1.36065,1.0526,0.640397,0.967748,-1.07194,0.01
0.0113884,-2.40313,0.472201,0.506094,1.37021,1.0419,0.640568,0.943966,-1.06736,0.01
-1.9984e-15,-2.4525,0.5,0.5125,1.37953,1.03125,0.640625,0.919688,-1.0625,0.01
-0.0113884,-2.50122,0.527754,0.518906,1.3886,1.02065,0.640568,0.894918,-1.05736,0.01
-0.0227737,-2.54926,0.555457,0.525311,1.39743,1.0101,0.640397,0.869665,-1.05195,0.01
-0.034153,-2.59661,0.5831,0.531714,1.406,0.999612,0.640113,0.843935,-1.04625,0.01
-0.0455232,-2.64324,0.610677,0.538113,1.41431,0.98918,0.639714,0.817736,-1.04028,0.01
-0.0568812,-2.68912,0.638179,0.544508,1.42235,0.978808,0.639202,0.791073,-1.03404,0.01
-0.068224,-2.73424,0.6656,0.550897,1.43013,0.9685,0.638577,0.763956,-1.02752,0.01
-0.0795486,-2.77858,0.692932,0.557279,1.43763,0.958258,0.637838,0.736391,-1.02073,0.01
-0.090852,-2.82211,0.720168,0.563653,1.44485,0.948086,0.636986,0.708387,-1.01366,0.01
-0.102131,-2.86481,0.7473,0.570018,1.45179,0.937986,0.636021,0.679951,-1.00632,0.01
-0.113383,-2.90667,0.774321,0.576373,1.45845,0.92796,0.634943,0.651093,-0.998716,0.01
-0.124604,-2.94765,0.801223,0.582717,1.46481,0.918012,0.633753,0.621821,-0.990838,0.01
-0.135792,-2.98773,0.828,0.589048,1.47088,0.908145,0.632451,0.592143,-0.982692,0.01
-0.146943,-3.0269,0.854643,0.595365,1.47666,0.89836,0.631038,0.562069,-0.974279,0.01
-0.158056,-3.06514,0.881146,0.601668,1.48212,0.88866,0.629513,0.531608,-0.9656,0.01
-0.169125,-3.10241,0.9075,0.607955,1.48729,0.879048,0.627877,0.50077,-0.956656,0.01
-0.180149,-3.13871,0.933699,0.614225,1.49214,0.869528,0.62613,0.469563,-0.94745,0.01
-0.191124,-3.174,0.959735,0.620477,1.49668,0.8601,0.624274,0.437999,-0.937983,0.01
-0.202048,-3.20826,0.9856,0.62671,1.5009,0.850769,0.622308,0.406087,-0.928256,0.01
-0.212917,-3.24148,1.01129,0.632923,1.5048,0.841536,0.620233,0.373837,-0.918271,0.01
-0.223728,-3.27363,1.03679,0.639115,1.50837,0.832404,0.61805,0.341261,-0.908031,0.01
-0.234479,-3.30469,1.0621,0.645284,1.51162,0.823376,0.615759,0.308368,-0.897536,0.01
-0.245166,-3.33464,1.08721,0.651429,1.51454,0.814454,0.61336,0.275171,-0.88679,0.01
-0.255786,-3.36346,1.11211,0.657551,1.51712,0.805641,0.610856,0.241679,-0.875793,0.01
-0.266336,-3.39112,1.1368,0.663646,1.51937,0.796939,0.608245,0.207905,-0.864548,0.01
-0.276813,-3.4176,1.16127,0.669715,1.52128,0.788351,0.605529,0.173861,-0.853057,0.01
-0.287215,-3.44289,1.1855,0.675756,1.52285,0.779879,0.602709,0.139557,-0.841323,0.01
-0.297537,-3.46695,1.2095,0.681769,1.52407,0.771526,0.599785,0.105007,-0.829348,0.01
-0.307777,-3.48977,1.23325,0.687752,1.52495,0.763293,0.596758,0.0702223,-0.817134,0.01
-0.317933,-3.51133,1.25676,0.693704,1.52547,0.755184,0.59363,0.0352157,-0.804684,0.01
-0.328,-3.5316,1.28,0.699624,1.52565,0.7472,0.5904,0.0,-0.792,0.01
-0.337976,-3.55056,1.30298,0.705511,1.52547,0.739344,0.58707,-0.0354119,-0.779085,0.01
-0.347858,-3.56819,1.32568,0.711365,1.52494,0.731619,0.583641,-0.0710068,-0.765941,0.01
-0.357643,-3.58448,1.3481,0.717184,1.52405,0.724026,0.580113,-0.106771,-0.752572,0.01
-0.367328,-3.59938,1.37023,0.722967,1.52281,0.716568,0.576488,-0.142692,-0.73898,0.01
-0.376909,-3.6129,1.39207,0.728713,1.5212,0.709247,0.572767,-0.178754,-0.725169,0.01
-0.386384,-3.62499,1.4136,0.734422,1.51923,0.702066,0.56895,-0.214945,-0.71114,0.01
-0.39575,-3.63565,1.43482,0.740092,1.5169,0.695025,0.56504,-0.251249,-0.696898,0.01
-0.405003,-3.64484,1.45572,0.745723,1.51421,0.688128,0.561036,-0.287653,-0.682445,0.01
-0.414141,-3.65256,1.4763,0.751312,1.51115,0.681377,0.55694,-0.324141,-0.667784,0.01
-0.42316,-3.65877,1.49654,0.756861,1.50772,0.674773,0.552753,-0.360699,-0.65292,0.01
-0.432059,-3.66345,1.51645,0.762367,1.50393,0.668319,0.548477,-0.397312,-0.637855,0.01
-0.440832,-3.66659,1.536,0.76783,1.49978,0.662017,0.544113,-0.433963,-0.622592,0.01
-0.449478,-3.66815,1.5552,0.773249,1.49525,0.655868,0.539661,-0.470638,-0.607136,0.01
-0.457993,-3.66813,1.57403,0.778623,1.49036,0.649875,0.535124,-0.507321,-0.591489,0.01
-0.466375,-3.66649,1.5925,0.783951,1.48511,0.644039,0.530502,-0.543995,-0.575656,0.01
-0.47462,-3.66321,1.61059,0.789233,1.47948,0.638362,0.525796,-0.580645,-0.55964,0.01
-0.482725,-3.65828,1.62829,0.794467,1.47349,0.632847,0.52101,-0.617254,-0.543446,0.01
-0.490688,-3.65167,1.6456,0.799653,1.46714,0.627494,0.516142,-0.653805,-0.527076,0.01
-0.498505,-3.64336,1.66251,0.80479,1.46042,0.622306,0.511196,-0.690282,-0.510535,0.01
-0.506173,-3.63333,1.67901,0.809877,1.45333,0.617284,0.506173,-0.726667,-0.493827,0.01
-0.513689,-3.62156,1.6951,0.814913,1.44589,0.61243,0.501073,-0.762943,-0.476956,0.01
-0.52105,-3.60802,1.71077,0.819898,1.43807,0.607745,0.4959,-0.799092,-0.459927,0.01
-0.528254,-3.59269,1.726,0.824831,1.4299,0.603232,0.490653,-0.835097,-0.442742,0.01
-0.535296,-3.57555,1.7408,0.829711,1.42137,0.598891,0.485335,-0.87094,-0.425408,0.01
-0.542174,-3.55658,1.75515,0.834537,1.41249,0.594724,0.479948,-0.906602,-0.407928,0.01
-0.548886,-3.53576,1.76906,0.839309,1.40324,0.590733,0.474492,-0.942065,-0.390306,0.01
-0.555427,-3.51306,1.7825,0.844027,1.39365,0.586919,0.46897,-0.977311,-0.372548,0.01
-0.561795,-3.48847,1.79548,0.848689,1.3837,0.583282,0.463384,-1.01232,-0.354658,0.01
-0.567987,-3.46195,1.80798,0.853294,1.3734,0.579826,0.457735,-1.04707,-0.33664,0.01
-0.574,-3.4335,1.82,0.857843,1.36276,0.57655,0.452025,-1.08155,-0.3185,0.01
-0.579831,-3.40309,1.83153,0.862334,1.35177,0.573456,0.446256,-1.11574,-0.300242,0.01
-0.585476,-3.37069,1.84257,0.866768,1.34044,0.570546,0.440429,-1.14961,-0.281871,0.01
-0.590933,-3.33628,1.8531,0.871143,1.32878,0.567819,0.434547,-1.18314,-0.263392,0.01
-0.596199,-3.29985,1.86312,0.875459,1.31678,0.565278,0.428611,-1.21633,-0.244811,0.01
-0.60127,-3.26137,1.87262,0.879715,1.30445,0.562923,0.422623,-1.24913,-0.226132,0.01
-0.606144,-3.22082,1.8816,0.883911,1.2918,0.560756,0.416586,-1.28155,-0.20736,0.01
-0.610817,-3.17817,1.89004,0.888046,1.27882,0.558776,0.410501,-1.31354,-0.188501,0.01
-0.615288,-3.13342,1.89795,0.892121,1.26553,0.556986,0.404371,-1.3451,-0.169561,0.01
-0.619551,-3.08652,1.9053,0.896134,1.25192,0.555385,0.398196,-1.3762,-0.150544,0.01
-0.623605,-3.03747,1.9121,0.900085,1.23801,0.553975,0.39198,-1.40683,-0.131457,0.01
-0.627446,-2.98623,1.91833,0.903973,1.22379,0.552756,0.385725,-1.43695,-0.112304,0.01
-0.631072,-2.9328,1.924,0.907799,1.20927,0.551729,0.379432,-1.46654,-0.093092,0.01
-0.634479,-2.87714,1.92909,0.911562,1.19446,0.550895,0.373104,-1.4956,-0.0738261,0.01
-0.637664,-2.81923,1.93359,0.915261,1.17936,0.550253,0.366743,-1.52408,-0.0545122,0.01
-0.640625,-2.75906,1.9375,0.918896,1.16398,0.549805,0.360352,-1.55197,-0.0351563,0.01
-0.643358,-2.6966,1.94081,0.922468,1.14832,0.54955,0.353931,-1.57925,-0.0157642,0.01
-0.64586,-2.63183,1.94351,0.925975,1.1324,0.54949,0.347485,-1.6059,0.00365792,0.01
-0.648128,-2.56473,1.9456,0.929418,1.11621,0.549623,0.341015,-1.63188,0.023104,0.01
-0.650159,-2.49527,1.94707,0.932795,1.09976,0.549952,0.334523,-1.65718,0.0425678,0.01
-0.651951,-2.42343,1.9479,0.936108,1.08307,0.550475,0.328013,-1.68178,0.0620432,0.01
-0.653499,-2.3492,1.9481,0.939355,1.06613,0.551193,0.321485,-1.70564,0.0815237,0.01
-0.654801,-2.27255,1.94765,0.942538,1.04896,0.552105,0.314943,-1.72876,0.101003,0.01
-0.655855,-2.19345,1.94656,0.945654,1.03156,0.553213,0.30839,-1.75109,0.120475,0.01
-0.656656,-2.1119,1.9448,0.948705,1.01394,0.554515,0.301827,-1.77262,0.139932,0.01
-0.657202,-2.02785,1.94238,0.951691,0.996106,0.556011,0.295258,-1.79332,0.159368,0.01
-0.65749,-1.9413,1.93928,0.954611,0.978073,0.557702,0.288684,-1.81316,0.178777,0.01
-0.657517,-1.85223,1.9355,0.957464,0.959846,0.559587,0.282109,-1.83213,0.198152,0.01
-0.65728,-1.7606,1.93103,0.960253,0.941433,0.561665,0.275535,-1.8502,0.217485,0.01
-0.656775,-1.6664,1.92587,0.962975,0.922845,0.563936,0.268964,-1.86734,0.23677,0.01
-0.656,-1.5696,1.92,0.965632,0.90409,0.5664,0.2624,-1.88352,0.256,0.01
-0.654952,-1.47019,1.91342,0.968223,0.885178,0.569056,0.255845,-1.89872,0.275168,0.01
-0.653627,-1.36814,1.90612,0.970749,0.866119,0.571903,0.249302,-1.91291,0.294266,0.01
-0.652023,-1.26343,1.8981,0.973209,0.846923,0.574941,0.242773,-1.92608,0.313288,0.01
-0.650136,-1.15604,1.88934,0.975604,0.827601,0.578169,0.236262,-1.93817,0.332226,0.01
-0.647965,-1.04595,1.87985,0.977935,0.808163,0.581585,0.229772,-1.94919,0.351072,0.01
-0.645504,-0.933127,1.8696,0.9802,0.788621,0.58519,0.223304,-1.95908,0.36982,0.01
-0.642752,-0.817562,1.8586,0.982401,0.768985,0.588981,0.216863,-1.96784,0.388462,0.01
-0.639705,-0.699228,1.84683,0.984537,0.749268,0.592959,0.21045,-1.97543,0.406989,0.01
-0.636361,-0.578103,1.8343,0.98661,0.72948,0.597121,0.204069,-1.98182,0.425396,0.01
-0.632716,-0.454167,1.82099,0.988619,0.709635,0.601466,0.197724,-1.98698,0.443673,0.01
-0.628767,-0.327396,1.80689,0.990564,0.689745,0.605994,0.191416,-1.99089,0.461813,0.01
-0.624512,-0.19777,1.792,0.992447,0.669822,0.610702,0.185149,-1.99352,0.479808,0.01
-0.619947,-0.0652656,1.77631,0.994268,0.649879,0.615589,0.178927,-1.99484,0.49765,0.01
-0.615069,0.0701379,1.75981,0.996026,0.62993,0.620654,0.172752,-1.99481,0.515332,0.01
-0.609875,0.208462,1.7425,0.997723,0.609987,0.625895,0.166627,-1.99342,0.532844,0.01
-0.604362,0.34973,1.72437,0.999359,0.590066,0.631311,0.160555,-1.99063,0.550179,0.01
-0.598528,0.493963,1.7054,1.00093,0.570179,0.636898,0.15454,-1.98642,0.567328,0.01
-0.592368,0.641182,1.6856,1.00245,0.550342,0.642656,0.148586,-1.98074,0.584284,0.01
-0.58588,0.791409,1.66495,1.00391,0.530569,0.648583,0.142694,-1.97358,0.601037,0.01
-0.579062,0.944667,1.64346,1.0053,0.510876,0.654677,0.136869,-1.96491,0.61758,0.01
-0.571909,1.10098,1.6211,1.00664,0.491276,0.660934,0.131114,-1.95468,0.633904,0.01
-0.564419,1.26036,1.59788,1.00793,0.471787,0.667354,0.125432,-1.94288,0.649999,0.01
-0.556589,1.42284,1.57378,1.00915,0.452424,0.673933,0.119827,-1.92946,0.665858,0.01
-0.548416,1.58844,1.5488,1.01032,0.433204,0.68067,0.114301,-1.91441,0.681472,0.01
