time,rate_roll,rate_pitch,rate_yaw,current,voltage,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw
1738721247.9694107,,,,,,1.058998981369884,-0.6544352017374956,0.6667415856562592,-0.005536791536398935,0.008807210068551091,0.007847798382259264,-0.02719623161804287,-0.06722744380391094,3.1260673867430495
1738721247.9807658,,,,,,1.058932827784607,-0.6543299731915965,0.6668353511513304,-0.005536791536398935,0.008807210068551091,0.007847798382259264,-0.027199929843356466,-0.06720963775305039,3.1260584047458657
1738721247.9860423,-0.00213623046875,0.007476806640625,-0.001068115234375,0.000762939453125,11.97967529296875,,,,,,,,,
1738721247.988717,,,,,,1.0588884670108174,-0.6542594098245272,0.666898227711969,-0.005536791536398935,0.008807210068551091,0.007847798382259264,-0.02720240985878159,-0.06719769752391655,3.126052381634794
1738721247.995991,-0.003204345703125,0.007476806640625,-0.00213623046875,0.000762939453125,11.97967529296875,,,,,,,,,
1738721247.9985163,,,,,,1.0588330160435804,-0.6541712056156908,0.6669768234127674,-0.005536791536398935,0.008807210068551091,0.007847798382259264,-0.027205509976623205,-0.067182772258458,3.126044852711024
1738721248.006786,-0.00213623046875,0.00640869140625,-0.00213623046875,0.000762939453125,11.98974609375,,,,,,,,,
1738721248.0098248,,,,,,1.0585388480280737,-0.653745679679715,0.6673835464281166,-0.005945450479855939,0.008688431254244384,0.00817201937883109,-0.02729692058867301,-0.06702151222770833,3.1259893550867393
1738721248.014061,-0.001068115234375,0.005340576171875,-0.001068115234375,0.000762939453125,11.98974609375,,,,,,,,,
1738721248.018846,,,,,,1.0584789297781378,-0.6536581176695346,0.6674659040394164,-0.005945450479855939,0.008688431254244384,0.00817201937883109,-0.02731752494604537,-0.0669889052502388,3.1259806859315735
1738721248.0255144,-0.00213623046875,0.0042724609375,-0.001068115234375,0.000762939453125,11.97967529296875,,,,,,,,,
1738721248.0288894,,,,,,1.058420117381991,-0.6535721717075677,0.6675467416551119,-0.005945450479855939,0.008688431254244384,0.00817201937883109,-0.027337749260206056,-0.06695690024186883,3.125972176138319
1738721248.0354621,0.0,0.005340576171875,-0.001068115234375,0.000762939453125,11.97967529296875,,,,,,,,,
1738721248.0395403,,,,,,1.0583580587698822,-0.6534814818621358,0.667632041193388,-0.005945450479855939,0.008688431254244384,0.00817201937883109,-0.02735909012692908,-0.06692312886748414,3.1259631959538803
1738721248.046308,0.0,0.00640869140625,-0.00213623046875,0.000762939453125,11.98974609375,,,,,,,,,
1738721248.049045,,,,,,1.0586871507206652,-0.6539722295265029,0.6671773395930506,-0.005745728376698582,0.008760844913617834,0.008218215913579708,-0.026964251585906162,-0.06727369140304879,3.1260096651944926
1738721248.0560334,-0.00213623046875,0.0042724609375,-0.001068115234375,0.000762939453125,11.98974609375,,,,,,,,,
1738721248.0589116,,,,,,1.0588666949094943,-0.6542479640472422,0.6669155019586911,-0.005806609467510057,0.008687364433229865,0.007881118114618963,-0.027138425530308166,-0.06722427473431794,3.1260218295163176
1738721248.0674136,-0.00213623046875,0.00640869140625,0.0,0.000762939453125,11.98974609375,,,,,,,,,
1738721248.069188,,,,,,1.0588089191452925,-0.6541615247711315,0.6669939190839315,-0.005806609467510057,0.008687364433229865,0.007881118114618963,-0.027106975751660215,-0.06719208215442518,3.1260164767227505
1738721248.0792978,-0.001068115234375,0.00640869140625,-0.001068115234375,0.000762939453125,11.97967529296875,,,,,,,,,
1738721248.0792978,,,,,,1.058750847244008,-0.6540746424394348,0.6670727381461958,-0.005806609467510057,0.008687364433229865,0.007881118114618963,-0.02707536501582135,-0.0671597243980981,3.1260110975269915
1738721248.0877135,0.0,0.005340576171875,-0.001068115234375,0.000762939453125,11.97967529296875,,,,,,,,,
1738721248.0889175,,,,,,1.0586921714553388,-0.653986856621837,0.667152376844744,-0.005806609467510057,0.008687364433229865,0.007881118114618963,-0.027043425808242125,-0.06712702998245872,3.1260056634462883
1738721248.097073,-0.001068115234375,0.00640869140625,-0.00213623046875,0.000762939453125,11.98974609375,,,,,,,,,
1738721248.0995877,,,,,,1.0586347034414387,-0.6539008777760413,0.6672303762707245,-0.005806609467510057,0.008687364433229865,0.007881118114618963,-0.02701214427377763,-0.06709500837655755,3.126000342246066
1738721248.105934,-0.001068115234375,0.005340576171875,-0.001068115234375,0.000762939453125,11.98974609375,,,,,,,,,
