time,rate_roll,rate_pitch,rate_yaw,current,voltage,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw
1738005661.0006013,,,,,,1.4857377512722414,-0.42458039379699697,0.6670474301767686,-0.004845217410983183,-0.00044225961522434333,-0.0016434044070186829,0.018457144114190114,0.014666013349867833,3.0931587523797224
1738005661.0118608,,,,,,1.4856488625423068,-0.4245824039305175,0.6670108909779748,-0.005133707591179837,-0.0003853947299416159,-0.0018263115584685199,0.018462608568220643,0.015056602676274001,3.093038947325634
1738005661.0209384,,,,,,1.4856068688142108,-0.4245855564594084,0.6669959517494266,-0.005133707591179837,-0.0003853947299416159,-0.0018263115584685199,0.018458786941571173,0.015085433579768586,3.093027894807389
1738005661.0218976,0.001068115234375,-0.001068115234375,0.0,0.000762939453125,12.1197509765625,,,,,,,,,
1738005661.030623,,,,,,1.4855549208270957,-0.42458945626868067,0.6669774713027664,-0.005133707591179837,-0.0003853947299416159,-0.0018263115584685199,0.018454058987299876,0.015121098547301638,3.0930142222237946
1738005661.03065,-0.001068115234375,-0.00213623046875,0.0,0.000762939453125,12.10968017578125,,,,,,,,,
1738005661.0399947,,,,,,1.485503845570271,-0.4245932905608489,0.6669593013290712,-0.005133707591179837,-0.0003853947299416159,-0.0018263115584685199,0.018449409985078352,0.015156164277540619,3.0930007791690723
1738005661.04193,-0.001068115234375,-0.001068115234375,-0.001068115234375,0.000762939453125,12.1197509765625,,,,,,,,,
1738005661.050192,,,,,,1.4855001862522,-0.4246772848424397,0.6670113934491899,-0.005371879098741053,-0.00016049255134422433,-0.0016388311043963634,0.01860024746414264,0.014774175091424688,3.092935205574846
1738005661.055042,-0.001068115234375,-0.001068115234375,-0.001068115234375,0.000762939453125,12.1197509765625,,,,,,,,,
1738005661.0609214,,,,,,1.4854446356504398,-0.42467894449591315,0.6669944462967393,-0.005371879098741053,-0.00016049255134422433,-0.0016388311043963634,0.01861471415999381,0.014774820581811912,3.092904176853745
1738005661.0632675,-0.001068115234375,-0.00213623046875,-0.001068115234375,0.000762939453125,12.1197509765625,,,,,,,,,
1738005661.0732372,,,,,,1.4853914486754833,-0.424680533532664,0.6669782202299748,-0.005371879098741053,-0.00016049255134422433,-0.0016388311043963634,0.01862856529264902,0.014775439027773092,3.092874468384549
1738005661.073284,-0.001068115234375,0.0,0.0,0.000762939453125,12.1197509765625,,,,,,,,,
