time,rate_roll,rate_pitch,rate_yaw,current,voltage,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw
1738725354.108307,,,,,,1.0585907575727391,-0.5918509983845522,0.6280241181530656,0.0006220250089339577,-0.006660637366386781,-0.0070167850643951405,-0.03618570456920792,-0.04303690007240178,2.9048153916297252
1738725354.1185443,,,,,,1.0585966220245233,-0.5919137948736426,0.6279579639034785,0.0006220250089339577,-0.006660637366386781,-0.0070167850643951405,-0.0361918169591147,-0.04305087542774726,2.9048341433247797
1738725354.1282642,,,,,,1.0585804699755186,-0.5917910462743465,0.6280928597636065,0.00036181904288752273,-0.0074094506705715425,-0.0061748406885947715,-0.03615280057787414,-0.04295716671906865,2.90478573337129
1738725354.1309729,-0.001068115234375,0.0,0.0,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.1405315,,,,,,1.0585841391824324,-0.5918661855135968,0.6280302407041835,0.00036181904288752273,-0.0074094506705715425,-0.0061748406885947715,-0.036204130767125496,-0.04306040573536042,2.9048935666274596
1738725354.1431532,-0.001068115234375,0.0,0.0,0.000762939453125,11.26983642578125,,,,,,,,,
1738725354.1496203,,,,,,1.0585878333548604,-0.5919418360049433,0.6279671955807529,0.00036181904288752273,-0.0074094506705715425,-0.0061748406885947715,-0.03625554787535686,-0.04316379110524973,2.9050015643368035
1738725354.1504328,0.0,-0.001068115234375,0.0,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.158287,,,,,,1.0585913303359098,-0.5920134483456744,0.6279075157454976,0.00036181904288752273,-0.0074094506705715425,-0.0061748406885947715,-0.03630423089613102,-0.04326165275118793,2.905103802579066
1738725354.1608112,0.0,-0.001068115234375,-0.00213623046875,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.168224,,,,,,1.0585710106873363,-0.5917919169403668,0.6280754980194373,0.0003033997135854778,-0.006647272739086083,-0.00698591482485989,-0.03617248574386735,-0.04305710919537185,2.9048863608815405
1738725354.1705084,-0.001068115234375,-0.00213623046875,0.0,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.1792388,,,,,,1.0585741924401326,-0.5918616268895815,0.628002236730669,0.0003033997135854778,-0.006647272739086083,-0.00698591482485989,-0.03618125597089318,-0.04310939389693448,2.904926091853533
1738725354.1846197,0.0,-0.001068115234375,-0.001068115234375,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.1888974,,,,,,1.0585897723193354,-0.5919008063319103,0.6279717096059357,9.138580952217437e-05,-0.006395839019452937,-0.0073337574165290055,-0.03624205657790908,-0.04313518978217329,2.9048948968813737
1738725354.192074,0.0,-0.001068115234375,-0.001068115234375,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.199419,,,,,,1.0585906823392266,-0.591964496096866,0.6278986800495819,9.138580952217437e-05,-0.006395839019452937,-0.0073337574165290055,-0.0362501201197376,-0.043130915387122805,2.904898844157189
1738725354.20057,-0.001068115234375,0.0,-0.001068115234375,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.207949,,,,,,1.0585915296684525,-0.5920237983162544,0.6278306814508159,9.138580952217437e-05,-0.006395839019452937,-0.0073337574165290055,-0.03625443581063182,-0.04312862766966545,2.9049009567692092
1738725354.2105658,0.0,-0.001068115234375,-0.001068115234375,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.219433,,,,,,1.0585924807205722,-0.5920903598129298,0.627754359037382,9.138580952217437e-05,-0.006395839019452937,-0.0073337574165290055,-0.03625927978571862,-0.04312605989829177,2.9049033279773466
1738725354.2223454,0.0,-0.001068115234375,-0.00213623046875,0.000762939453125,11.2896728515625,,,,,,,,,
1738725354.2281895,,,,,,1.0585917605976147,-0.5918965728397076,0.6279761564239804,0.0003982601947886484,-0.006554723697491788,-0.007576526797088283,-0.036243852386553935,-0.043122667056716836,2.9048851722190783
1738725354.2305872,0.0,0.0,-0.001068115234375,0.000762939453125,11.2896728515625,,,,,,,,,
1738725354.2386146,,,,,,1.0585957372256596,-0.5919620217558271,0.6279005048039115,0.0003982601947886484,-0.006554723697491788,-0.007576526797088283,-0.03624667910521893,-0.04310295722231154,2.90486986626467
1738725354.2405598,0.0,0.0,0.0,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.2477956,,,,,,1.0585997190310872,-0.5920275558833547,0.6278247546889941,0.0003982601947886484,-0.006554723697491788,-0.007576526797088283,-0.03624950980427913,-0.04308322176994187,2.9048545403397883
1738725354.2530324,0.001068115234375,-0.001068115234375,-0.001068115234375,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.258145,,,,,,1.0586037064121574,-0.592093181777014,0.6277488985027017,0.0003982601947886484,-0.006554723697491788,-0.007576526797088283,-0.03625234476807852,-0.043063458725848124,2.904839192911349
1738725354.2605264,0.0,0.0,-0.001068115234375,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.2681081,,,,,,1.0585780268750142,-0.5915442351467162,0.6283083897503354,0.0006624648242842942,-0.006792872050949838,-0.007544723664850507,-0.0361136763398467,-0.04301652522383144,2.9046903009772858
1738725354.270096,-0.001068115234375,0.001068115234375,0.0,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.2815602,0.0,0.001068115234375,0.0,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.2817428,,,,,,1.058584655498046,-0.591612204624458,0.6282328972453449,0.0006624648242842942,-0.006792872050949838,-0.007544723664850507,-0.03610093643617492,-0.043014035531725364,2.9046936221110182
1738725354.289714,,,,,,1.05859125696002,-0.5916798955944457,0.6281577140740247,0.0006624648242842942,-0.006792872050949838,-0.007544723664850507,-0.03608824872791821,-0.04301155608324849,2.9046969296674665
1738725354.28972,-0.001068115234375,0.001068115234375,0.0,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.2989242,-0.001068115234375,-0.001068115234375,0.0,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.3002763,,,,,,1.0585978763085442,-0.5917477699719788,0.6280823271951655,0.0006624648242842942,-0.006792872050949838,-0.007544723664850507,-0.03607552663564677,-0.043009069958844896,2.9047002462169442
1738725354.3080647,,,,,,1.0585530846364573,-0.5913710788223218,0.6285055198367775,0.0005988624204774969,-0.006680592634503299,-0.0076811195544954445,-0.03615315280076327,-0.042940339594700956,2.9047324158915675
1738725354.309432,-0.001068115234375,0.0,-0.001068115234375,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.317964,,,,,,1.0585646441089076,-0.5915142161600425,0.6283399289608655,0.00045234184211010017,-0.0065566492871141,-0.007689094545189105,-0.03615070402646125,-0.04294196858557858,2.904745811365836
1738725354.3189237,-0.001068115234375,0.0,-0.001068115234375,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.3283021,-0.001068115234375,0.001068115234375,-0.001068115234375,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.3289251,,,,,,1.0585693023251976,-0.5915817365344012,0.6282607466652392,0.00045234184211010017,-0.0065566492871141,-0.007689094545189105,-0.036155759418106496,-0.04292023696055035,2.9047480888396295
1738725354.3381507,,,,,,1.0585737343705666,-0.5916459785841164,0.6281854089168855,0.00045234184211010017,-0.0065566492871141,-0.007689094545189105,-0.03616030365871318,-0.04290070241293273,2.90475013596307
1738725354.3411167,0.0,0.001068115234375,-0.001068115234375,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.3484192,,,,,,1.0585782279344262,-0.5917111123381346,0.6281090254516736,0.00045234184211010017,-0.0065566492871141,-0.007689094545189105,-0.036164910930370255,-0.04288089670880957,2.904752211408908
1738725354.3484292,0.0,0.001068115234375,0.0,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.358849,,,,,,1.0585828078955775,-0.5917774984121665,0.6280311733694035,0.00045234184211010017,-0.0065566492871141,-0.007689094545189105,-0.03616960673920172,-0.04286071019261246,2.9047543266633307
1738725354.3595414,0.001068115234375,-0.001068115234375,-0.001068115234375,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.368675,,,,,,1.0586009714752205,-0.5919981313696275,0.627769944244771,0.00046411108359438675,-0.006406863728782231,-0.007678472482983603,-0.036200003621673006,-0.04280060767355703,2.904686768944498
1738725354.3690858,0.001068115234375,0.001068115234375,-0.001068115234375,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.3791628,-0.001068115234375,0.0,-0.00213623046875,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.3797417,,,,,,1.0586058724882632,-0.5920657878506035,0.6276888595753507,0.00046411108359438675,-0.006406863728782231,-0.007678472482983603,-0.036202986576754956,-0.04277973167440768,2.90467056215185
1738725354.3892167,,,,,,1.058610268084336,-0.5921264672569787,0.6276161367624643,0.00046411108359438675,-0.006406863728782231,-0.007678472482983603,-0.03620566220038626,-0.04276100855375812,2.9046560266439907
1738725354.390154,0.0,0.0,0.0,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.3994684,,,,,,1.0585929316736717,-0.5919429805767171,0.6278619472696773,0.0003711170666639398,-0.006464252104297762,-0.0071250013534307904,-0.03620355370821934,-0.042891131705769636,2.9047730986372033
1738725354.3994992,0.0,0.0,0.0,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.4079618,,,,,,1.0585958531072206,-0.5919938671692822,0.6278058592590231,0.0003711170666639398,-0.006464252104297762,-0.0071250013534307904,-0.03620870648510886,-0.042888378023212506,2.904775597019853
1738725354.4134054,0.0,-0.001068115234375,-0.001068115234375,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.418147,,,,,,1.0585996477792272,-0.5920599641470485,0.6277330061201842,0.0003711170666639398,-0.006464252104297762,-0.0071250013534307904,-0.03621345606322633,-0.042885839798159534,2.9047778998973577
1738725354.4208653,0.0,0.001068115234375,-0.001068115234375,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.428108,,,,,,1.058603275448554,-0.592123152211368,0.6276633592319545,0.0003711170666639398,-0.006464252104297762,-0.0071250013534307904,-0.03621799660750229,-0.04288341326961579,2.9047801014142136
1738725354.4281242,-0.001068115234375,0.001068115234375,0.0,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.4381254,,,,,,1.058580540038684,-0.5916588571930412,0.6281486244292599,0.000262848132798471,-0.006441174922994413,-0.007553670329782195,-0.03613803176346483,-0.04293609955205884,2.9046096654526417
1738725354.4381404,-0.001068115234375,-0.001068115234375,0.0,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.4479802,-0.001068115234375,-0.00213623046875,-0.001068115234375,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.4479976,,,,,,1.0585832565741364,-0.5917254267358704,0.6280705572464016,0.000262848132798471,-0.006441174922994413,-0.007553670329782195,-0.03614380251439315,-0.042933031110844184,2.904612461757032
1738725354.461214,,,,,,1.058585828543116,-0.5917884536324918,0.6279966445822247,0.000262848132798471,-0.006441174922994413,-0.007553670329782195,-0.03614834163948292,-0.042930617538641316,2.9046146612490187
1738725354.4612322,0.0,-0.001068115234375,-0.00213623046875,0.000762939453125,11.26983642578125,,,,,,,,,
1738725354.4688954,,,,,,1.0585886197274381,-0.5918568524689991,0.6279164321569927,0.000262848132798471,-0.006441174922994413,-0.007553670329782195,-0.03615326763900145,-0.04292799824036274,2.9046170481965383
1738725354.470957,-0.001068115234375,0.0,-0.001068115234375,0.000762939453125,11.2799072265625,,,,,,,,,
1738725354.4779458,,,,,,1.0585822072247648,-0.5919156791867175,0.6278496219154791,-0.00010734951245882415,-0.006250825541202444,-0.007367519949450173,-0.036149268245633207,-0.04295881348388678,2.904632569588242
1738725354.4803717,0.0,0.0,0.0,0.000762939453125,11.2799072265625,,,,,,,,,
