time,rate_roll,rate_pitch,rate_yaw,current,voltage,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw
1738724006.0980082,,,,,,1.20330050842741,-0.6160705381872662,0.622262817399933,-0.0019815111677203507,-0.013908927869518053,0.011763822729068481,-0.027458665654962074,0.0367292696556957,2.948828219765693
1738724006.1079092,,,,,,1.2032807963543135,-0.616208904201712,0.6223798439084417,-0.0019815111677203507,-0.013908927869518053,0.011763822729068481,-0.027468769334283962,0.03673284759852488,2.948831035798154
1738724006.113534,0.0,0.005340576171875,0.0,0.000762939453125,11.65985107421875,,,,,,,,,
1738724006.1182432,,,,,,1.2032610030392592,-0.6163478404822008,0.6224973527336825,-0.0019815111677203507,-0.013908927869518053,0.011763822729068481,-0.027474869768436938,0.036735007916384635,2.948832736055737
1738724006.1256914,0.0,0.0042724609375,0.0,0.000762939453125,11.65985107421875,,,,,,,,,
1738724006.1279218,,,,,,1.2033214997295543,-0.6159365408031398,0.6221501757764503,-0.001938994187827578,-0.01397599428080009,0.011839440284025868,-0.02745666672967625,0.036664922548185847,2.948827721276274
1738724006.1335173,0.0,0.00213623046875,-0.001068115234375,0.000762939453125,11.65985107421875,,,,,,,,,
1738724006.1382482,,,,,,1.2033631084078025,-0.6156368418301946,0.6218870494882288,-0.0019357546923007263,-0.01403386010907294,0.011312470043523388,-0.027445273174020134,0.03676454797218391,2.9488150646505953
1738724006.143436,0.0,0.00213623046875,0.0,0.000762939453125,11.65985107421875,,,,,,,,,
1738724006.1478908,,,,,,1.2033437508608795,-0.6157771804312853,0.622000174188664,-0.0019357546923007263,-0.01403386010907294,0.011312470043523388,-0.027451377022704084,0.03678416521077684,2.9488167539118675
1738724006.1544852,-0.001068115234375,0.003204345703125,-0.001068115234375,0.000762939453125,11.65985107421875,,,,,,,,,
1738724006.167034,,,,,,1.203322401422378,-0.6159319598744283,0.6221249394207741,-0.0019357546923007263,-0.01403386010907294,0.011312470043523388,-0.027458108924074104,0.03680580107516951,2.9488186168605885
1738724006.1671116,-0.00213623046875,0.00213623046875,0.0,0.000762939453125,11.65985107421875,,,,,,,,,
1738724006.1698833,,,,,,1.2033517520781543,-0.6157608131759736,0.6220262914670602,-0.0019165890175638367,-0.014189220580546313,0.011973551113499143,-0.027498181189502476,0.03656225655883751,2.9488525465062647
1738724006.1734953,-0.001068115234375,0.003204345703125,-0.001068115234375,0.000762939453125,11.65985107421875,,,,,,,,,
1738724006.177905,,,,,,1.2033328085123047,-0.6159010594321918,0.622144638046266,-0.0019165890175638367,-0.014189220580546313,0.011973551113499143,-0.02750438968760044,0.03653721316004453,2.948854311006473
1738724006.1833117,0.0,0.003204345703125,-0.001068115234375,0.058746337890625,11.65985107421875,,,,,,,,,
1738724006.1880496,,,,,,1.2033946991103348,-0.6154500205663299,0.6217480474717796,-0.0019159045783397294,-0.014404668664189114,0.011796097413607685,-0.027456728770647844,0.036577102031887396,2.948845917288182
1738724006.1936362,0.0,0.0042724609375,-0.001068115234375,0.000762939453125,11.65985107421875,,,,,,,,,
1738724006.1978073,,,,,,1.2033756569347307,-0.6155931885681833,0.6218652888839734,-0.0019159045783397294,-0.014404668664189114,0.011796097413607685,-0.02746279126997516,0.03656187647529381,2.9488476300071507
1738724006.2032971,-0.001068115234375,0.0042724609375,0.0,0.000762939453125,11.65985107421875,,,,,,,,,
1738724006.208404,,,,,,1.203356572609226,-0.6157366734727473,0.6219827898103103,-0.0019159045783397294,-0.014404668664189114,0.011796097413607685,-0.027468867211453425,0.03654661722730589,2.9488493466089443
1738724006.2160988,0.0,0.0042724609375,0.0,0.000762939453125,11.65985107421875,,,,,,,,,
1738724006.2177684,,,,,,1.203337156832229,-0.6158826503849901,0.6221023314614998,-0.0019159045783397294,-0.014404668664189114,0.011796097413607685,-0.027475048701688435,0.036531092971451816,2.9488510931184453
1738724006.2233007,0.0,0.003204345703125,-0.001068115234375,0.000762939453125,11.65985107421875,,,,,,,,,
1738724006.2278724,,,,,,1.20341762121505,-0.6152787118478258,0.6216049980289555,-0.0018946839924252265,-0.014367687958614204,0.011437114372420065,-0.02744937530153643,0.03662426885849253,2.9488438134646326
1738724006.233662,-0.001068115234375,0.0042724609375,-0.001068115234375,0.000762939453125,11.65985107421875,,,,,,,,,
1738724006.237809,,,,,,1.20339858153561,-0.6154230927441218,0.621719929591284,-0.0018946839924252265,-0.014367687958614204,0.011437114372420065,-0.027455505944254083,0.036643952392407544,2.9488455127506765
1738724006.2438118,-0.001068115234375,0.0042724609375,-0.001068115234375,0.000762939453125,11.65985107421875,,,,,,,,,
1738724006.2478273,,,,,,1.2033796290116339,-0.6155668127267718,0.6218343350463513,-0.0018946839924252265,-0.014367687958614204,0.011437114372420065,-0.027461608494679896,0.03666354583390903,2.9488472041394114
1738724006.2539995,-0.001068115234375,0.0042724609375,-0.001068115234375,0.000762939453125,11.65985107421875,,,,,,,,,
1738724006.2581015,,,,,,1.203360792063381,-0.6157096562804564,0.6219480428374419,-0.0018946839924252265,-0.014367687958614204,0.011437114372420065,-0.027467673802199645,0.036683019801482884,2.948848885096416
1738724006.2638168,-0.001068115234375,0.003204345703125,-0.001068115234375,0.000762939453125,11.65985107421875,,,,,,,,,
1738724006.2679029,,,,,,1.2033582959499547,-0.6157094684352591,0.622008050274123,-0.0018414548745362338,-0.013660275731596474,0.011860609443187425,-0.027458956836735934,0.036625174710344245,2.948674880102704
1738724006.2758057,-0.001068115234375,0.0042724609375,-0.001068115234375,0.000762939453125,11.65985107421875,,,,,,,,,
