time,rate_roll,rate_pitch,rate_yaw,current,voltage,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw
1739243555.8096948,,,,,,1.1761369207731058,-0.5250066954568842,0.672088481015348,0.0027999998459555535,-0.005798716264088802,0.001416966011817476,-0.07220545725831488,-0.02850472513214,-3.1166043251644044
1739243555.821438,,,,,,1.1761646575715798,-0.5250641375401963,0.6721025174806611,0.0027999998459555535,-0.005798716264088802,0.001416966011817476,-0.0722140067852463,-0.028501134548721406,-3.1165832775387647
1739243555.8293962,,,,,,1.1760953033842234,-0.5249210992315911,0.6720672400112655,0.0027437454181339182,-0.005815284379902251,0.00127705288076808,-0.07219284732868643,-0.028507806565142266,-3.1166320727623265
1739243555.8349135,-0.001068115234375,0.00213623046875,-0.001068115234375,0.000762939453125,11.86981201171875,,,,,,,,,
1739243555.838881,,,,,,1.1760846183991476,-0.5248836734502837,0.6720536375261318,0.0030992046918544777,-0.005855916462003795,0.0011426494928828683,-0.07220674734377734,-0.028639937949273997,-3.1165869559006945
1739243555.8445728,-0.001068115234375,0.00213623046875,-0.001068115234375,0.000762939453125,11.86981201171875,,,,,,,,,
1739243555.8507433,,,,,,1.1761156972237976,-0.5249423965805647,0.6720650960152464,0.0030992046918544777,-0.005855916462003795,0.0011426494928828683,-0.07221388105676854,-0.028672079884906387,-3.1165815063571314
1739243555.8542151,0.0,0.001068115234375,0.0,0.000762939453125,11.86981201171875,,,,,,,,,
1739243555.859478,,,,,,1.176146661377874,-0.5250009030419367,0.6720765122263298,0.0030992046918544777,-0.005855916462003795,0.0011426494928828683,-0.07222098862952624,-0.028704103188791616,-3.1165760766874637
1739243555.8636744,-0.00213623046875,0.001068115234375,-0.001068115234375,0.000762939453125,11.86981201171875,,,,,,,,,
1739243555.8695421,,,,,,1.1761776658216112,-0.5250594856302225,0.6720879432918566,0.0030992046918544777,-0.005855916462003795,0.0011426494928828683,-0.07222810563129071,-0.02873616812182039,-3.1165706397197157
1739243555.8739114,-0.00213623046875,0.001068115234375,0.0,0.000762939453125,11.86981201171875,,,,,,,,,
1739243555.8794837,,,,,,1.1760889926131342,-0.5249114453623244,0.6720585288835333,0.002814259478808411,-0.0062324664738765394,0.0011545918834359307,-0.07220427637682138,-0.02868842875496983,-3.1165654220481187
1739243555.8837154,0.0,0.001068115234375,-0.001068115234375,0.000762939453125,11.86981201171875,,,,,,,,,
1739243555.88942,,,,,,1.1761245416122996,-0.5249942694750479,0.6720656146143219,0.00267823091281891,-0.006213276940748471,0.0005598931287114771,-0.07221796774295022,-0.028635112542031427,-3.116562841794885
1739243555.8989542,,,,,,1.1761508471963253,-0.52505529628116,0.6720711138846321,0.00267823091281891,-0.006213276940748471,0.0005598931287114771,-0.07222486460957134,-0.02859809508181633,-3.116560636374649
1739243555.902215,0.0,0.0,0.0,0.000762939453125,11.86981201171875,,,,,,,,,
1739243555.904803,-0.001068115234375,0.00213623046875,0.0,0.000762939453125,11.86981201171875,,,,,,,,,
1739243555.9092002,,,,,,1.17617764825307,-0.525117472543506,0.6720767167351711,0.00267823091281891,-0.006213276940748471,0.0005598931287114771,-0.07223189128902187,-0.028560380372190535,-3.1165583896798026
1739243555.9154856,-0.001068115234375,0.00213623046875,-0.001068115234375,0.000762939453125,11.86981201171875,,,,,,,,,
1739243555.9194522,,,,,,1.1762046608900567,-0.5251801396547304,0.6720823638172673,0.00267823091281891,-0.006213276940748471,0.0005598931287114771,-0.07223897334697969,-0.028522367908808494,-3.116556125519195
1739243555.9245498,0.0,0.001068115234375,0.0,0.000762939453125,11.86981201171875,,,,,,,,,
1739243555.9300773,,,,,,1.1761308116884772,-0.5249927370932128,0.6720564743515578,0.0029505068877523177,-0.0061315236051746385,0.0006119243897301303,-0.0722312805745298,-0.02849180498395607,-3.1165921914880172
1739243555.9387639,0.0,0.00213623046875,-0.001068115234375,0.000762939453125,11.86981201171875,,,,,,,,,
1739243555.9397838,,,,,,1.1761614704055479,-0.5250564497549941,0.6720628328578915,0.0029505068877523177,-0.0061315236051746385,0.0006119243897301303,-0.07223857185953204,-0.028452637577167466,-3.116589864178878
1739243555.9439297,0.0,0.00213623046875,-0.001068115234375,0.000762939453125,11.86981201171875,,,,,,,,,
1739243555.9506366,,,,,,1.1761929759180954,-0.5251219221640502,0.672069366986525,0.0029505068877523177,-0.0061315236051746385,0.0006119243897301303,-0.07224606442676722,-0.028412388346746954,-3.1165874728896727
1739243555.9538767,0.0,0.00213623046875,0.0,0.000762939453125,11.86981201171875,,,,,,,,,
1739243555.9595118,,,,,,1.1762193416476443,-0.5251767134589861,0.6720748351428716,0.0029505068877523177,-0.0061315236051746385,0.0006119243897301303,-0.0722523345822534,-0.028378705328390087,-3.116585471947372
1739243555.9642112,0.0,0.003204345703125,0.0,0.000762939453125,11.86981201171875,,,,,,,,,
1739243555.9692967,,,,,,1.1761606570146228,-0.5249979619009157,0.6720550118097366,0.003263392558642233,-0.006082541854081588,0.0006038529060076095,-0.07223463088483906,-0.028468121059278623,-3.1165907237470654
1739243555.9738564,0.0,0.00213623046875,0.0,0.000762939453125,11.86981201171875,,,,,,,,,
1739243555.982073,,,,,,1.1761933496812753,-0.5250588968052099,0.672061061208149,0.003263392558642233,-0.006082541854081588,0.0006038529060076095,-0.07224165906752544,-0.028430356451829113,-3.11658848256808
1739243555.9840071,0.0,0.00213623046875,0.0,0.000762939453125,11.86981201171875,,,,,,,,,
1739243555.989302,,,,,,1.176225996660432,-0.5251197465539181,0.6720671021526207,0.003263392558642233,-0.006082541854081588,0.0006038529060076095,-0.07224867733641423,-0.028392644604123187,-3.116586244788475
1739243555.9942927,0.0,0.003204345703125,-0.001068115234375,0.000762939453125,11.86981201171875,,,,,,,,,
1739243555.999317,,,,,,1.1762585131038863,-0.5251803530009522,0.6720731189429762,0.003263392558642233,-0.006082541854081588,0.0006038529060076095,-0.07225566745206628,-0.02835508352788931,-3.116584016221983
1739243556.0040545,0.001068115234375,0.001068115234375,-0.001068115234375,0.000762939453125,11.86981201171875,,,,,,,,,
1739243556.0095108,,,,,,1.1761068625244473,-0.5248914492495249,0.672046709497383,0.0030042240978265713,-0.005730174993700425,0.0007505298679738559,-0.07220530150679506,-0.028515828306843814,-3.116625955547122
1739243556.0142162,-0.001068115234375,0.001068115234375,0.0,0.000762939453125,11.86981201171875,,,,,,,,,
1739243556.021339,,,,,,1.1761369948921485,-0.5249489229047117,0.6720542373119587,0.0030042240978265713,-0.005730174993700425,0.0007505298679738559,-0.07221233350159428,-0.02847803093425732,-3.1166237127276855
1739243556.0244708,-0.001068115234375,0.001068115234375,-0.001068115234375,0.000762939453125,11.86981201171875,,,,,,,,,
1739243556.0294142,,,,,,1.1761418477322128,-0.5249619449052922,0.6720608494976054,0.003054881102351426,-0.005349913373050881,0.0009140572455458321,-0.0721653061991168,-0.028412350021615664,-3.11670521644899
1739243556.0387075,-0.001068115234375,0.00213623046875,-0.001068115234375,0.000762939453125,11.86981201171875,,,,,,,,,
