time,rate_roll,rate_pitch,rate_yaw,current,voltage,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw
1738004796.2673848,,,,,,1.4970351884533482,-0.3299843727993423,0.5958219269018038,-0.0020850106127599227,-0.0005555043665668767,-0.001148377951068903,0.015210366748212899,0.003240613757446961,3.105882561120064
1738004796.27713,,,,,,1.4970144717879,-0.3299898922907285,0.5958105166184821,-0.0020850106127599227,-0.0005555043665668767,-0.001148377951068903,0.015205825490956539,0.003238878270293344,3.1058859898399303
1738004796.283394,-0.003204345703125,0.011749267578125,-0.001068115234375,0.000762939453125,12.249755859375,,,,,,,,,
1738004796.2870276,,,,,,1.4969936383618572,-0.3299954428903592,0.5957990420259949,-0.0020850106127599227,-0.0005555043665668767,-0.001148377951068903,0.015201258632877352,0.00323713301751369,3.105889437892233
1738004796.2941139,-0.00213623046875,0.0128173828125,0.0,0.000762939453125,12.249755859375,,,,,,,,,
1738004796.2970967,,,,,,1.4969727840857083,-0.3300009990450336,0.5957875559497283,-0.0020850106127599227,-0.0005555043665668767,-0.001148377951068903,0.015196687198282741,0.003235386033854297,3.1058928894033118
1738004796.3038974,-0.00213623046875,0.01068115234375,-0.001068115234375,0.000762939453125,12.249755859375,,,,,,,,,
1738004796.30771,,,,,,1.497021535207216,-0.32999254664220296,0.5958178350745713,-0.0022341444557580593,-0.0007135817072513963,-0.001156678384345108,0.01520700035835821,0.0032327745098736952,3.1058850026850147
1738004796.3153846,-0.003204345703125,0.009613037109375,-0.001068115234375,0.000762939453125,12.249755859375,,,,,,,,,
1738004796.3189144,,,,,,1.4969946115323798,-0.330001146015357,0.5958038959433616,-0.0022341444557580593,-0.0007135817072513963,-0.001156678384345108,0.015201492405209703,0.003230669618909557,3.1058891612581374
1738004796.3241615,-0.003204345703125,0.01068115234375,-0.001068115234375,0.000762939453125,12.249755859375,,,,,,,,,
1738004796.3289335,,,,,,1.4969724577559564,-0.33000822189156614,0.5957924263205023,-0.0022341444557580593,-0.0007135817072513963,-0.001156678384345108,0.0151969602549988,0.003228937655438284,3.105892583091646
1738004796.3300138,-0.00213623046875,0.011749267578125,-0.001068115234375,0.000762939453125,12.249755859375,,,,,,,,,
1738004796.336999,,,,,,1.4969543343761313,-0.33001401046637535,0.5957830433454486,-0.0022341444557580593,-0.0007135817072513963,-0.001156678384345108,0.015193252626315202,0.003227520796491138,3.1058953824029776
1738004796.3434174,-0.00213623046875,0.011749267578125,-0.001068115234375,0.000762939453125,12.249755859375,,,,,,,,,
1738004796.3471634,,,,,,1.4973070607487238,-0.33011654797424406,0.5957617485619483,-0.0017359760916829127,-0.0009858549145993658,-0.0016707428326770337,0.015216304241403867,0.0033449105326310248,3.1058544918535507
1738004796.3506885,-0.001068115234375,0.011749267578125,0.0,0.000762939453125,12.249755859375,,,,,,,,,
1738004796.3569903,,,,,,1.497289720083544,-0.330126395678986,0.5957450595117927,-0.0017359760916829127,-0.0009858549145993658,-0.0016707428326770337,0.015211740059153437,0.003360573251300664,3.1058582183711025
1738004796.3609064,-0.00213623046875,0.011749267578125,0.001068115234375,0.000762939453125,12.249755859375,,,,,,,,,
1738004796.3679576,,,,,,1.497272358586651,-0.33013625521398693,0.5957283504127231,-0.0017359760916829127,-0.0009858549145993658,-0.0016707428326770337,0.015207170452084693,0.0033762548029690697,3.10586194929398
1738004796.3699203,-0.00213623046875,0.011749267578125,0.0,0.000762939453125,12.249755859375,,,,,,,,,
1738004796.3800135,,,,,,1.4972538617613942,-0.33014675949810196,0.5957105486478409,-0.0017359760916829127,-0.0009858549145993658,-0.0016707428326770337,0.015202302086700132,0.003392961844326702,3.105865924116192
1738004796.383348,-0.003204345703125,0.0128173828125,0.0,0.000762939453125,12.249755859375,,,,,,,,,
1738004796.387253,,,,,,1.4972238628192593,-0.33012929178484024,0.5956820100811202,-0.0024726160174093643,-0.0009500576163324288,-0.0023099284132497558,0.015285219306122299,0.003532024627413457,3.105810679546252
1738004796.3889177,-0.003204345703125,0.011749267578125,-0.001068115234375,0.000762939453125,12.249755859375,,,,,,,,,
1738004796.3970582,,,,,,1.4971993146874385,-0.33013872395685523,0.5956590771118334,-0.0024726160174093643,-0.0009500576163324288,-0.0023099284132497558,0.015298000840172344,0.0035822309729428743,3.105815669469063
1738004796.4001138,-0.001068115234375,0.011749267578125,-0.001068115234375,0.000762939453125,12.249755859375,,,,,,,,,
1738004796.407183,,,,,,1.4971745366023281,-0.33014824448422847,0.5956359293192043,-0.0024726160174093643,-0.0009500576163324288,-0.0023099284132497558,0.015310902360953584,0.0036329075590009812,3.105820706786384
1738004796.410377,-0.00213623046875,0.009613037109375,-0.001068115234375,0.000762939453125,12.249755859375,,,,,,,,,
1738004796.4185536,,,,,,1.4971486310043136,-0.3301581982378748,0.5956117281992186,-0.0024726160174093643,-0.0009500576163324288,-0.0023099284132497558,0.015324391233744572,0.0036858900852657353,3.1058259740241243
1738004796.4205108,-0.003204345703125,0.009613037109375,-0.001068115234375,0.000762939453125,12.249755859375,,,,,,,,,
1738004796.4276745,,,,,,1.4972213110643937,-0.3301372100309233,0.5955356278091147,-0.002524169181716896,-0.0011100162717830734,-0.001959599639813042,0.015252370853175316,0.0035385373975837186,3.105874054409134
1738004796.4314528,-0.00213623046875,0.01068115234375,-0.001068115234375,0.000762939453125,12.249755859375,,,,,,,,,
1738004796.4374192,,,,,,1.4971984168499155,-0.3301472778785084,0.5955178542403816,-0.002524169181716896,-0.0011100162717830734,-0.001959599639813042,0.01524822241233843,0.0035685831462047434,3.1058776929788587
1738004796.4444084,-0.003204345703125,0.011749267578125,-0.001068115234375,0.000762939453125,12.249755859375,,,,,,,,,
1738004796.4476304,,,,,,1.4971730792396696,-0.3301584202218445,0.5954981837791972,-0.002524169181716896,-0.0011100162717830734,-0.001959599639813042,0.015243631354136764,0.003601835559022204,3.1058817197317916
1738004796.4536648,-0.001068115234375,0.011749267578125,0.0,0.000762939453125,12.249755859375,,,,,,,,,
1738004796.4574423,,,,,,1.4971476431868254,-0.3301696058558153,0.5954784368936268,-0.002524169181716896,-0.0011100162717830734,-0.001959599639813042,0.015239022592715906,0.003635217183908666,3.105885761976542
1738004796.4635212,0.0,0.011749267578125,0.0,0.000762939453125,12.249755859375,,,,,,,,,
1738004796.4673016,,,,,,1.4972446991902668,-0.3301320893771838,0.5955683412130411,-0.0019917278344715552,-0.0008986259062219871,-0.0015939819993861547,0.015244036423727573,0.003129086123268911,3.106020627007619
1738004796.4732935,-0.001068115234375,0.0128173828125,0.0,0.000762939453125,12.249755859375,,,,,,,,,
1738004796.4815614,,,,,,1.4972200117237584,-0.33014322784529143,0.5955485838061588,-0.0019917278344715552,-0.0008986259062219871,-0.0015939819993861547,0.0152366160461404,0.003082947324569579,3.1060675276069416
1738004796.4833465,-0.00213623046875,0.011749267578125,0.0,0.000762939453125,12.249755859375,,,,,,,,,
1738004796.489492,,,,,,1.4972048128486537,-0.33015008525958184,0.5955364201295215,-0.0019917278344715552,-0.0008986259062219871,-0.0015939819993861547,0.015232046604063706,0.0030545420783194607,3.1060964021969366
1738004796.493075,-0.00213623046875,0.01068115234375,-0.001068115234375,0.000762939453125,12.23968505859375,,,,,,,,,
