time,rate_roll,rate_pitch,rate_yaw,current,voltage,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw
1738200022.238857,,,,,,1.403316548226995,-0.20666669703817897,0.6501103530765908,0.0011427213126752743,-0.0004973672826378416,0.0008957257561082343,-0.013977986455337592,-0.03745949524840995,-3.113458604931271
1738200022.2484689,,,,,,1.403327903448679,-0.20667163937686653,0.6501192539034292,0.0011427213126752743,-0.0004973672826378416,0.0008957257561082343,-0.013980658077528067,-0.037422674841962655,-3.11347116703574
1738200022.2516553,-0.001068115234375,0.007476806640625,-0.00213623046875,0.000762939453125,12.40966796875,,,,,,,,,
1738200022.258577,,,,,,1.4033395717760029,-0.20667671799418955,0.6501284001591249,0.0011427213126752743,-0.0004973672826378416,0.0008957257561082343,-0.01398310182339428,-0.037389000606191714,-3.1134826558348223
1738200022.2681644,-0.001068115234375,0.007476806640625,-0.001068115234375,0.000762939453125,12.40966796875,,,,,,,,,
1738200022.2689486,,,,,,1.4032094351210826,-0.2066894893181709,0.6501368781320124,0.0009312055184081281,-0.0007041375259393384,0.001388445732337859,-0.014012209733772546,-0.037472416001920666,-3.113515708157268
1738200022.2713923,-0.001068115234375,0.00640869140625,0.0,0.000762939453125,12.40966796875,,,,,,,,,
1738200022.2780783,,,,,,1.4032220744626827,-0.2066993800067657,0.6501497921320372,0.0008740985555756901,-0.0006834356592225284,0.0009724250159702074,-0.014018238049768239,-0.037408040110819364,-3.1135064695734522
1738200022.282283,-0.003204345703125,0.00640869140625,0.0,0.000762939453125,12.40966796875,,,,,,,,,
1738200022.2884858,,,,,,1.4032308110777456,-0.20670621094617964,0.6501595115200718,0.0008740985555756901,-0.0006834356592225284,0.0009724250159702074,-0.014022350956011303,-0.0373752815171345,-3.1135002987695266
1738200022.2901168,-0.00213623046875,0.00640869140625,-0.001068115234375,0.000762939453125,12.40966796875,,,,,,,,,
1738200022.2981074,,,,,,1.4032395476928086,-0.20671304188559356,0.6501692309081064,0.0008740985555756901,-0.0006834356592225284,0.0009724250159702074,-0.014026463654930583,-0.03734252289808836,-3.113494128107984
1738200022.3024263,-0.00213623046875,0.008544921875,-0.001068115234375,0.000762939453125,12.40966796875,,,,,,,,,
1738200022.3087826,,,,,,1.403295346539828,-0.2067479320343714,0.6502337116642436,0.0009149388038534232,-0.0006421799739997419,0.0009846703981246459,-0.014006200445581046,-0.03728712546211151,-3.113452620100164
1738200022.309451,-0.00213623046875,0.007476806640625,-0.001068115234375,0.000762939453125,12.40966796875,,,,,,,,,
1738200022.3225086,-0.001068115234375,0.007476806640625,-0.001068115234375,0.000762939453125,12.40966796875,,,,,,,,,
1738200022.3225296,,,,,,1.4033045782723588,-0.20675441163030905,0.6502436469885606,0.0009149388038534232,-0.0006421799739997419,0.0009846703981246459,-0.014010351704073323,-0.03725405558092379,-3.113446390274719
1738200022.3281891,,,,,,1.4033137358948466,-0.2067608392096688,0.6502535025545755,0.0009149388038534232,-0.0006421799739997419,0.0009846703981246459,-0.014014469428559644,-0.03722125115095064,-3.113440210604067
1738200022.3296328,-0.001068115234375,0.007476806640625,0.0,0.000762939453125,12.40966796875,,,,,,,,,
1738200022.3379195,,,,,,1.403322796533821,-0.20676719871795132,0.6502632537455281,0.0009149388038534232,-0.0006421799739997419,0.0009846703981246459,-0.014018543339816104,-0.03718879411023724,-3.113434096519482
1738200022.339504,-0.001068115234375,0.007476806640625,0.0,0.000762939453125,12.40966796875,,,,,,,,,
1738200022.348347,,,,,,1.403304954033232,-0.20674708827382543,0.6502486174909895,0.0010988639839944066,-0.0005883465322570204,0.001292703590206194,-0.013999291765416321,-0.037423414047574335,-3.1135224393510152
1738200022.3519359,-0.00213623046875,0.007476806640625,0.0,0.000762939453125,12.40966796875,,,,,,,,,
1738200022.3588233,,,,,,1.4033159690458077,-0.20675298585946478,0.6502615755517778,0.0010988639839944066,-0.0005883465322570204,0.001292703590206194,-0.014002279364366214,-0.03742581289846028,-3.1135371220351216
1738200022.363309,-0.00213623046875,0.007476806640625,-0.001068115234375,0.000762939453125,12.40966796875,,,,,,,,,
1738200022.3682098,,,,,,1.4033269862561113,-0.2067588846217972,0.6502745361979732,0.0010988639839944066,-0.0005883465322570204,0.001292703590206194,-0.01400466513511101,-0.03742772857143587,-3.11354884712776
1738200022.3704035,-0.003204345703125,0.007476806640625,0.0,0.000762939453125,12.40966796875,,,,,,,,,
1738200022.3788514,,,,,,1.403338675971173,-0.20676514345220734,0.6502882879787657,0.0010988639839944066,-0.0005883465322570204,0.001292703590206194,-0.014007196511995838,-0.03742976121013136,-3.113561287931128
