time,rate_roll,rate_pitch,rate_yaw,current,voltage,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw
1738726176.0684533,,,,,,1.164268392869323,-0.6532537586932716,0.6588742092675363,0.0129364632843359,-0.016162472144411345,-0.037984545530204146,-0.01588369791330969,-0.004564466637988224,-3.109258797095187
1738726176.0810075,,,,,,1.1644308748481742,-0.6534567593434055,0.6583971233756769,0.0129364632843359,-0.016162472144411345,-0.037984545530204146,-0.015887966010134053,-0.004519259390627671,-3.109277097627082
1738726176.0865471,0.01068115234375,0.041656494140625,0.048065185546875,0.000762939453125,11.259765625,,,,,,,,,
1738726176.0881803,,,,,,1.1638852527353567,-0.6527670717726567,0.6600543372492832,0.013768051718666732,-0.01610413160904523,-0.03609054091068178,-0.015898111545806254,-0.0048675977797091406,-3.1091992239869604
1738726176.0985327,0.011749267578125,0.039520263671875,0.048065185546875,0.000762939453125,11.24969482421875,,,,,,,,,
1738726176.098536,,,,,,1.1640222173138541,-0.6529272756739035,0.6596953085483036,0.013768051718666732,-0.01610413160904523,-0.03609054091068178,-0.015902624534412775,-0.005040339687781971,-3.1091986115007355
1738726176.1068287,0.011749267578125,0.04058837890625,0.048065185546875,0.000762939453125,11.24969482421875,,,,,,,,,
1738726176.10823,,,,,,1.1641599666712994,-0.653088397510652,0.6593342226864923,0.013768051718666732,-0.01610413160904523,-0.03609054091068178,-0.015907163492264773,-0.0052140713687747475,-3.109197994718237
1738726176.1169126,0.009613037109375,0.041656494140625,0.048065185546875,0.000762939453125,11.24969482421875,,,,,,,,,
1738726176.1188731,,,,,,1.1643044623740868,-0.6532574103718889,0.6589554524596347,0.013768051718666732,-0.01610413160904523,-0.03609054091068178,-0.015911924867556455,-0.005396311644826566,-3.10919734688044
1738726176.1285355,,,,,,1.1642222432385354,-0.6531156607630687,0.6592097645042676,0.013688289876208262,-0.0158010464553784,-0.036356898985071016,-0.015820867269309397,-0.005507444922087201,-3.109430489076742
1738726176.1300251,0.011749267578125,0.04058837890625,0.048065185546875,0.000762939453125,11.24969482421875,,,,,,,,,
1738726176.1393993,0.0128173828125,0.04058837890625,0.04913330078125,0.000762939453125,11.24969482421875,,,,,,,,,
1738726176.1394172,,,,,,1.16436106987446,-0.6532759149762193,0.6588410328347609,0.013688289876208262,-0.0158010464553784,-0.036356898985071016,-0.015805447257665743,-0.005647788202921717,-3.109463752937665
1738726176.1474009,0.011749267578125,0.041656494140625,0.04913330078125,0.000762939453125,11.24969482421875,,,,,,,,,
1738726176.1488204,,,,,,1.1644960227243495,-0.6534316974932228,0.6584825901676672,0.013688289876208262,-0.0158010464553784,-0.036356898985071016,-0.01579045303572445,-0.005784214885874653,-3.1094960907115436
1738726176.1607368,0.011749267578125,0.04058837890625,0.048065185546875,0.000762939453125,11.24969482421875,,,,,,,,,
1738726176.1607585,,,,,,1.1646327687402127,-0.653589549947312,0.6581193847468062,0.013688289876208262,-0.0158010464553784,-0.036356898985071016,-0.015775255067943337,-0.0059224538234715915,-3.1095288602817344
1738726176.1675577,0.011749267578125,0.041656494140625,0.04913330078125,0.000762939453125,11.259765625,,,,,,,,,
1738726176.1700475,,,,,,1.1636933951103134,-0.6525104665233357,0.6606053970106132,0.01358159406106298,-0.016590972614819767,-0.0376330922218702,-0.015893160559096852,-0.0048739021658793244,-3.109247774482011
1738726176.177841,0.011749267578125,0.042724609375,0.048065185546875,0.000762939453125,11.259765625,,,,,,,,,
1738726176.1778712,,,,,,1.1638293332852705,-0.6526765255682374,0.6602287273905645,0.01358159406106298,-0.016590972614819767,-0.0376330922218702,-0.01590194919209115,-0.004838779013261817,-3.1091807986939157
1738726176.1864648,0.011749267578125,0.042724609375,0.048065185546875,0.000762939453125,11.259765625,,,,,,,,,
