__time,/telemetry100/accelerometer[0],/telemetry100/accelerometer[1],/telemetry100/accelerometer[2],/telemetry100/attitudeYPR[0],/telemetry100/attitudeYPR[1],/telemetry100/attitudeYPR[2],/telemetry100/attitude[0],/telemetry100/attitude[1],/telemetry100/attitude[2],/telemetry100/batteryVoltage,/telemetry100/current,/telemetry100/customPacket1[0],/telemetry100/customPacket1[10],/telemetry100/customPacket1[11],/telemetry100/customPacket1[12],/telemetry100/customPacket1[13],/telemetry100/customPacket1[1],/telemetry100/customPacket1[2],/telemetry100/customPacket1[3],/telemetry100/customPacket1[4],/telemetry100/customPacket1[5],/telemetry100/customPacket1[6],/telemetry100/customPacket1[7],/telemetry100/customPacket1[8],/telemetry100/customPacket1[9],/telemetry100/customPacket2[0],/telemetry100/customPacket2[10],/telemetry100/customPacket2[11],/telemetry100/customPacket2[12],/telemetry100/customPacket2[13],/telemetry100/customPacket2[1],/telemetry100/customPacket2[2],/telemetry100/customPacket2[3],/telemetry100/customPacket2[4],/telemetry100/customPacket2[5],/telemetry100/customPacket2[6],/telemetry100/customPacket2[7],/telemetry100/customPacket2[8],/telemetry100/customPacket2[9],/telemetry100/debugVals[0],/telemetry100/debugVals[1],/telemetry100/debugVals[2],/telemetry100/debugVals[3],/telemetry100/debugVals[4],/telemetry100/debugVals[5],/telemetry100/esc_rpm[0],/telemetry100/esc_rpm[1],/telemetry100/esc_rpm[2],/telemetry100/esc_rpm[3],/telemetry100/esp_debug_vals[0],/telemetry100/esp_debug_vals[1],/telemetry100/esp_debug_vals[2],/telemetry100/esp_debug_vals[3],/telemetry100/esp_debug_vals[4],/telemetry100/esp_debug_vals[5],/telemetry100/esp_debug_vals[6],/telemetry100/esp_debug_vals[7],/telemetry100/header/seq,/telemetry100/header/stamp,/telemetry100/motorForces[0],/telemetry100/motorForces[1],/telemetry100/motorForces[2],/telemetry100/motorForces[3],/telemetry100/packetNumber,/telemetry100/panicReason,/telemetry100/position[0],/telemetry100/position[1],/telemetry100/position[2],/telemetry100/rateGyro[0],/telemetry100/rateGyro[1],/telemetry100/rateGyro[2],/telemetry100/seqNum,/telemetry100/status_bits[0],/telemetry100/status_bits[1],/telemetry100/status_bits[2],/telemetry100/status_bits[3],/telemetry100/status_bits[4],/telemetry100/status_bits[5],/telemetry100/status_bits[6],/telemetry100/status_bits[7],/telemetry100/temperature,/telemetry100/type,/telemetry100/vehicleID,/telemetry100/velocity[0],/telemetry100/velocity[1],/telemetry100/velocity[2],/telemetry100/voltage,/telemetry100/warnings
1718298470.925344,-0.004577637,-0.480651855,11.146545410,-0.960065961,-0.000588134,0.027419109,0.012023926,-0.006591797,-0.461761475,11.659851074,9.698486328,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5814.000000000,4971.000000000,5671.000000000,4700.000000000,0.022888184,1.335144043,1.953125000,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96841.000000000,1718298470.924072504,2.396240234,2.185363770,2.287750244,2.116851807,0.000000000,0.000000000,0.717163086,0.167846680,0.488281250,0.136718750,0.159149170,0.272369385,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,-0.000915527,0.086059570,0.270996094,11.659851074,10.000000000
1718298470.935386,0.191345215,1.172790527,11.953125000,-0.962809741,0.000499262,0.028111119,0.012573242,-0.006286621,-0.462982178,11.649780273,9.903717041,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5800.000000000,5042.000000000,5642.000000000,4714.000000000,0.022888184,1.335144043,1.953125000,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96842.000000000,1718298470.934141159,2.417907715,2.140655518,2.366485596,2.058715820,0.000000000,0.000000000,0.717163086,0.167846680,0.488281250,0.107879639,0.146331787,0.302276611,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,-0.007324219,0.083312988,0.276489258,11.649780273,10.000000000
1718298470.945266,0.327758789,2.276000977,11.568603516,-0.965209961,0.001269408,0.028069237,0.012725830,-0.005950928,-0.464050293,11.639709473,9.317779541,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5757.000000000,5042.000000000,5642.000000000,4685.000000000,0.022888184,1.335144043,1.953125000,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96843.000000000,1718298470.944444180,2.367706299,2.172393799,2.366333008,2.083740234,0.000000000,0.000000000,0.717163086,0.167846680,0.488281250,0.050201416,0.098266602,0.308685303,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,-0.010986328,0.083312988,0.277404785,11.639709473,10.000000000
1718298470.954237,0.108947754,2.221069336,10.288696289,-0.967677951,0.001745414,0.026939282,0.012329102,-0.005493164,-0.465148926,11.639709473,10.489654541,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5757.000000000,5042.000000000,5642.000000000,4685.000000000,0.022888184,1.335144043,1.953125000,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96844.000000000,1718298470.953314781,2.238159180,2.264404297,2.298583984,2.186126709,0.000000000,0.000000000,0.717163086,0.167846680,0.488281250,0.011749268,0.051269531,0.332183838,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,-0.010070801,0.086975098,0.283813477,11.639709473,10.000000000
1718298470.975574,-1.152648926,-1.433715820,8.191223145,-0.971724212,0.001645844,0.022461165,0.010314941,-0.004516602,-0.466949463,11.649780273,9.698486328,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5771.000000000,5014.000000000,5614.000000000,4700.000000000,0.045776367,1.335144043,1.953125000,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96845.000000000,1718298470.974397182,2.166900635,2.203979492,2.389526367,2.230529785,0.000000000,0.000000000,0.701904297,0.167846680,0.488281250,-0.242462158,-0.005340576,0.355682373,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,-0.018310547,0.081481934,0.290222168,11.649780273,10.000000000
1718298470.986116,-1.030883789,-1.492309570,8.714904785,-0.973440468,0.001272121,0.019629138,0.008972168,-0.004028320,-0.467712402,11.639709473,10.284423828,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5685.000000000,5028.000000000,5685.000000000,4742.000000000,0.045776367,1.335144043,1.953125000,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96846.000000000,1718298470.985112667,2.227630615,2.125396729,2.490692139,2.140502930,0.000000000,0.000000000,0.701904297,0.167846680,0.503540039,-0.357818604,-0.017089844,0.355682373,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,-0.020141602,0.082397461,0.293884277,11.639709473,10.000000000
1718298470.994543,-0.279235840,-0.759887695,10.174255371,-0.975295007,0.000999283,0.016604107,0.007568359,-0.003448486,-0.468536377,11.639709473,9.757232666,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5642.000000000,5085.000000000,5728.000000000,4771.000000000,0.045776367,1.335144043,1.953125000,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96847.000000000,1718298470.993824720,2.187347412,2.174224854,2.447662354,2.191009521,0.000000000,0.000000000,0.701904297,0.167846680,0.503540039,-0.363159180,-0.022430420,0.374908447,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,-0.022888184,0.081481934,0.293884277,11.639709473,10.000000000
1718298471.015364,0.332336426,1.444702148,11.325988770,-0.977903903,0.000356397,0.009766027,0.004394531,-0.002136230,-0.469696045,11.639709473,10.313415527,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5642.000000000,5085.000000000,5728.000000000,4757.000000000,0.045776367,1.335144043,1.953125000,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96848.000000000,1718298471.014451265,2.081298828,2.244567871,2.378845215,2.304229736,0.000000000,0.000000000,0.701904297,0.167846680,0.503540039,-0.339660645,0.002136230,0.422973633,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,-0.016479492,0.077819824,0.297546387,11.639709473,10.000000000
1718298471.025293,0.261840820,0.726013184,10.274963379,-0.979557455,0.000311165,0.006681623,0.003021240,-0.001434326,-0.470428467,11.639709473,9.375762939,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5614.000000000,5028.000000000,5742.000000000,4757.000000000,0.045776367,1.335144043,1.953125000,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96849.000000000,1718298471.024159431,2.124938965,2.207641602,2.405090332,2.291107178,0.000000000,0.000000000,0.701904297,0.167846680,0.503540039,-0.311889648,0.001068115,0.437927246,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,-0.018310547,0.079650879,0.296630859,11.639709473,10.000000000
1718298471.034918,0.265502930,-1.014404297,8.332214355,-0.981144845,0.000515841,0.003945430,0.001861572,-0.000701904,-0.471130371,11.629943848,10.196685791,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5600.000000000,4985.000000000,5814.000000000,4785.000000000,0.045776367,1.335144043,1.953125000,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96850.000000000,1718298471.034302473,2.222900391,2.132415771,2.474060059,2.210540771,0.000000000,0.000000000,0.701904297,0.183105469,0.503540039,-0.308685303,0.001068115,0.413360596,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,-0.021057129,0.080566406,0.294799805,11.629943848,10.000000000
