12t/telemetry100/attitudeYPR[0],12t/telemetry100/attitudeYPR[1],12t/telemetry100/attitudeYPR[2],12t/telemetry100/esc_rpm[0],12t/telemetry100/esc_rpm[1],12t/telemetry100/esc_rpm[2],12t/telemetry100/esc_rpm[3],12t/telemetry100/motorForces[0],12t/telemetry100/motorForces[1],12t/telemetry100/motorForces[2],12t/telemetry100/motorForces[3],12t/telemetry100/position[0],12t/telemetry100/position[1],12t/telemetry100/position[2],energy
-1.5763411726691015,0.27722477563374764,0.6370366035575393,-0.3739705799660801,-0.4095454512799984,0.06353687655024995,0.5631180379175239,-0.520953266564809,-0.09005765233276815,0.40162926273360183,0.5757664776243533,-0.8272590440297046,0.03377543174141579,-3.4562067709610393,0.3092662147603892
-1.5836843643830296,0.27012071885465433,0.6630430557665676,-0.3739705799660801,-0.18796966033643148,0.16713551218937547,0.3540424917433543,-0.1759189506484672,-0.2569357834381595,0.7871309389394545,0.3954446318670457,-0.8272590440297046,0.03377543174141579,-3.4470940261100855,0.9960754316292105
-1.5712503464437964,0.2629266029059937,0.6891026107502685,-0.6291080383951888,-0.11582870514550268,0.16713551218937547,0.5631180379175239,0.1213563818799108,-0.42809284409797055,1.1194225219003588,0.14719332344515873,-0.8272590440297046,0.03377543174141579,-3.4470940261100855,-0.22784295982582792
-1.529535093708484,0.2537228715822476,0.7141602591473842,-0.9673135065454026,-0.11582870514550268,0.48533132165240384,0.4934261891928007,0.1457232105301538,-0.40027982068916296,1.1215943638933532,0.10643564503698791,-0.8272590440297046,0.04575268008681615,-3.4379812812591335,1.3674235453518628
-1.3743155748802456,0.24470816106089158,0.7723460273028908,-0.9673135065454026,-0.11582870514550268,0.16713551218937547,0.7074797245615935,-0.4926877486520877,0.2829221074248796,-0.2358059067425174,0.6665449415141883,-0.8269584848851935,0.04575268008681615,-3.4197557915572268,1.0113132731027834
-1.1790522302930186,0.245642456883507,0.8220266003378892,-0.5401065994082904,-0.04368774995457392,0.5889299572915294,0.7771715732863167,-0.5170545773023307,0.22373029065230907,-0.36394449181230304,0.8542772753585555,-0.8269584848851935,0.04575268008681615,-3.4106430467062743,1.3995455809189787
-0.997403957280712,0.2453094993128272,0.8452222620826625,-0.45703858968718525,0.033606130607135486,0.3817326860132783,0.42373434046807745,-0.5492187908651464,-0.07936033312044793,0.15295353245282853,0.8104318959415923,-0.8266579257406824,0.05772992843221651,-3.392417557004368,0.7566630108058763
-0.9178924098352669,0.2436735968218563,0.8480808758581122,-0.45703858968718525,0.033606130607135486,0.3817326860132783,0.42373434046807745,-0.6096485287282994,-0.11216543633568342,0.17792969402221082,0.8363685981756385,-0.8266579257406824,0.05772992843221651,-3.392417557004368,-1.6597457265030173
-0.8586861540137938,0.24027865471054535,0.8498036449073775,-0.5401065994082904,-0.11582870514550268,-0.4692561067366813,0.42373434046807745,-0.638888726941159,-0.10574704667778297,0.29086539937440353,0.7548532413592969,-0.8266579257406824,0.05772992843221651,-3.3833048121534155,0.592605282339446
-0.7904702750898411,0.23718718586500429,0.8439216035997289,-0.20190113125807654,-0.11582870514550268,0.3817326860132783,0.6377878758368702,-1.0248593216330302,0.13387283544171502,0.021557184393549592,0.9209716560007744,-0.8266579257406824,0.05772992843221651,-3.374192067302462,0.8009366517471561
