/telemetry100/attitudeYPR[0],/telemetry100/attitudeYPR[1],/telemetry100/attitudeYPR[2],/telemetry100/esc_rpm[0],/telemetry100/esc_rpm[1],/telemetry100/esc_rpm[2],/telemetry100/esc_rpm[3],/telemetry100/motorForces[0],/telemetry100/motorForces[1],/telemetry100/motorForces[2],/telemetry100/motorForces[3],/telemetry100/position[0],/telemetry100/position[1],/telemetry100/position[2],energy
0.08831249664409306,0.19483187835247148,-0.18836983078499184,-0.10671361820979326,0.11834845757696293,-0.17334290788126766,0.2947668232303959,-0.12547487307836164,0.23701415986676694,-0.3118634241036046,0.4043350042454045,-1.2332533810772108,-0.5912786032688648,-3.299662827579903,0.14794700143960499
0.09434984877522212,0.19986613067065867,-0.16271651405735532,0.0013540204080601836,0.11834845757696293,0.06445769635014661,0.2947668232303959,-0.10332817122314744,0.22542638236190338,-0.3524174358947511,0.42218926951942765,-1.2332533810772108,-0.5912786032688648,-3.299662827579903,-0.3510111935834963
0.10246933618209134,0.2064471416248242,-0.14113438666315636,0.0013540204080601836,0.11834845757696293,0.06445769635014661,0.2947668232303959,-0.3164500641263559,0.39356741285337943,-0.6185086811767092,0.644343168249456,-1.2332533810772108,-0.5912786032688648,-3.293604901286554,-0.028051014187622635
0.11061903670784479,0.2121064934863275,-0.12910101168482285,-0.053627760643128415,0.22577376136829289,0.06445769635014661,0.2947668232303959,-0.38545790729497764,0.3573851645692715,-0.5946743043328848,0.7394683545706812,-1.233015276043963,-0.5912786032688648,-3.293604901286554,-0.3021087058737448
0.11480717792958886,0.21965094874799673,-0.1251150977061743,-0.053627760643128415,0.25215892370300547,-0.3088892522931738,0.327346997716851,-0.3225484317306734,0.1776563565729319,-0.3684255987506455,0.7166383105441361,-1.233015276043963,-0.5912786032688648,-3.287546974993206,-0.04130436624387849
0.12230584669680111,0.2392676208968298,-0.13159970057084164,-0.053627760643128415,0.3068139028249102,-0.2423050831083778,0.3599271722033061,-0.23973902076972214,-0.061903228706855384,-0.14858016064212268,0.7189798533736644,-1.232777171010715,-0.5912786032688648,-3.281489048699857,-0.0805939518414364
0.12557515656318172,0.25069308648529,-0.1420237606791214,-0.10671361820979326,0.3068139028249102,-0.2423050831083778,0.42741467649667747,-0.19319884849723803,-0.18274720429931327,0.02786537031546774,0.6744905357762427,-1.232777171010715,-0.5912786032688648,-3.281489048699857,0.28194176917035463
0.1288069059546139,0.26158966116992843,-0.15806465247969187,-0.24322010909550287,0.27854408603771813,-0.37785142752028394,0.6275500340563304,-0.24294868804059883,-0.21987539281349708,0.09438817988743882,0.7025890516487743,-1.2325390659774669,-0.5912786032688648,-3.281489048699857,0.2883805891369994
0.1434034007362154,0.2980661435882939,-0.2075640081108824,-0.29630596666216774,0.22577376136829289,-0.17334290788126766,0.560062529762959,-0.29430336227114173,-0.10896379816089827,-0.0813458766473659,0.73566334819202,-1.2320628559109708,-0.5875511042991385,-3.2693731961131602,0.2715398383375015
0.16590803935753323,0.3391715040028695,-0.242628009315606,-0.29630596666216774,-0.07011698767098437,-0.20901299851597982,0.5926427042494141,-0.20346978418474165,-0.04960599331723321,-0.21190133997427238,0.7508833775430495,-1.2315866458444749,-0.5875511042991385,-3.263315269422799,0.1934133076635803
0.17104127131931973,0.35347968964972437,-0.25039445786594516,-0.29630596666216774,0.06369347845505821,-0.20901299851597982,0.5926427042494141,-0.14954737655819475,-0.07609234455662937,-0.183086644502305,0.7344925758181593,-1.2315866458444749,-0.5875511042991385,-3.263315269422799,0.09569892862436298
0.19609104396568341,0.4178646111523173,-0.23947522253058248,-0.24322010909550287,0.06369347845505821,-0.41114351211268196,0.7276177128361568,-0.20924718485162233,-0.04203846527730861,-0.28838478447117366,0.7810307450698369,-1.2308723307447307,-0.5838236053294121,-3.2451414905427534,0.1934133076635803
0.1983968452801831,0.42560186861307103,-0.22642262557646825,-0.24322010909550287,0.06369347845505821,-0.41114351211268196,0.7276177128361568,-0.13863450909930605,-0.04251143616726123,-0.2602815657533489,0.6598558906939509,-1.2308723307447307,-0.5838236053294121,-3.2451414905427534,-0.09347539281134956
0.200761063017562,0.4311486634232344,-0.20869408897148195,-0.16169539926098186,-0.07011698767098437,-0.14005082328886967,0.6601302085427855,-0.10493300380684198,0.014481515776470045,-0.3097290008352465,0.6282450596180305,-1.2306342257114828,-0.5838236053294121,-3.2390835642494045,-0.08688681982295897
0.20121028959271955,0.4371719465430695,-0.18591707218591833,-0.16169539926098186,-0.12477196679288907,-0.20901299851597982,0.7276177128361568,0.08796798676228366,-0.05599109568210594,-0.16352111186383797,0.41399386865698296,-1.2306342257114828,-0.5838236053294121,-3.2390835642494045,0.07298118677429039
0.1997199789057994,0.44232357810601874,-0.15856509218768342,-0.1332565469931257,-0.12477196679288907,-0.17334290788126766,0.6275500340563304,0.25230294093444083,-0.1321393547204547,-0.042926283461860656,0.23135350877185515,-1.2303961206782348,-0.5838236053294121,-3.233025637956056,-0.07384728155691832
0.20021462400263748,0.4448582983211568,-0.13102296283340006,-0.2147812568276467,-0.04373182533627175,-0.17334290788126766,0.7276177128361568,0.3123237161653043,-0.10588948892603521,-0.0411475997362538,0.13066715751117816,-1.2303961206782348,-0.5838236053294121,-3.2269677116627076,0.35959123784304103
0.19763240724552694,0.443076353506659,-0.10093732261792289,-0.2147812568276467,-0.04373182533627175,-0.17334290788126766,0.7276177128361568,0.3075092142072455,-0.018862908717752157,-0.08952782551533028,0.08998284629241772,-1.2301580156449867,-0.5838236053294121,-3.2269677116627076,-0.11617737232093239
0.19701552586618182,0.4405240231971392,-0.07191913441209498,0.0013540204080601836,-0.04373182533627175,-0.17334290788126766,0.7276177128361568,0.14156942745139378,0.12562959587404482,-0.28625036353417344,0.2535981685296617,-1.2301580156449867,-0.5800961063596858,-3.2269677116627076,0.482892906333396
0.1973078880367538,0.43585457889972423,-0.04444745674267357,0.027896949191392607,0.03730831612034559,-0.3088892522931738,0.4949021807900488,-0.059997666221540936,0.26326402566118645,-0.49186632251240875,0.4482389356558963,-1.2299199106117387,-0.5800961063596858,-3.220909785369359,0.4084521300137182
0.1953953514845177,0.42923678669196225,-0.024204751830610705,0.027896949191392607,0.03730831612034559,-0.2755971677007758,0.3948345020102223,-0.15917637837082568,0.2710680391460877,-0.4545139432924405,0.5108752135389987,-1.2299199106117387,-0.5800961063596858,-3.220909785369359,0.2618694535016883
0.18099524197566053,0.41157180911986446,-0.0049478348225927915,0.0828787302425812,0.09007864078977083,-0.2755971677007758,0.3948345020102223,-0.10204430347340211,0.08353521611501681,-0.1272359442780488,0.43067736347533764,-1.2296818055784906,-0.5800961063596858,-3.2148518590760107,-0.07048640685723398
0.17058860170062526,0.40124878676238274,-0.00483890624744046,0.0013540204080601836,0.09007864078977083,-0.41114351211268196,0.3948345020102223,-0.11006847059885,-0.011768350017950149,0.018971944693358698,0.4186769543160395,-1.2294437005296384,-0.5800961063596858,-3.2148518590760107,0.21646142436113622
0.15906822744780924,0.38971114904267834,-0.010865924125899075,-0.10671361820979326,0.010923153785632966,-0.41114351211268196,0.4599948509831326,-0.08374920066044966,-0.12457182668053011,0.24913375726956302,0.35077220650514285,-1.2294437005296384,-0.5800961063596858,-3.208793932782662,0.2814647071691191
0.1494539978769313,0.3762089860763795,-0.02353135083494086,-0.053627760643128415,0.11834845757696293,-0.2423050831083778,0.22727931893702452,-0.07989760161818699,-0.192443099794195,0.40352359510893593,0.31272213120937603,-1.2292055954963903,-0.5800961063596858,-3.208793932782662,0.03690576231993356
0.14182740933429247,0.36170591324658796,-0.03950867171955632,-0.053627760643128415,-0.04373182533627175,-0.17334290788126766,0.3599271722033061,-0.18549564830922602,-0.14183525176516715,0.37221874381993286,0.36365069302664405,-1.2292055954963903,-0.5800961063596858,-3.208793932782662,-0.002030261019126005
0.13523356911380127,0.34707672562430525,-0.05660028925797669,-0.053627760643128415,-0.04373182533627175,-0.17334290788126766,0.3599271722033061,-0.2676631253953046,-0.076565315446582,0.31067625054474796,0.39233459508610635,-1.2289674904631425,-0.5763686073899592,-3.2027360064893133,0.39852726118210063
0.1297014383185092,0.33258806591365564,-0.07199754746983986,0.0013540204080601836,-0.04373182533627175,0.06445769635014661,0.4599948509831326,-0.3132403968554792,-0.005619733098054076,0.18865847329719923,0.43887276433778316,-1.2289674904631425,-0.5763686073899592,-3.2027360064893133,0.20308369249939429
0.12321904398092258,0.3188610989191984,-0.0863144880195875,0.0013540204080601836,0.11834845757696293,0.06445769635014661,0.4599948509831326,-0.35432413539851854,0.062488027010417474,0.07090954258636574,0.48628901095166305,-1.2289674904631425,-0.5763686073899592,-3.196678080195965,-0.2855252292073715
0.11474138120285951,0.3046045567185268,-0.0994605156559334,-0.1332565469931257,-0.04373182533627175,-0.03779656346936153,0.2947668232303959,-0.3308935657935581,0.06910961482026687,0.08051444029990154,0.45145855776581983,-1.2287293854298944,-0.5763686073899592,-3.196678080195965,-0.09975204536047956
0.07137166811338518,0.2644942789048828,-0.1396243672917852,-0.2697630378788353,0.09007864078977083,0.1310418655349426,0.42741467649667747,-0.259959923103805,-0.09643007887612946,0.1993305826449141,0.46170280836432825,-1.2284912803966463,-0.5726411084202329,-3.184562227609268,-0.13894255269534198
0.01924519155875561,0.23281964260465454,-0.13335623618770967,-0.18823832804431428,0.010923153785632966,0.06445769635014661,0.3948345020102223,-0.11969747241148095,-0.06828833107172812,0.2619402875542781,0.2538908616231271,-1.2280150703301502,-0.5726411084202329,-3.1663884483322096,-0.40284226721615624
-0.013388683461434972,0.2188472355880154,-0.11872109932872454,-0.16169539926098186,-0.07011698767098437,0.23329612535445074,0.4949021807900488,0.15248229491028248,-0.19315255612912427,0.4899676768621243,0.021200019201125745,-1.2277769652969024,-0.5689136094505065,-3.1663884483322096,0.027235377484118778
-0.025726030992156666,0.2096032511812441,-0.11405871802517513,-0.16169539926098186,-0.07011698767098437,0.23329612535445074,0.4949021807900488,0.035971380760354735,-0.13899742797528006,0.4430103975972613,0.12627676494558615,-1.2275388602636543,-0.5689136094505065,-3.160330522038861,0.35959123784304103
-0.0340993481349912,0.19656628553514086,-0.11420463650565939,-0.16169539926098186,-0.12477196679288907,0.26658820994684873,0.3948345020102223,-0.1800392145797812,-0.03849118515249294,0.35798926468964537,0.250378546419739,-1.2275388602636543,-0.5689136094505065,-3.160330522038861,0.25488053671027744
-0.04394335555875352,0.16496942447870924,-0.1101177830325357,0.0013540204080601836,-0.09838680445817646,0.40451256040106903,0.327346997716851,-0.45414478142267595,0.1488051524336013,0.14561430335765913,0.43975084169998624,-1.2273007552304063,-0.5689136094505065,-3.1542725957455127,0.030299871098737583
-0.0424213820504076,0.14578651450891678,-0.10528493414279112,-0.16169539926098186,-0.12477196679288907,0.40451256040106903,0.2621866487439407,-0.6075668681359444,0.27627071583590784,0.010434258614000932,0.5164363784784506,-1.2273007552304063,-0.5689136094505065,-3.1542725957455127,0.09569152332222676
-0.04598181854542085,0.12518404061035038,-0.10202717176126251,-0.053627760643128415,0.11834845757696293,0.26658820994684873,0.2947668232303959,-0.5401638596545049,0.19231844331265782,0.22672232927131006,0.39438344482216925,-1.2273007552304063,-0.5689136094505065,-3.1482146694521638,0.1871708718631628
-0.047515093144036236,0.10515530080676369,-0.09938234273240541,-0.053627760643128415,0.11834845757696293,0.26658820994684873,0.2947668232303959,-0.3844950064826682,0.06792718759538496,0.3999662253263643,0.22725580929972852,-1.2270626501971582,-0.5651861104807799,-3.1482146694521638,-0.06727488461118046
-0.0490159471221698,0.08713361992035476,-0.09632100090435858,-0.053627760643128415,0.06369347845505821,0.16671195616965476,0.2621866487439407,-0.288525961604261,0.028670633176073372,0.45866282324176333,0.14178948739008185,-1.2270626501971582,-0.5651861104807799,-3.1421567431588153,-0.2463347218725091
-0.04844250739740324,0.07092822727476679,-0.09453692373999999,-0.24322010909550287,0.22577376136829289,0.3355503851739589,0.3948345020102223,-0.20603751758074568,-0.0224101872927378,0.5234069490881276,0.0653966437050829,-1.2270626501971582,-0.5651861104807799,-3.1421567431588153,0.33999598417560944
-0.045853684609391585,0.056228257123760735,-0.09061344465774193,-0.24322010909550287,0.22577376136829289,0.3355503851739589,0.3948345020102223,-0.07829276693100486,-0.09382874053121903,0.6023805540647782,-0.017435442281570956,-1.2268245451639102,-0.5651861104807799,-3.136098816865467,0.2715398383375015
-0.03529263453975651,0.03819173542921464,-0.08648651647819246,-0.24322010909550287,0.06369347845505821,0.5400589048129751,0.09463146567074293,-0.2994388290631497,0.06106911589038964,0.24593212469838371,0.3165271375880373,-1.2268245451639102,-0.5614586115110536,-3.130040890572118,-0.2982158398383132
-0.027299798418589063,0.034037036222101656,-0.0879193049910403,-0.16169539926098186,-0.04373182533627175,0.5400589048129751,0.09463146567074293,-0.43584967860972446,0.10150809753458244,0.1178668195198698,0.47253244514976656,-1.2268245451639102,-0.5614586115110536,-3.130040890572118,-0.031295899522371586
-0.01218559509061975,0.027949663906319755,-0.09491112673736056,-0.2147812568276467,0.14473361991167555,0.20000404076205275,0.1946991444505694,-0.609171700719639,0.1414741082888233,0.03498010988061098,0.5913657566961243,-1.2265864401306623,-0.5614586115110536,-3.1239829642787695,-0.09008166052466558
-0.007100714003382802,0.026150975067655673,-0.09933496240422743,-0.2147812568276467,0.03730831612034559,0.3022583005815609,0.2947668232303959,-0.4900930531737072,0.06532585080030456,0.16126672900216013,0.49448441181410857,-1.2265864401306623,-0.5614586115110536,-3.117925037985421,-0.27956008365142115
-0.0009877631794744746,0.024993905259751526,-0.10381288368548229,-0.4043736052800212,0.09007864078977083,0.20000404076205275,0.4949021807900488,-0.38545790729497764,-0.020991276172709274,0.29715824583724615,0.3697972441530258,-1.2265864401306623,-0.5614586115110536,-3.117925037985421,-0.3343861213780483
0.0071987564960634375,0.024247021275021617,-0.11059726641213824,-0.45935538633120976,0.22577376136829289,0.20000404076205275,0.2947668232303959,-0.17875534683003588,-0.14207173721014313,0.4597300348759424,0.1865714980809681,-1.2265864401306623,-0.5614586115110536,-3.1118671116920726,0.21300856133101112
0.011286983559667564,0.022408268669722148,-0.11557885074144977,-0.18823832804431428,0.22577376136829289,0.20000404076205275,0.2947668232303959,-0.1373506413495598,-0.15720679483982236,0.498505362941482,0.1587656733837097,-1.2265864401306623,-0.5577311125413272,-3.1118671116920726,-0.11934729902791116
0.01731450077696122,0.019528264436447715,-0.11766670692610134,-0.24322010909550287,0.03730831612034559,0.3022583005815609,0.327346997716851,-0.20700041628956756,-0.10707191615091712,0.4323382882495464,0.20588922882231644,-1.2263483350974143,-0.5577311125413272,-3.105809185398724,0.2226789461668251
0.024358308897773934,0.017345051114327787,-0.11924703020743177,-0.24322010909550287,-0.07011698767098437,0.16671195616965476,0.22727931893702452,-0.332819367418177,-0.024775040192671575,0.2679878154852433,0.34374757609836576,-1.2263483350974143,-0.5577311125413272,-3.105809185398724,0.1312414101447847
0.02931601153474825,0.013341058816936209,-0.1195499872298284,-0.24322010909550287,-0.07011698767098437,0.16671195616965476,0.22727931893702452,-0.43007227794284286,0.03245439719603567,0.20146500358191433,0.39145651580571106,-1.2263483350974143,-0.5577311125413272,-3.0997512591053753,0.2519445846700707
0.03311874604096127,0.004960043880446052,-0.117828714399117,-0.18823832804431428,-0.09838680445817646,0.3022583005815609,0.2621866487439407,-0.2971920626045816,-0.1054165180360819,0.40565801837729404,0.21437732277822732,-1.2263483350974143,-0.5577311125413272,-3.093693332812027,0.12157925775853262
0.02965403933538844,-0.0008416428786955254,-0.10380111710885483,-0.29630596666216774,-0.017346663001559126,0.3022583005815609,0.2947668232303959,-0.16687957855883773,-0.1415987663201905,0.5116676304375904,0.06188433041988619,-1.2263483350974143,-0.5577311125413272,-3.0876354065186784,-0.0412207683539884
0.027790364348369775,-0.003861020263315716,-0.06791931112072984,-0.29630596666216774,-0.07011698767098437,0.23329612535445074,0.3599271722033061,-0.046517063263159714,-0.032342568232596174,0.25375833635495576,0.025005025579786993,-1.2263483350974143,-0.5577311125413272,-3.0815774802253295,-0.17446485322376165
0.028266838741757488,-0.0018769389374108515,-0.04090729652208638,-0.3778306764966888,-0.07011698767098437,0.3022583005815609,0.09463146567074293,-0.018913927678501644,0.03813004322597912,0.11288650322308365,0.040810443035939475,-1.2263483350974143,-0.5540036135716009,-3.0815774802253295,0.25488053671027744
0.02873619641357572,0.0009213339288603583,-0.012256569083683394,-0.29630596666216774,-0.1511571291276017,0.5733509894053732,0.09463146567074293,-0.10878460495259225,0.10079864119965384,0.01754899817914521,0.12832561468164988,-1.2263483350974143,-0.5540036135716009,-3.075519553931981,0.3328740483231984
0.028370179469542303,0.008283454679605232,0.01606564551008737,-0.29630596666216774,-0.12477196679288907,0.5733509894053732,0.1946991444505694,-0.060639597992926016,0.06201505612046485,-0.0404361253134681,0.16988800326261339,-1.2263483350974143,-0.5540036135716009,-3.075519553931981,-0.024878632148662497
0.0270114457621879,0.018107845129683095,0.049307545220801476,-0.29630596666216774,-0.12477196679288907,0.5733509894053732,0.1946991444505694,0.07352448509508056,-0.04156549438735599,0.02466373774428845,0.08471437444643126,-1.2263483350974143,-0.5540036135716009,-3.0694616272416204,-0.34703513647404477
0.022688548099620915,0.030321637766518517,0.08635511047259657,-0.29630596666216774,-0.09838680445817646,0.1310418655349426,0.22727931893702452,0.2144288696622782,-0.12811910525551576,0.1285389288675857,-0.022996607221022806,-1.2263483350974143,-0.5540036135716009,-3.0694616272416204,0.3008054768407479
0.01947276191004196,0.056785664191344634,0.1551735316943215,-0.16169539926098186,0.03730831612034559,0.1310418655349426,0.2621866487439407,0.27830124393540434,-0.18298368974428925,0.17265031044130383,-0.052558588560879554,-1.2263483350974143,-0.5540036135716009,-3.063403700948272,0.004362092362329924
0.0175459754407753,0.07026769369818944,0.18532228102918272,0.056335801459248776,0.010923153785632966,0.1310418655349426,0.16211896996411426,0.23753847232980185,-0.1054165180360819,0.055612851821899165,-0.03470432136866418,-1.2265864401306623,-0.5502761146018743,-3.0573457746549235,0.020645951162865644
0.0220628202399925,0.09884704850935536,0.24376204598148227,0.0013540204080601836,-0.04373182533627175,0.23329612535445074,0.09463146567074293,-0.0006188248655492051,0.1873522520678136,-0.401153398885221,0.2404269889146951,-1.2265864401306623,-0.5502761146018743,-3.0512878483615746,0.020645951162865644
0.02450853432367378,0.11265356565693972,0.26481278406150555,0.0013540204080601836,-0.2058121082495064,0.20000404076205275,-0.03801638759553865,0.01960207746853364,0.1355619768139039,-0.3492158033235729,0.25974471965604345,-1.2265864401306623,-0.5502761146018743,-3.0512878483615746,0.06942365225952206
0.025032881848727276,0.12589674155213032,0.2796884430464968,0.0828787302425812,-0.12477196679288907,0.06445769635014661,0.16211896996411426,0.13194042563876282,-0.02713989309260535,-0.12901462800365668,0.18481534143836972,-1.2268245451639102,-0.5502761146018743,-3.045229922068226,0.12785527329205043
0.02267724700935145,0.13995888841220985,0.2888554467090326,0.0828787302425812,-0.12477196679288907,0.06445769635014661,0.16211896996411426,0.24620457333012336,-0.1929160706841483,0.08300459844829514,0.09612939741879949,-1.2268245451639102,-0.5502761146018743,-3.045229922068226,-0.43210790571940144
0.012191317889612781,0.1517683866417813,0.2931219205763875,0.027896949191392607,-0.12477196679288907,-0.3445593429278859,0.16211896996411426,0.3668880555632372,-0.4100095541894777,0.451548083676619,-0.05958321704946438,-1.2268245451639102,-0.5502761146018743,-3.0391719957748777,-0.06081602202142
0.0007546474846962598,0.16265854599149013,0.2878290945941966,-0.053627760643128415,-0.04373182533627175,-0.3445593429278859,0.12721164015719807,0.34795101887541213,-0.47859028363807254,0.5749888097697402,-0.05490013139040783,-1.2268245451639102,-0.546548615632148,-3.0391719957748777,0.020645951162865644
-0.007649854736680745,0.17308219287734272,0.27859176854983886,0.056335801459248776,0.010923153785632966,-0.2755971677007758,0.02947111669783268,0.21025630157909206,-0.40031365714476597,0.439808765026083,0.05573777929350442,-1.2270626501971582,-0.546548615632148,-3.033114069481529,0.09863946277578664
-0.012051563501068296,0.18214208924830894,0.2632120493717398,0.056335801459248776,-0.17754229146231432,-0.004504478876963531,0.12721164015719807,0.03757621334404928,-0.2780507704322802,0.26229602476567143,0.1933034353942806,-1.2270626501971582,-0.546548615632148,-3.033114069481529,0.13776324393657113
-0.014563304945973644,0.18909078443174007,0.2468503013136832,0.056335801459248776,-0.17754229146231432,-0.004504478876963531,0.12721164015719807,-0.09530400199421103,-0.15389600015998334,0.0915422845276529,0.282282070589124,-1.2270626501971582,-0.546548615632148,-3.0270561431881804,0.22230031940699724
-0.01415826135055773,0.19351757937766748,0.225573513812187,0.19094636886043465,-0.17754229146231432,0.16671195616965476,0.12721164015719807,-0.12483293920348897,-0.15578788216996448,0.1352979312213366,0.30920981600598707,-1.2270626501971582,-0.546548615632148,-3.0270561431881804,-0.2756003603757543
-0.015850113638580875,0.19646322317949672,0.20214838401117793,0.2990140074782881,-0.339622574375549,0.16671195616965476,-0.07059656208199379,-0.04940576359660052,-0.23264559754324254,0.2747468178389942,0.2535981685296617,-1.2273007552304063,-0.546548615632148,-3.020998216894832,0.05976973232365013
-0.016546794553297772,0.1992739952566558,0.17759953690631694,0.027896949191392607,-0.3132374120408364,0.3355503851739589,0.1946991444505694,-0.008963958928433892,-0.3251113398863224,0.381112167110684,0.20969423520097855,-1.2273007552304063,-0.5428211164181362,-3.020998216894832,-0.076909451030448
-0.015451461913463435,0.19395615305790528,0.13101113443188225,0.027896949191392607,-0.2585824329189316,-0.03779656346936153,0.2621866487439407,-0.15532477722507543,-0.3016992978817893,0.46044150929872807,0.22813388858012382,-1.2273007552304063,-0.5428211164181362,-3.008882364308135,0.09538009522669909
-0.013425255502831746,0.19038130389840496,0.10863199233590537,0.0013540204080601836,-0.23219727058421902,0.3022583005815609,0.22727931893702452,-0.22818421943595985,-0.2442333750481054,0.3651040042547896,0.28433092224337914,-1.2275388602636543,-0.5428211164181362,-3.008882364308135,0.3586126399111324
-0.013388683461434972,0.18771703668658837,0.08845425296544177,0.027896949191392607,-0.23219727058421902,0.3688424697663569,0.22727931893702452,-0.459280248214684,-0.030450686222615025,0.049209586679541624,0.46550781666118174,-1.2275388602636543,-0.5428211164181362,-3.002824438014786,0.03699679224350106
-0.015400145738259817,0.18471509832075184,0.07113676148824528,-0.10671361820979326,-0.2585824329189316,0.3688424697663569,0.16211896996411426,-0.434244846026029,0.030326029741077867,-0.02905254387432442,0.42511619853588667,-1.2275388602636543,-0.5390936174484099,-3.002824438014786,-0.3724478505289498
-0.018405313211957302,0.1828247771148432,0.05826699903249589,-0.10671361820979326,-0.3132374120408364,0.40451256040106903,0.16211896996411426,-0.20058108385130086,-0.07987610857659168,0.09296523337322429,0.24423199529335637,-1.2275388602636543,-0.5390936174484099,-2.9967665117214377,0.26803714766572856
-0.028407156999964323,0.18321412379172114,0.04750749913101987,-0.10671361820979326,-0.3132374120408364,0.40451256040106903,0.16211896996411426,-0.10557493768171464,-0.14278119199524236,0.15130609407723097,0.23515851706870866,-1.2277769652969024,-0.5390936174484099,-2.9907085854280893,0.1312414101447847
-0.03939484793811053,0.18420448042925452,0.036138584766742886,-0.10671361820979326,-0.17754229146231432,0.3022583005815609,0.327346997716851,0.035971380760354735,-0.30903034047673794,0.385025274104648,0.12305714283566342,-1.2277769652969024,-0.5390936174484099,-2.9907085854280893,-0.3051204828748031
-0.05132174843666949,0.18703719295187288,0.02349979448391268,-0.18823832804431428,-0.12477196679288907,0.02878760571543447,0.3599271722033061,0.07865995188708857,-0.40409742116472824,0.4597300348759424,0.10169056235825133,-1.2280150703301502,-0.5353661184786835,-2.9846506591347404,0.35959123784304103
-0.06019929848178934,0.19157182967796704,0.015251996895824415,-0.053627760643128415,-0.12477196679288907,0.06445769635014661,0.3599271722033061,-0.08021856855562379,-0.29105746060700166,0.23846164792184713,0.29925825850094406,-1.2280150703301502,-0.5353661184786835,-2.9846506591347404,0.09863946277578664
