time,rate_roll,rate_pitch,rate_yaw,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,R11,R12,R13,R21,R22,R23,R31,R32,R33,current,voltage,energy
1738007719.1631055,-0.001068115234375,0.00640869140625,-0.001068115234375,1.4820875940486269,-0.0445434371081743,0.6740115707061584,0.0022761801568034,0.00168588184732,0.0008543929918443,-0.9945940678806898,-0.1038336005522636,-0.0011061342117909705,0.10374369952430124,-0.9940776201851116,0.0323562954634271,-0.00445925392336301,0.03206662507121788,0.999475785905286,0.000762939453125,11.8798828125,0.009063631296157837
1738007719.1735492,-0.00213623046875,0.005340576171875,-0.001068115234375,1.4820213438130916,-0.0445923196223888,0.673987205465763,0.0023068523104327,0.0017511268581746,0.0009804771522423,-0.994595513161111,-0.10382037482489215,-0.0010464086225480868,0.10373238131667242,-0.9940786922846288,0.03235964480730255,-0.004399802968192488,0.03207621107458315,0.999475741785132,0.000762939453125,11.8896484375,0.00907108187675476
1738007719.1830745,-0.00213623046875,0.00640869140625,-0.001068115234375,1.482044435404719,-0.0445747908425384,0.6739970200420569,0.0023068523104327,0.0017511268581746,0.0009804771522423,-0.9945971186766746,-0.10380517886133735,-0.0010277945430152546,0.1037178213628579,-0.9940804419022644,0.032352566500063684,-0.004380074405667761,0.032071168811948665,0.9994759902465072,0.000762939453125,11.8896484375,0.00907108187675476
1738007719.1953058,-0.00213623046875,0.007476806640625,-0.001068115234375,1.4820675223826418,-0.0445572655649418,0.6740068326573965,0.0023068523104327,0.0017511268581746,0.0009804771522423,-0.9945987232812431,-0.10378998600455615,-0.0010091840740319227,0.10370326415520724,-0.9940821909118418,0.0323454898783103,-0.0043603498571273295,0.03206612725426323,0.9994762382528345,0.000762939453125,11.8896484375,0.00907108187675476
1738007719.2035937,-0.00213623046875,0.005340576171875,-0.001068115234375,1.4820905447687,-0.0445397893188972,0.6740166178193758,0.0023068523104327,0.0017511268581746,0.0009804771522423,-0.9946003228088296,-0.10377483572409366,-0.0009906255646376068,0.10368874751294752,-0.9940839347707311,0.032338433325337305,-0.004340680565090863,0.03206109950046072,0.9994764851616337,0.000762939453125,11.8896484375,0.00907108187675476
1738007719.2324061,-0.001068115234375,0.00640869140625,0.0,1.482458460586774,-0.0440833579721462,0.6739880681121015,0.002141950554793,0.0018342888331033,0.0008104807010973,-0.9945898791413007,-0.10387499908342776,-0.000978199934093013,0.10378877514140956,-0.9940698759301294,0.03244952885487085,-0.004343093867176074,0.03217244680895523,0.9994728966820391,0.000762939453125,11.8798828125,0.009063631296157837
1738007719.242909,-0.001068115234375,0.00640869140625,-0.001068115234375,1.4824798415372118,-0.0440650481010142,0.6739961583304599,0.002141950554793,0.0018342888331033,0.0008104807010973,-0.9945898158397198,-0.1038756353179531,-0.0009749949763253546,0.10378945545417204,-0.994069363584774,0.03246304543151762,-0.004341332104168565,0.03218622017966621,0.9994724608842943,0.000762939453125,11.8896484375,0.00907108187675476
1738007719.2537847,-0.003204345703125,0.005340576171875,-0.001068115234375,1.4825528113113695,-0.0437935618110388,0.6739540576734696,0.0024598081656642,0.002013570207658,0.0011177116340727,-0.9946028442068184,-0.10375307415676223,-0.0006941892598606981,0.1036758745419269,-0.9940802005463268,0.0324941213104941,-0.0040614447766459515,0.03224677479680516,0.999471685532677,0.000762939453125,11.8896484375,0.00907108187675476
1738007719.265781,-0.003204345703125,0.007476806640625,-0.001068115234375,1.4825823142505083,-0.0437694110499682,0.6739674635068087,0.0024598081656642,0.002013570207658,0.0011177116340727,-0.9946052355125596,-0.10373051687403959,-0.0006366789226804268,0.10365502776656621,-0.9940811009562299,0.03253305919156871,-0.004007581529848932,0.03229155602776541,0.9994704571419744,0.000762939453125,11.8798828125,0.009063631296157837
1738007719.273645,-0.001068115234375,0.008544921875,-0.001068115234375,1.482601906622548,-0.0437533729632642,0.673976366079974,0.0024598081656642,0.002013570207658,0.0011177116340727,-0.9946068215634873,-0.10371553553685799,-0.000598487827714145,0.10364118492986146,-0.994081697678689,0.0325589177736267,-0.003971811389206325,0.032321293732743395,0.9994696387013116,0.000762939453125,11.8798828125,0.009063631296157837
1738007719.2833753,0.0,0.007476806640625,-0.00213623046875,1.4826258331765754,-0.0437337869658543,0.6739872380610387,0.0024598081656642,0.002013570207658,0.0011177116340727,-0.9946087563421522,-0.10369723849032587,-0.0005518487091423995,0.1036242810368016,-0.9940824250822488,0.03259049742181431,-0.003928127686731013,0.032357609183556874,0.9994686362967079,0.000762939453125,11.8798828125,0.009063631296157837
1738007719.2935822,-0.001068115234375,0.00640869140625,-0.001068115234375,1.4829419324009456,-0.0435555622929395,0.6739400321822848,0.0030963087992197,0.0020764925766535,0.0008962955992987,-0.9945820180167297,-0.10395239526874443,-0.0007134112839858502,0.10387512994637003,-0.9940646638123113,0.03233266983008489,-0.004070235422446095,0.03208338631764522,0.9994769079403478,0.000762939453125,11.8896484375,0.00907108187675476
1738007719.303434,-0.001068115234375,0.007476806640625,-0.00213623046875,1.4829710222221142,-0.0435360536451819,0.6739484528794402,0.0030963087992197,0.0020764925766535,0.0008962955992987,-0.9945801205600227,-0.10397066845459937,-0.0006956205248451796,0.10389397979747621,-0.994062817153079,0.03232888051767265,-0.004052745816408403,0.03208139109808245,0.9994770430562973,0.000762939453125,11.8798828125,0.009063631296157837
1738007719.3135405,-0.00213623046875,0.007476806640625,-0.001068115234375,1.483004679098762,-0.0435134821708736,0.6739581956126046,0.0030963087992197,0.0020764925766535,0.0008962955992987,-0.9945779243851219,-0.10399181050060523,-0.0006750367315757886,0.10391578891723287,-0.9940606801300282,0.03232449586822588,-0.004032510321359121,0.032079083032905735,0.9994771989856879,0.000762939453125,11.8798828125,0.009063631296157837
1738007719.3245687,-0.001068115234375,0.007476806640625,-0.001068115234375,1.483044172517496,-0.0434869965080584,0.6739696278629737,0.0030963087992197,0.0020764925766535,0.0008962955992987,-0.9945753462423605,-0.10401661885238503,-0.0006508835582185188,0.10394137984830029,-0.9940581719156261,0.032319350287327644,-0.004008765660406318,0.032076375267185216,0.9994773814087035,0.000762939453125,11.8798828125,0.009063631296157837
1738007719.3332152,-0.001068115234375,0.005340576171875,0.0,1.4829093570532492,-0.0435612894400932,0.6738859861194139,0.0025205461059221,0.001852302608724,0.0002281346742322,-0.9945820055177255,-0.10395072098921984,-0.0009390985892360725,0.10386618016981046,-0.9940653100074184,0.03234155309794765,-0.004295453092679281,0.03206878615844798,0.9994764339578259,0.000762939453125,11.8798828125,0.009063631296157837
1738007719.344283,-0.00213623046875,0.00640869140625,-0.001068115234375,1.4829344163226343,-0.0435428738475572,0.6738882542343451,0.0025205461059221,0.001852302608724,0.0002281346742322,-0.9945817661697938,-0.10395286657079258,-0.0009549525059744297,0.10386782446088781,-0.9940652002658585,0.03233964536232515,-0.0043110838933923925,0.03206523276250709,0.9994764806655284,0.000762939453125,11.8798828125,0.009063631296157837
1738007719.3533144,-0.00213623046875,0.007476806640625,-0.001068115234375,1.4829596192631471,-0.0435243526737726,0.6738905353529527,0.0025205461059221,0.001852302608724,0.0002281346742322,-0.9945815251959769,-0.10395502439630379,-0.0009708973211392351,0.10386947820882136,-0.9940650898847159,0.03233772671538638,-0.004326804302426099,0.0320616589598186,0.999476527382846,0.000762939453125,11.8896484375,0.00907108187675476
1738007719.3667595,-0.001068115234375,0.00640869140625,-0.001068115234375,1.482985006203526,-0.0435056962818975,0.6738928331253916,0.0025205461059221,0.001852302608724,0.0002281346742322,-0.9945812822057152,-0.10395719791749843,-0.0009869585490586397,0.10387114406045275,-0.9940649786871598,0.03233579408750257,-0.004342639474809066,0.03205805903105732,0.9994765741794818,0.000762939453125,11.8798828125,0.009063631296157837
1738007719.3733716,-0.001068115234375,0.00640869140625,0.0,1.4832461339291314,-0.0432127971811378,0.6738546115005372,0.0027890978196018,0.001465558566395,0.0005425178421902,-0.9945803955401368,-0.10396678796766587,-0.0008624424106445758,0.10388445324690689,-0.9940615189038111,0.032399336540106516,-0.004225775765050715,0.032134150593010384,0.9994746315864396,0.000762939453125,11.8798828125,0.009063631296157837
