time,rate_roll,rate_pitch,rate_yaw,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,R11,R12,R13,R21,R22,R23,R31,R32,R33,current,voltage,energy
1739243555.8321548,-0.001068115234375,0.00213623046875,-0.001068115234375,1.1760953033842234,-0.5249210992315911,0.6720672400112655,0.0027437454181339,-0.0058152843799022,0.001277052880768,-0.9992823074453899,0.022837625627663692,0.03022106686250179,-0.02494784811054561,-0.997135853724758,-0.07139813786963217,0.028503945363234744,-0.07210084654349445,0.9969899663619696,0.000762939453125,11.86981201171875,9.055947884917259e-05
1739243555.8417268,-0.001068115234375,0.00213623046875,-0.001068115234375,1.1760846183991476,-0.5248836734502837,0.6720536375261318,0.0030992046918544,-0.0058559164620037,0.0011426494928828,-0.9992774070483575,0.022872667505592557,0.030356298257357597,-0.024992838180275277,-0.9971340680797486,-0.07140734076007788,0.028636022810537357,-0.07211443236904742,0.9969851989080302,0.000762939453125,11.86981201171875,9.055947884917259e-05
1739243555.8524792,0.0,0.001068115234375,0.0,1.1761156972237976,-0.5249423965805647,0.6720650960152464,0.0030992046918544,-0.0058559164620037,0.0011426494928828,-0.9992763501884507,0.022875567474364446,0.030388885579679566,-0.024998260754462435,-0.9971334919685986,-0.07141348719787355,0.02866815155012545,-0.07212147812707907,0.9969837659056764,0.000762939453125,11.86981201171875,9.055947884917259e-05
1739243555.861576,-0.00213623046875,0.001068115234375,-0.001068115234375,1.176146661377874,-0.5250009030419367,0.6720765122263298,0.0030992046918544,-0.0058559164620037,0.0011426494928828,-0.9992752961673746,0.022878456513812945,0.030421352651569124,-0.025003663517714964,-0.9971329179236647,-0.07141961077835138,0.028700161677217974,-0.07212849797814927,0.9969823371048845,0.000762939453125,11.86981201171875,9.055947884917259e-05
1739243555.8717265,-0.00213623046875,0.001068115234375,0.0,1.1761776658216112,-0.5250594856302225,0.6720879432918566,0.0030992046918544,-0.0058559164620037,0.0011426494928828,-0.9992742397140993,0.022881349082972,0.030453861954633513,-0.025009073507470423,-0.9971323430723514,-0.07142574214763282,0.028732213386835324,-0.0721355270528009,0.9969809053591288,0.000762939453125,11.86981201171875,9.055947884917259e-05
1739243555.8815994,0.0,0.001068115234375,-0.001068115234375,1.1760889926131342,-0.5249114453623244,0.6720585288835333,0.0028142594788084,-0.0062324664738765,0.0011545918834359,-0.9992754793007881,0.022890718981471606,0.030406108805492646,-0.025014321688654844,-0.9971338392576424,-0.07140301336617959,0.028684493696711003,-0.07211186859197051,0.9969839909595027,0.000762939453125,11.86981201171875,9.055947884917259e-05
1739243555.912343,-0.001068115234375,0.00213623046875,-0.001068115234375,1.17617764825307,-0.525117472543506,0.6720767167351711,0.0026782309128189,-0.0062132769407484,0.0005598931287114,-0.9992789670260196,0.022906125964737824,0.030279621079181557,-0.025021440697448803,-0.9971314748686648,-0.0714335308637708,0.0285564977690771,-0.07213966467574413,0.9969856544683257,0.000762939453125,11.86981201171875,9.055947884917259e-05
1739243555.922001,0.0,0.001068115234375,0.0,1.1762046608900567,-0.5251801396547304,0.6720823638172673,0.0026782309128189,-0.0062132769407484,0.0005598931287114,-0.9992799948115768,0.022910910803493646,0.030242059049103234,-0.025023730381761502,-0.9971308484271244,-0.07144147277865996,0.028518500787313404,-0.0721468036794248,0.9969862254974672,0.000762939453125,11.86981201171875,9.055947884917259e-05
1739243555.9344206,0.0,0.00213623046875,-0.001068115234375,1.1761308116884772,-0.5249927370932128,0.6720564743515578,0.0029505068877523,-0.0061315236051746,0.0006119243897301,-0.99928176753646,0.022877385018201087,0.030208845127503096,-0.024987712141039873,-0.9971321685298128,-0.07143565443803035,0.028487950280162443,-0.07213919695811802,0.9969876493473091,0.000762939453125,11.86981201171875,9.055947884917259e-05
1739243555.9418569,0.0,0.00213623046875,-0.001068115234375,1.176161470405548,-0.5250564497549941,0.6720628328578915,0.0029505068877523,-0.0061315236051746,0.0006119243897301,-0.999282824063521,0.02288231029818624,0.030170140984949086,-0.02499006565457777,-0.9971315237553463,-0.07144383074780701,0.028448798748173486,-0.07214654675560654,0.9969882354576843,0.000762939453125,11.86981201171875,9.055947884917259e-05
