pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,angvel_x,angvel_y,angvel_z,R00,R01,R02,R10,R11,R12,R20,R21,R22
0.8477288004572388,0.0012878780324518334,2.3022785445306617,-1.5716943509205596,1.1686461739666483,-0.5879473406244857,0.06648372750681548,0.15250484029197364,0.16844849841792303,1.904016335306241,-0.7154346945571082,-0.1561275199816678,0.6858007534275339,1.801506866700167,0.03116898893711966,0.08030362889605552,0.06747354238622022,0.233515920509171
0.8476949548550843,0.0014191057497685612,2.3022785445306617,-1.5713860210172004,1.168618206575918,-0.5879449813478682,0.0558763157899474,0.1250287501003511,0.16882763462092393,1.9039905928894478,-0.7154650469278436,-0.156701165735689,0.6858320009462361,1.8014802417746671,0.02990921179842226,0.08164184193388233,0.06821397833989805,0.233515920509171
0.8476738013537378,0.0015056993262909401,2.3022785445306617,-1.571185521669258,1.1685958897396416,-0.5879434200795434,0.052227648955513586,0.11304529118466737,0.17079958629603384,1.9039712860768527,-0.7154903405701235,-0.1574369606428541,0.6858563045718933,1.8014598815375202,0.02896718854914084,0.08283692041866288,0.0686019891958509,0.233515920509171
0.8476441864518527,0.0016357568601411503,2.3022785445306617,-1.570891315051879,1.1685556509427748,-0.5879410534916403,0.04656491121410678,0.10909038099574256,0.1746780915322102,1.903927845748515,-0.7155443003403199,-0.1588148834463788,0.6859118557162528,1.8014144625469615,0.02746441907727156,0.08487289612698333,0.06911090756893219,0.233515920509171
0.8476244431839294,0.0017218489294635899,2.3022785445306617,-1.5707023611237039,1.1685244872788185,-0.5879394733947896,0.03924391891997325,0.11065735207162086,0.1765113430891812,1.9038876232222761,-0.7155915151392419,-0.15981451572560088,0.6859621989408287,1.801375308244756,0.026507174649032107,0.08624736796885046,0.06936925456960993,0.233515920509171
0.8475976487488904,0.001850569110780638,2.3022785445306617,-1.5704286796970228,1.1684714063127388,-0.5879370863723485,0.030760885651821876,0.11553716825503552,0.1762447903470159,1.9038184404771443,-0.7156741410373553,-0.16140763115523943,0.6860455256573678,1.801306396672874,0.025211772538865054,0.08825987779794321,0.06958921378385292,0.2335189515434133
0.8475807259478133,0.0019354909966365602,2.3022785445306617,-1.570254227793466,1.1684323661183318,-0.5879354932533234,0.027842889159532872,0.12210308907944567,0.1749039974863902,1.903776609049856,-0.7157247283219147,-0.16247488308130445,0.6860976048552048,1.8012641100264917,0.02445077641052192,0.08952550012526189,0.06964728581844128,0.2335189515434133
0.8475581622130436,0.0020625394872871516,2.3022785445306617,-1.570002513207782,1.1683687831116516,-0.5879330871552777,0.04109387009254107,0.13912298024289033,0.17326952062234316,1.9037202975131213,-0.7157921780346602,-0.16386065459383772,0.6861670437856542,1.8012092940034037,0.023414316519360174,0.09120612493350172,0.06976300958338696,0.2335189515434133
0.8475426496453896,0.002146291189676556,2.3022785445306617,-1.569841146113295,1.1683234645234073,-0.5879314855794199,0.05370168139557142,0.1501087968547695,0.17327316568098836,1.9036865105910803,-0.7158326478623076,-0.16444904902083107,0.6862069711706625,1.8011748382174628,0.022732284575706436,0.09210725855730216,0.07001365100649568,0.2335189515434133
0.8475214961440432,0.002271166482460757,2.3022807796754656,-1.569603261596581,1.1682506351548938,-0.5879290771790493,0.07301401915761199,0.15473393465153054,0.175668344990134,1.9036318079553953,-0.715896725089416,-0.16486968807396016,0.6862746741278507,1.8011215883664629,0.021622577079653815,0.09323354034756184,0.0707111458779025,0.2335189515434133
0.8475088040432351,0.002353580832316994,2.3022807796754656,-1.5694466959306324,1.1681988098675815,-0.5879274808255383,0.07846274323212223,0.15122699098041886,0.17790310414096622,1.9035883676270569,-0.7159489986167938,-0.16497905250278272,0.6863267533256876,1.8010777355479926,0.020765781125016865,0.09396691121049107,0.0713660499205642,0.2335189515434133
0.8474904710087348,0.002476450096301449,2.3022807796754656,-1.5692117802361445,1.1681147364664684,-0.5879250862952717,0.07134897153426438,0.15333573612623494,0.1803221203800151,1.903507922574579,-0.716043428214638,-0.1651671627703395,0.6864239678283168,1.800997860771493,0.019415411901402533,0.09513305575446687,0.07238949072314063,0.233515920509171
0.8474791891413501,0.00255685841735794,2.3022807796754656,-1.5690574136977706,1.1680552629539362,-0.587923512684239,0.06603887720816179,0.16000174535399184,0.1807570222224953,1.9034500021367944,-0.7161125641702022,-0.1653210319667271,0.6864951427320274,1.8009399124042285,0.01861088181920916,0.09585474484948149,0.07297672578460528,0.233515920509171
0.8474636765736959,0.0026770529762760653,2.3022807796754656,-1.568825735607768,1.1679603450543767,-0.5879211478034255,0.05690379433997328,0.1803966823128827,0.17938154493785385,1.9033615125790686,-0.7162154249821392,-0.16542996514780195,0.6866027730742239,1.800853772939376,0.017625180131093585,0.09668909209551735,0.07373901755829707,0.233515920509171
0.8474538049397342,0.002755789606666105,2.3022807796754656,-1.568672114329294,1.1678946502243146,-0.5879195839632353,0.044747818060247566,0.19361438927615313,0.17854631294313666,1.9033084188444331,-0.7162795022092476,-0.1653842528865433,0.6866687400581507,1.8008005230883761,0.017199389165441465,0.09699129022056226,0.07411841217751362,0.23351288947492901
0.8474411128389264,0.002872975122384612,2.302283014820269,-1.5684402529786603,1.1677934539309178,-0.5879172372764045,0.026940899279920424,0.20664302438290702,0.17909282122042386,1.903227973791955,-0.7163722455642729,-0.16529006837844057,0.6867642185875187,1.800722214483965,0.01694999551928642,0.09712712184110121,0.07437717948242242,0.23351288947492901
0.8474326514383878,0.0029498728930415444,2.302283014820269,-1.5682858375707844,1.1677257614300893,-0.5879156805678062,0.019235195592275763,0.21100329057930522,0.17931089844040024,1.9031732711562699,-0.7164380090342,-0.16525177357844278,0.6868301855714455,1.800668964632965,0.01698096556149157,0.0970805117333268,0.07437227593306031,0.23351288947492901
0.8474227798044262,0.0030642165346270824,2.302283014820269,-1.568053084351745,1.167624336831462,-0.5879133360709918,0.013878252503270438,0.2056188161045137,0.17750114561201488,1.9030928261037914,-0.7165324386320439,-0.1652752334559189,0.6869291360473357,1.8005906560285534,0.017166408897373104,0.09695424191030493,0.07420541515333841,0.23351288947492901
0.8474171388707338,0.003139275445550914,2.302283014820269,-1.5678982938704442,1.1675572721700174,-0.5879117721746472,0.017150127514612912,0.19373465744665241,0.1752826952802757,1.9030445590723046,-0.7165880846450591,-0.16541668271717205,0.6869864231649566,1.800545237037995,0.017244179510456214,0.0969849595503407,0.07406433303312013,0.23351288947492901
