pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,angvel_x,angvel_y,angvel_z,R00,R01,R02,R10,R11,R12,R20,R21,R22
0.7583326935335502,-0.1511561013775935,2.4664499303655547,-1.5612143840282076,1.1561973575430133,-0.5885323341619072,-0.07167646852718076,0.22274368055269117,0.14008781274247492,2.0645943134589397,-0.4911677721634093,-0.19080784285679958,0.4549041578706039,1.9578108411053452,0.03377391499414286,0.09971541855425714,0.04657883205738089,0.23354319981735108
0.7583580777351661,-0.15121477771998607,2.4664499303655547,-1.5612022888265464,1.1561904513097923,-0.5885360571898297,-0.07257724246844698,0.20989891432634458,0.13931232964719986,2.0646570605998726,-0.4910615388658348,-0.19142802886775506,0.4547947915551461,1.9578734879888742,0.034847413296834336,0.09949642122604781,0.04529710729976135,0.23354319981735108
0.7583961540375898,-0.15130254147997496,2.466427578917518,-1.56119151310143,1.1561870666847507,-0.5885416164622932,-0.07017155849339159,0.19209598336278946,0.1369584484767252,2.0647568124649456,-0.4908946008267894,-0.1927138138649878,0.454622930202284,1.9579705906583442,0.03629408804418619,0.09952470821036918,0.04337553379703589,0.23354319981735108
0.7584215382392054,-0.15136105065330088,2.466427578917518,-1.5611906578851507,1.156188973033425,-0.5885453226439356,-0.06578438479647285,0.1826069341187731,0.13479245692713773,2.0648308219132256,-0.49077319134384706,-0.19374449943202787,0.4544979401274751,1.9580426345744026,0.03713742490847334,0.09974329616498451,0.0421340167431715,0.23354319981735108
0.7584596145416291,-0.15144864724422313,2.46640522746948,-1.5612004928723604,1.1561971577759365,-0.588550881916399,-0.05924514929094035,0.17376937123297845,0.13225532074642443,2.0649498805908935,-0.49057252844842875,-0.19545059573410137,0.4542913593093883,1.9581585313089318,0.03820910144397627,0.10030609859587503,0.04038539703050389,0.23354319981735108
0.758484998743245,-0.15150715641754908,2.46640522746948,-1.5612150926359818,1.156205684976294,-0.5885545937134681,-0.05637906974590446,0.17633114809920622,0.13055178818371396,2.0650351523465202,-0.4904291978088442,-0.19661378303412488,0.45414380158218337,1.9582415384296081,0.03884330257599715,0.10074972725638118,0.03928443811758308,0.23354319981735108
0.7585230750456687,-0.15159458583940466,2.466382876021443,-1.5612487881573776,1.156222705131224,-0.588560164216785,-0.05462735191118679,0.187443473211186,0.1294062877950384,2.065170300034684,-0.4902032412711463,-0.19820318110817803,0.4539111811651781,1.9583730968850193,0.03980615679078613,0.10129692816719449,0.037689264474596765,0.23354319981735108
0.7585470490138613,-0.15165242633646403,2.466382876021443,-1.5612782686842548,1.156236928547081,-0.5885638703984274,-0.050560666342307214,0.19753710503736174,0.12955810260871525,2.0652620073945087,-0.49004979317464975,-0.19909720081398272,0.4537532075984057,1.958462368694048,0.04049968471359513,0.10151122062316989,0.036648521147842596,0.23354319981735108
0.758585125316285,-0.15173918708205306,2.4663605245734055,-1.5613311699198036,1.1562630238349216,-0.5885653360248041,-0.038089738606521754,0.20686982186837735,0.12936520259793774,2.0654003728847714,-0.489818777908496,-0.20008694026987198,0.4535171152348781,1.9585954933215473,0.04154029069559975,0.10158055096541149,0.03523865964032074,0.2335401687831088
0.7586090992844777,-0.1517966932409791,2.4663605245734055,-1.5613705953902695,1.1562834286148929,-0.588566318724482,-0.03475304194323569,0.2081613877485689,0.12778267095107862,2.065492080244596,-0.48966364356918096,-0.2005876706547082,0.4533574056948444,1.9586863313026648,0.042176715639981814,0.10154815196954321,0.03442144811377339,0.2335401687831088
0.7586457653534783,-0.15188261814123488,2.466338173125368,-1.5614347610459511,1.1563182394549059,-0.5885678011971389,-0.03798113465615634,0.2103741113733274,0.12388859592831805,2.0656417080422056,-0.4894123933892033,-0.20127217295475908,0.4530987456789206,1.9588319853068699,0.043124518288619976,0.10145641573327266,0.03323086632865434,0.2335401687831088
0.758669739321671,-0.15193945562389438,2.466338173125368,-1.561480722812264,1.156344317619854,-0.5885687895122436,-0.041364893031267426,0.2142413732964874,0.121409329750838,2.065751113313576,-0.48923027916478995,-0.2017327110495075,0.4529112605667074,1.9589369188367811,0.04380881173636983,0.1013662585094361,0.032385774621448156,0.2335401687831088
0.7587064053906716,-0.152024043171617,2.4663158216773304,-1.5615541981080125,1.156388112270685,-0.5885702832157539,-0.04387492197824253,0.2214743407815019,0.12023890267245808,2.0659232657258793,-0.4889402453999837,-0.20233019617902284,0.45261267316577525,1.9591044992502218,0.044935229234910425,0.10110289239387953,0.0310637777134247,0.2335371377488668
0.7587303793588642,-0.15208004480894324,2.4662934702292927,-1.5616058776060198,1.1564207542110085,-0.588571282761712,-0.04657064238545029,0.22117259653230287,0.12024491514032648,2.0660407155024973,-0.48874464123302125,-0.2026867518168403,0.4524113002674721,1.9592188298126625,0.04574547589690231,0.10086103301249365,0.030144362208030046,0.2335371377488668
0.7587642249610186,-0.15216312783506608,2.4662934702292927,-1.5616872453262862,1.156475176470317,-0.5885727933115026,-0.0464085882555913,0.2178838010067043,0.12241879805399122,2.0662128679148006,-0.4884546074682148,-0.20329239615374256,0.45211444883980106,1.9593864102261025,0.04696499198073302,0.10054704273486861,0.02873059887623005,0.2335371377488668
0.7587881989292113,-0.15221812645799243,2.466271118781256,-1.5617443493389782,1.1565150556864459,-0.5885738097037408,-0.04824186552754418,0.2245033927178484,0.12358646941793146,2.0663238820872203,-0.488270807000983,-0.203702167763629,0.4519234917810653,1.9594929099281024,0.0477811436811981,0.10034031345604243,0.027782462581714497,0.2335341067146245
0.7588220445313658,-0.1522995377934488,2.466271118781256,-1.5618339271355242,1.1565805107960159,-0.588575348330665,-0.04087979538630185,0.23389758084759962,0.1262592619049253,2.0664815543900774,-0.4880043806356376,-0.20412582555099215,0.45164920800579034,1.9596463947927487,0.04910412357742614,0.09983239778976796,0.026349015001760918,0.2335341067146245
0.7588446082661352,-0.15235386774010862,2.466248767333218,-1.5618959914026345,1.1566286090004407,-0.588576392800037,-0.026643521084772474,0.23199610379211502,0.128798527501342,2.066581306255151,-0.4878357563537733,-0.2042431249383728,0.4514773466529282,1.9597434974622188,0.049931834076604696,0.09940872974709086,0.025515621762318617,0.2335341067146245
